Date,DB
2023-06-20 00:00:00,286.321
2023-06-19 00:00:00,283.353
2023-06-16 00:00:00,284.082
2023-06-15 00:00:00,288.294
2023-06-14 00:00:00,282.96
2023-06-13 00:00:00,282.96
2023-06-12 00:00:00,283.631
2023-06-09 00:00:00,289.912
2023-06-08 00:00:00,289.912
2023-06-07 00:00:00,289.912
2023-06-06 00:00:00,293.368
2023-06-05 00:00:00,298.468
2023-06-02 00:00:00,300.467
2023-06-01 00:00:00,306.94
2023-05-31 00:00:00,306.94
2023-05-30 00:00:00,315.716
2023-05-26 00:00:00,315.716
2023-05-25 00:00:00,315.716
2023-05-24 00:00:00,315.716
2023-05-23 00:00:00,307.864
2023-05-22 00:00:00,307.864
2023-05-19 00:00:00,310.488
2023-05-18 00:00:00,328.438
2023-05-17 00:00:00,362.717
2023-05-16 00:00:00,362.717
2023-05-15 00:00:00,371.946
2023-05-12 00:00:00,374.236
2023-05-11 00:00:00,376.021
2023-05-10 00:00:00,376.021
2023-05-09 00:00:00,376.021
2023-05-08 00:00:00,369.354
2023-05-05 00:00:00,369.354
2023-05-04 00:00:00,377.385
2023-05-03 00:00:00,354.165
2023-05-02 00:00:00,354.165
2023-05-01 00:00:00,357.621
2023-04-28 00:00:00,357.621
2023-04-27 00:00:00,357.621
2023-04-26 00:00:00,357.621
2023-04-25 00:00:00,340.02
2023-04-24 00:00:00,334.194
2023-04-21 00:00:00,334.194
2023-04-20 00:00:00,334.194
2023-04-19 00:00:00,334.194
2023-04-18 00:00:00,334.194
2023-04-17 00:00:00,344.236
2023-04-14 00:00:00,357.274
2023-04-13 00:00:00,372.057
2023-04-12 00:00:00,372.323
2023-04-11 00:00:00,357.583
2023-04-10 00:00:00,357.583
2023-04-06 00:00:00,357.583
2023-04-05 00:00:00,357.583
2023-04-04 00:00:00,357.583
2023-04-03 00:00:00,360.423
2023-03-31 00:00:00,405.247
2023-03-30 00:00:00,405.268
2023-03-29 00:00:00,454.642
2023-03-28 00:00:00,466.134
2023-03-27 00:00:00,466.781
2023-03-24 00:00:00,501.139
2023-03-23 00:00:00,471.731
2023-03-22 00:00:00,394.537
2023-03-21 00:00:00,379.196
2023-03-20 00:00:00,454.493
2023-03-17 00:00:00,405.766
2023-03-16 00:00:00,364.788
2023-03-15 00:00:00,316.166
2023-03-14 00:00:00,250.602
2023-03-13 00:00:00,267.922
2023-03-10 00:00:00,228.601
2023-03-09 00:00:00,214.343
2023-03-08 00:00:00,210.957
2023-03-07 00:00:00,209.226
2023-03-06 00:00:00,209.274
2023-03-03 00:00:00,188.359
2023-03-02 00:00:00,220.801
2023-03-01 00:00:00,219.061
2023-02-28 00:00:00,219.264
2023-02-27 00:00:00,223.243
2023-02-24 00:00:00,230.786
2023-02-23 00:00:00,225.837
2023-02-22 00:00:00,232.061
2023-02-21 00:00:00,228.125
2023-02-20 00:00:00,218.775
2023-02-17 00:00:00,218.824
2023-02-16 00:00:00,214.079
2023-02-15 00:00:00,219.396
2023-02-14 00:00:00,222.221
2023-02-13 00:00:00,235.745
2023-02-10 00:00:00,235.96
2023-02-09 00:00:00,223.188
2023-02-08 00:00:00,224.084
2023-02-07 00:00:00,228.353
2023-02-06 00:00:00,228.566
2023-02-03 00:00:00,219.44
2023-02-02 00:00:00,215.061
2023-02-01 00:00:00,221.324
2023-01-31 00:00:00,226.361
2023-01-30 00:00:00,228.208
2023-01-27 00:00:00,222.643
2023-01-26 00:00:00,221.57
2023-01-25 00:00:00,227.678
2023-01-24 00:00:00,230.636
2023-01-23 00:00:00,232.643
2023-01-20 00:00:00,234.996
2023-01-19 00:00:00,231.783
2023-01-18 00:00:00,223.989
2023-01-17 00:00:00,237.538
2023-01-16 00:00:00,240.939
2023-01-13 00:00:00,238.45
2023-01-12 00:00:00,237.069
2023-01-11 00:00:00,244.018
2023-01-10 00:00:00,245.249
2023-01-09 00:00:00,240.888
2023-01-06 00:00:00,259.022
2023-01-05 00:00:00,263.744
2023-01-04 00:00:00,260.93
2023-01-03 00:00:00,264.731
2023-01-02 00:00:00,269.303
2022-12-30 00:00:00,270.998
2022-12-29 00:00:00,275.773
2022-12-28 00:00:00,277.311
2022-12-27 00:00:00,279.144
2022-12-26 00:00:00,277.481
2022-12-23 00:00:00,279.574
2022-12-22 00:00:00,276.443
2022-12-21 00:00:00,277.326
2022-12-20 00:00:00,281.325
2022-12-19 00:00:00,276.361
2022-12-16 00:00:00,275.331
2022-12-15 00:00:00,266.548
2022-12-14 00:00:00,254.062
2022-12-13 00:00:00,251.924
2022-12-12 00:00:00,270.167
2022-12-09 00:00:00,270.868
2022-12-08 00:00:00,271.608
2022-12-07 00:00:00,270.951
2022-12-06 00:00:00,267.772
2022-12-05 00:00:00,264.183
2022-12-02 00:00:00,260.027
2022-12-01 00:00:00,258.682
2022-11-30 00:00:00,266.086
2022-11-29 00:00:00,260.108
2022-11-28 00:00:00,255.792
2022-11-25 00:00:00,244.106
2022-11-24 00:00:00,244.185
2022-11-23 00:00:00,256.113
2022-11-22 00:00:00,262.365
2022-11-21 00:00:00,278.008
2022-11-18 00:00:00,278.666
2022-11-17 00:00:00,289.288
2022-11-16 00:00:00,279.394
2022-11-15 00:00:00,271.762
2022-11-14 00:00:00,281.798
2022-11-11 00:00:00,281.514
2022-11-10 00:00:00,292.57
2022-11-09 00:00:00,308.443
2022-11-08 00:00:00,303.266
2022-11-07 00:00:00,305.926
2022-11-04 00:00:00,308.016
2022-11-03 00:00:00,321.472
2022-11-02 00:00:00,313.334
2022-11-01 00:00:00,299.642
2022-10-31 00:00:00,302.397
2022-10-28 00:00:00,307.287
2022-10-27 00:00:00,310.644
2022-10-26 00:00:00,316.498
2022-10-25 00:00:00,334.652
2022-10-24 00:00:00,355.268
2022-10-21 00:00:00,367.193
2022-10-20 00:00:00,359.328
2022-10-19 00:00:00,363.486
2022-10-18 00:00:00,352.896
2022-10-17 00:00:00,352.799
2022-10-14 00:00:00,378.249
2022-10-13 00:00:00,397.988
2022-10-12 00:00:00,416.222
2022-10-11 00:00:00,438.239
2022-10-10 00:00:00,420.873
2022-10-07 00:00:00,410.889
2022-10-06 00:00:00,403.277
2022-10-05 00:00:00,411.264
2022-10-04 00:00:00,386.114
2022-10-03 00:00:00,402.949
2022-09-30 00:00:00,392.999
2022-09-29 00:00:00,403.771
2022-09-28 00:00:00,392.355
2022-09-27 00:00:00,381.703
2022-09-26 00:00:00,380.549
2022-09-23 00:00:00,369.169
2022-09-22 00:00:00,358.319
2022-09-21 00:00:00,350.073
2022-09-20 00:00:00,346.958
2022-09-19 00:00:00,325.256
2022-09-16 00:00:00,325.062
2022-09-15 00:00:00,315.938
2022-09-14 00:00:00,315.234
2022-09-13 00:00:00,314.472
2022-09-12 00:00:00,302.908
2022-09-09 00:00:00,316.665
2022-09-08 00:00:00,332.524
2022-09-07 00:00:00,336.462
2022-09-06 00:00:00,335.913
2022-09-05 00:00:00,347.442
2022-09-02 00:00:00,340.9
2022-09-01 00:00:00,354.159
2022-08-31 00:00:00,348.185
2022-08-30 00:00:00,336.313
2022-08-29 00:00:00,323.387
2022-08-26 00:00:00,324.062
2022-08-25 00:00:00,322.453
2022-08-24 00:00:00,327.759
2022-08-23 00:00:00,327.731
2022-08-22 00:00:00,322.961
2022-08-19 00:00:00,307.453
2022-08-18 00:00:00,298.9
2022-08-17 00:00:00,299.535
2022-08-16 00:00:00,285.556
2022-08-15 00:00:00,281.967
2022-08-12 00:00:00,283.289
2022-08-11 00:00:00,287.746
2022-08-10 00:00:00,294.637
2022-08-09 00:00:00,301.939
2022-08-08 00:00:00,299.382
2022-08-05 00:00:00,310.376
2022-08-04 00:00:00,312.706
2022-08-03 00:00:00,326.201
2022-08-02 00:00:00,338.928
2022-08-01 00:00:00,332.642
2022-07-29 00:00:00,333.039
2022-07-28 00:00:00,349.144
2022-07-27 00:00:00,356.643
2022-07-26 00:00:00,365.573
2022-07-25 00:00:00,340.356
2022-07-22 00:00:00,348.504
2022-07-21 00:00:00,355.712
2022-07-20 00:00:00,359.131
2022-07-19 00:00:00,343.711
2022-07-18 00:00:00,358.937
2022-07-15 00:00:00,364.842
2022-07-14 00:00:00,366.836
2022-07-13 00:00:00,361.2
2022-07-12 00:00:00,365.458
2022-07-11 00:00:00,363.551
2022-07-08 00:00:00,360.82
2022-07-07 00:00:00,367.218
2022-07-06 00:00:00,361.715
2022-07-05 00:00:00,355.769
2022-07-04 00:00:00,343.278
2022-07-01 00:00:00,341.238
2022-06-30 00:00:00,341.986
2022-06-29 00:00:00,326.464
2022-06-28 00:00:00,315.363
2022-06-27 00:00:00,309.807
2022-06-24 00:00:00,317.349
2022-06-23 00:00:00,315.448
2022-06-22 00:00:00,297.974
2022-06-21 00:00:00,290.857
2022-06-20 00:00:00,299.274
2022-06-17 00:00:00,307.401
2022-06-16 00:00:00,310.848
2022-06-15 00:00:00,296.891
2022-06-14 00:00:00,304.893
2022-06-13 00:00:00,295.496
2022-06-10 00:00:00,275.629
2022-06-09 00:00:00,262.088
2022-06-08 00:00:00,255.647
2022-06-07 00:00:00,251.786
2022-06-06 00:00:00,246.733
2022-06-03 00:00:00,249.637
2022-06-02 00:00:00,249.357
2022-06-01 00:00:00,249.344
2022-05-31 00:00:00,248.558
2022-05-30 00:00:00,246.002
2022-05-27 00:00:00,250.165
2022-05-26 00:00:00,257.496
