Date,RABO
2022-10-14 00:00:00,193.47
2022-10-13 00:00:00,199.78
2022-10-12 00:00:00,200.29
2022-10-11 00:00:00,198.36
2022-10-10 00:00:00,194.47
2022-10-07 00:00:00,190.06
2022-10-06 00:00:00,183.22
2022-10-05 00:00:00,190.33
2022-10-04 00:00:00,182.77
2022-10-03 00:00:00,193.68
2022-09-30 00:00:00,194.7
2022-09-29 00:00:00,202.48
2022-09-28 00:00:00,189.98
2022-09-27 00:00:00,185.77
2022-09-26 00:00:00,187.91
2022-09-23 00:00:00,183.03
2022-09-22 00:00:00,175.35
2022-09-21 00:00:00,170.89
2022-09-20 00:00:00,167.67
2022-09-19 00:00:00,158.12
2022-09-16 00:00:00,157.5
2022-09-15 00:00:00,150.25
2022-09-14 00:00:00,153.38
2022-09-13 00:00:00,154.31
2022-09-12 00:00:00,148.05
2022-09-09 00:00:00,149.26
2022-09-08 00:00:00,160.91
2022-09-07 00:00:00,159.98
2022-09-06 00:00:00,162.84
2022-09-05 00:00:00,165.21
2022-09-02 00:00:00,161.72
2022-09-01 00:00:00,166.1
2022-08-31 00:00:00,162.53
2022-08-30 00:00:00,154.82
2022-08-29 00:00:00,152.57
2022-08-26 00:00:00,152.72
2022-08-25 00:00:00,150.59
2022-08-24 00:00:00,150.7
2022-08-23 00:00:00,151.15
2022-08-22 00:00:00,145.88
2022-08-19 00:00:00,138.04
2022-08-18 00:00:00,133.44
2022-08-17 00:00:00,133.54
2022-08-16 00:00:00,128.78
2022-08-15 00:00:00,125.46
2022-08-12 00:00:00,124.38
2022-08-11 00:00:00,124.59
2022-08-10 00:00:00,129.68
2022-08-09 00:00:00,132.62
2022-08-08 00:00:00,128.34
2022-08-05 00:00:00,133.7
2022-08-04 00:00:00,133.66
2022-08-03 00:00:00,135.68
2022-08-02 00:00:00,140.37
2022-08-01 00:00:00,135.98
2022-07-29 00:00:00,134.19
2022-07-28 00:00:00,139.08
2022-07-27 00:00:00,143.49
2022-07-26 00:00:00,147.95
2022-07-25 00:00:00,136.83
2022-07-22 00:00:00,142.91
2022-07-21 00:00:00,147.35
2022-07-20 00:00:00,147.95
2022-07-19 00:00:00,159.42
2022-07-18 00:00:00,168.53
2022-07-15 00:00:00,173.67
2022-07-14 00:00:00,177.46
2022-07-13 00:00:00,174.58
2022-07-12 00:00:00,173.96
2022-07-11 00:00:00,171.71
2022-07-08 00:00:00,168.14
2022-07-07 00:00:00,170.88
2022-07-06 00:00:00,175.44
2022-07-05 00:00:00,174.69
2022-07-04 00:00:00,169.14
2022-07-01 00:00:00,171.69
2022-06-30 00:00:00,173.35
2022-06-29 00:00:00,162.72
2022-06-28 00:00:00,161.09
2022-06-27 00:00:00,157.02
2022-06-24 00:00:00,161.88
2022-06-23 00:00:00,163.88
2022-06-22 00:00:00,156.12
2022-06-21 00:00:00,152.36
2022-06-20 00:00:00,157.26
2022-06-17 00:00:00,162.15
2022-06-16 00:00:00,164.58
2022-06-15 00:00:00,151.69
2022-06-14 00:00:00,158.07
2022-06-13 00:00:00,151.33
2022-06-10 00:00:00,140
2022-06-09 00:00:00,132.43
2022-06-08 00:00:00,128.42
2022-06-07 00:00:00,126.28
2022-06-06 00:00:00,126.32
2022-06-03 00:00:00,127.05
2022-06-02 00:00:00,126.83
2022-06-01 00:00:00,126.99
2022-05-31 00:00:00,125.39
2022-05-30 00:00:00,125.2
2022-05-27 00:00:00,128
2022-05-26 00:00:00,133.33
2022-05-25 00:00:00,139.82
2022-05-24 00:00:00,142.09
