Date,DZ
2021-09-01 00:00:00,25.47
2021-08-31 00:00:00,25.27
2021-08-30 00:00:00,23.52
2021-08-27 00:00:00,22.03
2021-08-26 00:00:00,22.03
2021-08-25 00:00:00,22.02
2021-08-24 00:00:00,22.03
2021-08-23 00:00:00,20.06
2021-08-20 00:00:00,20.38
2021-08-19 00:00:00,20.12
2021-08-18 00:00:00,19.29
2021-08-17 00:00:00,20.55
2021-08-16 00:00:00,20.51
2021-08-13 00:00:00,20.46
2021-08-12 00:00:00,20.27
2021-08-11 00:00:00,19.73
2021-08-10 00:00:00,19.35
2021-08-09 00:00:00,19.43
2021-08-06 00:00:00,19.72
2021-08-05 00:00:00,19.31
2021-08-04 00:00:00,19.32
2021-08-03 00:00:00,19.34
2021-08-02 00:00:00,19.42
2021-07-30 00:00:00,19.67
2021-07-29 00:00:00,19.16
2021-07-28 00:00:00,20.16
2021-07-27 00:00:00,20.58
2021-07-26 00:00:00,20.6
2021-07-23 00:00:00,20.65
2021-07-22 00:00:00,20.81
2021-07-21 00:00:00,21.27
2021-07-20 00:00:00,21.41
2021-07-19 00:00:00,23.1
2021-07-16 00:00:00,25.66
2021-07-15 00:00:00,58.45
2021-07-14 00:00:00,58.82
2021-07-13 00:00:00,58.4
2021-07-12 00:00:00,58.59
2021-07-09 00:00:00,61.04
2021-07-08 00:00:00,59.65
2021-07-07 00:00:00,58.88
2021-07-06 00:00:00,58.04
2021-07-05 00:00:00,58.02
2021-07-02 00:00:00,58.34
2021-07-01 00:00:00,59.24
2021-06-30 00:00:00,59.22
2021-06-29 00:00:00,58.43
2021-06-28 00:00:00,57.26
2021-06-25 00:00:00,57.48
2021-06-24 00:00:00,57.13
2021-06-23 00:00:00,57.91
2021-06-22 00:00:00,59.03
2021-06-21 00:00:00,59.21
2021-06-18 00:00:00,58.59
2021-06-17 00:00:00,58.38
2021-06-16 00:00:00,58.86
2021-06-15 00:00:00,57.49
2021-06-14 00:00:00,56.83
2021-06-11 00:00:00,57.6
2021-06-10 00:00:00,58.12
2021-06-09 00:00:00,57.94
2021-06-08 00:00:00,58.45
2021-06-07 00:00:00,57.92
2021-06-04 00:00:00,59.33
2021-06-03 00:00:00,57.86
2021-06-02 00:00:00,57.85
2021-06-01 00:00:00,57.85
2021-05-31 00:00:00,57.85
2021-05-28 00:00:00,57.79
2021-05-27 00:00:00,58.27
2021-05-26 00:00:00,57.71
2021-05-25 00:00:00,58.28
2021-05-24 00:00:00,59.08
2021-05-21 00:00:00,58.83
2021-05-20 00:00:00,60.43
2021-05-19 00:00:00,59.02
2021-05-18 00:00:00,58.86
2021-05-17 00:00:00,57.63
2021-05-14 00:00:00,58.91
2021-05-13 00:00:00,59.42
2021-05-12 00:00:00,60.2
2021-05-11 00:00:00,58.09
2021-05-10 00:00:00,58.05
2021-05-07 00:00:00,59.55
2021-05-06 00:00:00,58.88
2021-05-05 00:00:00,59.15
2021-05-04 00:00:00,58
2021-05-03 00:00:00,58
2021-04-30 00:00:00,58.15
2021-04-29 00:00:00,58.44
2021-04-28 00:00:00,59.12
2021-04-27 00:00:00,58
2021-04-26 00:00:00,58.86
2021-04-23 00:00:00,58.95
2021-04-22 00:00:00,59.25
2021-04-21 00:00:00,59.71
2021-04-20 00:00:00,58.47
2021-04-19 00:00:00,57.56
2021-04-16 00:00:00,57.49
2021-04-15 00:00:00,57.93
2021-04-14 00:00:00,58.97
2021-04-13 00:00:00,58.56
2021-04-12 00:00:00,58.04
2021-04-09 00:00:00,57.73
2021-04-08 00:00:00,57.49
2021-04-07 00:00:00,55.35
2021-04-06 00:00:00,55.35
2021-04-05 00:00:00,55.35
2021-04-02 00:00:00,55.35
2021-04-01 00:00:00,56.88
2021-03-31 00:00:00,58.73
2021-03-30 00:00:00,58.7
2021-03-29 00:00:00,57.67
2021-03-26 00:00:00,59.28
2021-03-25 00:00:00,57.34
2021-03-24 00:00:00,58.29
2021-03-23 00:00:00,58.29
2021-03-22 00:00:00,58.29
2021-03-19 00:00:00,57.65
2021-03-18 00:00:00,58.56
2021-03-17 00:00:00,57.34
2021-03-16 00:00:00,57.66
2021-03-15 00:00:00,57.84
2021-03-12 00:00:00,55.36
2021-03-11 00:00:00,58.03
2021-03-10 00:00:00,57.22
2021-03-09 00:00:00,58.06
2021-03-08 00:00:00,59.36
2021-03-05 00:00:00,58.35
2021-03-04 00:00:00,57.93
2021-03-03 00:00:00,56.6
2021-03-02 00:00:00,55.7
2021-03-01 00:00:00,61.34
2021-02-26 00:00:00,59.28
2021-02-25 00:00:00,58.22
2021-02-24 00:00:00,59.39
2021-02-23 00:00:00,59.6
2021-02-22 00:00:00,57.63
2021-02-19 00:00:00,58.87
2021-02-18 00:00:00,59.47
2021-02-17 00:00:00,58.18
2021-02-16 00:00:00,56.98
2021-02-15 00:00:00,57.83
2021-02-12 00:00:00,57.15
2021-02-11 00:00:00,56.89
2021-02-10 00:00:00,58.65
2021-02-09 00:00:00,56.73
2021-02-08 00:00:00,56.41
2021-02-05 00:00:00,55.77
2021-02-04 00:00:00,56.53
2021-02-03 00:00:00,56.44
2021-02-02 00:00:00,58.35
2021-02-01 00:00:00,58.22
2021-01-29 00:00:00,59.32
2021-01-28 00:00:00,60.79
2021-01-27 00:00:00,58.25
2021-01-26 00:00:00,58.71
2021-01-25 00:00:00,58.32
2021-01-22 00:00:00,57.35
2021-01-21 00:00:00,56.86
2021-01-20 00:00:00,57.1
2021-01-19 00:00:00,59.22
2021-01-18 00:00:00,60.89
2021-01-15 00:00:00,58.43
2021-01-14 00:00:00,58.08
2021-01-13 00:00:00,59.57
2021-01-12 00:00:00,59.31
2021-01-11 00:00:00,57.96
2021-01-08 00:00:00,57.45
2021-01-07 00:00:00,57.01
2021-01-06 00:00:00,60.47
2021-01-05 00:00:00,56.67
2021-01-04 00:00:00,56.52
2021-01-01 00:00:00,56.94
2020-12-31 00:00:00,56.93
2020-12-30 00:00:00,55.73
2020-12-29 00:00:00,55.93
2020-12-28 00:00:00,55.78
2020-12-25 00:00:00,55.93
2020-12-24 00:00:00,57
2020-12-23 00:00:00,58.43
2020-12-22 00:00:00,64.21
2020-12-21 00:00:00,58.75
2020-12-18 00:00:00,56.94
2020-12-17 00:00:00,56.88
2020-12-16 00:00:00,58.73
2020-12-15 00:00:00,57.68
2020-12-14 00:00:00,60.13
2020-12-11 00:00:00,60.13
2020-12-10 00:00:00,57.35
2020-12-09 00:00:00,58.67
2020-12-08 00:00:00,59.68
2020-12-07 00:00:00,56.35
2020-12-04 00:00:00,56.69
2020-12-03 00:00:00,56.84
2020-12-02 00:00:00,55.51
2020-12-01 00:00:00,58.22
2020-11-30 00:00:00,56.92
2020-11-27 00:00:00,57.57
2020-11-26 00:00:00,57.56
2020-11-25 00:00:00,55.18
2020-11-24 00:00:00,57.41
2020-11-23 00:00:00,59.1
2020-11-20 00:00:00,59.16
2020-11-19 00:00:00,57.42
2020-11-18 00:00:00,57.97
2020-11-17 00:00:00,55.05
2020-11-16 00:00:00,58.43
2020-11-13 00:00:00,60.58
2020-11-12 00:00:00,57.19
2020-11-11 00:00:00,57.06
2020-11-10 00:00:00,53.39
2020-11-09 00:00:00,54.47
2020-11-06 00:00:00,52.21
2020-11-05 00:00:00,54.82
2020-11-04 00:00:00,55.7
2020-11-03 00:00:00,57.63
2020-11-02 00:00:00,61.41
2020-10-30 00:00:00,60.02
2020-10-29 00:00:00,66.04
2020-10-28 00:00:00,60.88
2020-10-27 00:00:00,61.79
2020-10-26 00:00:00,57.31
2020-10-23 00:00:00,60.4
2020-10-22 00:00:00,58.85
2020-10-21 00:00:00,60.29
2020-10-20 00:00:00,57.89
2020-10-19 00:00:00,56.07
2020-10-16 00:00:00,63.11
2020-10-15 00:00:00,59.91
2020-10-14 00:00:00,58.41
2020-10-13 00:00:00,56.24
2020-10-12 00:00:00,57.07
2020-10-09 00:00:00,56.34
2020-10-08 00:00:00,56.33
2020-10-07 00:00:00,54.09
2020-10-06 00:00:00,56.42
2020-10-05 00:00:00,57.13
2020-10-02 00:00:00,58.39
2020-10-01 00:00:00,57.34
2020-09-30 00:00:00,57.85
2020-09-29 00:00:00,57.7
2020-09-28 00:00:00,60.81
2020-09-25 00:00:00,64.77
2020-09-24 00:00:00,59.1
2020-09-23 00:00:00,59.32
2020-09-22 00:00:00,60.28
2020-09-21 00:00:00,60.23
2020-09-18 00:00:00,58.07
2020-09-17 00:00:00,57.88
2020-09-16 00:00:00,57.46
2020-09-15 00:00:00,57.64
2020-09-14 00:00:00,60.86
2020-09-11 00:00:00,57.8
2020-09-10 00:00:00,58.09
2020-09-09 00:00:00,59.5
2020-09-08 00:00:00,59.5
2020-09-07 00:00:00,59.5
2020-09-04 00:00:00,57.41
2020-09-03 00:00:00,54.68
2020-09-02 00:00:00,55.81
2020-09-01 00:00:00,57.86
2020-08-31 00:00:00,57.86
2020-08-28 00:00:00,56.56
2020-08-27 00:00:00,57.45
2020-08-26 00:00:00,58.14
2020-08-25 00:00:00,55.41
2020-08-24 00:00:00,58.08
2020-08-21 00:00:00,58.79
2020-08-20 00:00:00,57.47
2020-08-19 00:00:00,57.94
2020-08-18 00:00:00,57.72
2020-08-17 00:00:00,59.45
2020-08-14 00:00:00,57.79
2020-08-13 00:00:00,55.95
2020-08-12 00:00:00,55.57
2020-08-11 00:00:00,56.35
2020-08-10 00:00:00,55.59
2020-08-07 00:00:00,55.91
2020-08-06 00:00:00,55.22
2020-08-05 00:00:00,56.13
2020-08-04 00:00:00,55.95
2020-08-03 00:00:00,57.22
2020-07-31 00:00:00,59.59
2020-07-30 00:00:00,57.63
2020-07-29 00:00:00,59.33
2020-07-28 00:00:00,58.27
2020-07-27 00:00:00,57.88
2020-07-24 00:00:00,56.82
2020-07-23 00:00:00,57.13
2020-07-22 00:00:00,54.72
2020-07-21 00:00:00,55.36
2020-07-20 00:00:00,58.1
2020-07-17 00:00:00,58.31
2020-07-16 00:00:00,55.21
2020-07-15 00:00:00,57.76
2020-07-14 00:00:00,54.85
2020-07-13 00:00:00,58.13
2020-07-10 00:00:00,57.04
2020-07-09 00:00:00,57.69
2020-07-08 00:00:00,56.77
2020-07-07 00:00:00,54.2
2020-07-06 00:00:00,57
2020-07-03 00:00:00,54.24
2020-07-02 00:00:00,54.16
2020-07-01 00:00:00,54.31
2020-06-30 00:00:00,58.1
2020-06-29 00:00:00,58.49
2020-06-26 00:00:00,59.31
2020-06-25 00:00:00,59.27
2020-06-24 00:00:00,54.71
2020-06-23 00:00:00,60.14
2020-06-22 00:00:00,56.94
2020-06-19 00:00:00,59.6
2020-06-18 00:00:00,58.92
2020-06-17 00:00:00,50.78
2020-06-16 00:00:00,62.02
2020-06-15 00:00:00,61.94
2020-06-12 00:00:00,61.94
2020-06-11 00:00:00,60.57
2020-06-10 00:00:00,60.16
2020-06-09 00:00:00,55.63
2020-06-08 00:00:00,52.47
2020-06-05 00:00:00,55.85
2020-06-04 00:00:00,53.87
2020-06-03 00:00:00,53.67
2020-06-02 00:00:00,55.33
2020-06-01 00:00:00,59.19
2020-05-29 00:00:00,55.16
2020-05-28 00:00:00,53.65
2020-05-27 00:00:00,53.38
2020-05-26 00:00:00,57.54
2020-05-25 00:00:00,57.53
2020-05-22 00:00:00,55.59
2020-05-21 00:00:00,53.92
2020-05-20 00:00:00,54.24
2020-05-19 00:00:00,55.03
2020-05-18 00:00:00,58.3
2020-05-15 00:00:00,61.07
2020-05-14 00:00:00,59.9
2020-05-13 00:00:00,57.34
2020-05-12 00:00:00,56.28
2020-05-11 00:00:00,59.18
2020-05-08 00:00:00,59.17
2020-05-07 00:00:00,58.7
2020-05-06 00:00:00,58.81
2020-05-05 00:00:00,62.97
2020-05-04 00:00:00,59.21
2020-05-01 00:00:00,59.21
2020-04-30 00:00:00,55.6
2020-04-29 00:00:00,56.64
2020-04-28 00:00:00,55.47
2020-04-27 00:00:00,57.91
2020-04-24 00:00:00,54.81
2020-04-23 00:00:00,57.19
2020-04-22 00:00:00,60.8
2020-04-21 00:00:00,59.44
2020-04-20 00:00:00,55.05
2020-04-17 00:00:00,47.87
2020-04-16 00:00:00,48.83
2020-04-15 00:00:00,48.71
2020-04-14 00:00:00,46.24
2020-04-13 00:00:00,46.24
2020-04-10 00:00:00,46.24
2020-04-09 00:00:00,53.73
2020-04-08 00:00:00,53.73
2020-04-07 00:00:00,54.54
2020-04-06 00:00:00,62.14
2020-04-03 00:00:00,63.28
2020-04-02 00:00:00,62.82
2020-04-01 00:00:00,57.12
2020-03-31 00:00:00,58.71
2020-03-30 00:00:00,58.84
2020-03-27 00:00:00,61.96
2020-03-26 00:00:00,61.5
2020-03-25 00:00:00,62.22
2020-03-24 00:00:00,65.03
2020-03-23 00:00:00,68.79
2020-03-20 00:00:00,68.51
2020-03-19 00:00:00,66.18
2020-03-18 00:00:00,58.48
2020-03-17 00:00:00,58.51
2020-03-16 00:00:00,72.68
2020-03-13 00:00:00,72.23
2020-03-12 00:00:00,57.29
2020-03-11 00:00:00,57.29
2020-03-10 00:00:00,86.25
2020-03-09 00:00:00,71.07
2020-03-06 00:00:00,64.2
2020-03-05 00:00:00,58.13
2020-03-04 00:00:00,69.72
2020-03-03 00:00:00,69.08
2020-03-02 00:00:00,67.65
2020-02-28 00:00:00,69.83
2020-02-27 00:00:00,61.82
2020-02-26 00:00:00,63.56
2020-02-25 00:00:00,64.23
2020-02-24 00:00:00,59.39
2020-02-21 00:00:00,57.51
2020-02-20 00:00:00,56.45
2020-02-19 00:00:00,57.55
2020-02-18 00:00:00,56.42
2020-02-17 00:00:00,56.12
2020-02-14 00:00:00,57.33
2020-02-13 00:00:00,56.01
2020-02-12 00:00:00,55.46
2020-02-11 00:00:00,56.61
2020-02-10 00:00:00,57.95
2020-02-07 00:00:00,55.79
2020-02-06 00:00:00,55.36
2020-02-05 00:00:00,55.95
2020-02-04 00:00:00,57.42
2020-02-03 00:00:00,59.13
2020-01-31 00:00:00,58.87
2020-01-30 00:00:00,57.5
2020-01-29 00:00:00,57.5
2020-01-28 00:00:00,60.58
2020-01-27 00:00:00,58.42
2020-01-24 00:00:00,59.33
2020-01-23 00:00:00,58.33
2020-01-22 00:00:00,58.28
2020-01-21 00:00:00,57.93
2020-01-20 00:00:00,56.67
2020-01-17 00:00:00,56.88
2020-01-16 00:00:00,58.14
2020-01-15 00:00:00,58.13
2020-01-14 00:00:00,58.73
2020-01-13 00:00:00,56.76
2020-01-10 00:00:00,55.94
2020-01-09 00:00:00,57.13
2020-01-08 00:00:00,56.95
2020-01-07 00:00:00,58.51
2020-01-06 00:00:00,59.02
2020-01-03 00:00:00,57.52
2020-01-02 00:00:00,56.48
2020-01-01 00:00:00,56.81
2019-12-31 00:00:00,56.81
2019-12-30 00:00:00,56.93
2019-12-27 00:00:00,57.57
2019-12-26 00:00:00,57.57
2019-12-25 00:00:00,57.57
2019-12-24 00:00:00,57.57
2019-12-23 00:00:00,55.55
2019-12-20 00:00:00,56.4
2019-12-19 00:00:00,56.35
2019-12-18 00:00:00,55.29
2019-12-17 00:00:00,55.44
2019-12-16 00:00:00,55.41
2019-12-13 00:00:00,55.94
2019-12-12 00:00:00,57.2
2019-12-11 00:00:00,56.63
2019-12-10 00:00:00,56.51
2019-12-09 00:00:00,55.86
2019-12-06 00:00:00,57.04
2019-12-05 00:00:00,55.15
2019-12-04 00:00:00,59.02
2019-12-03 00:00:00,57.23
2019-12-02 00:00:00,57.23
2019-11-29 00:00:00,57.9
2019-11-28 00:00:00,57.93
2019-11-27 00:00:00,57.27
2019-11-26 00:00:00,59.89
2019-11-25 00:00:00,58.16
2019-11-22 00:00:00,59.28
2019-11-21 00:00:00,59.34
2019-11-20 00:00:00,58.58
2019-11-19 00:00:00,58.22
2019-11-18 00:00:00,57.22
2019-11-15 00:00:00,58.88
2019-11-14 00:00:00,59.59
2019-11-13 00:00:00,58.73
2019-11-12 00:00:00,57.7
2019-11-11 00:00:00,58.48
2019-11-08 00:00:00,55.99
2019-11-07 00:00:00,56.69
2019-11-06 00:00:00,56.69
2019-11-05 00:00:00,56.91
2019-11-04 00:00:00,56.69
2019-11-01 00:00:00,58.22
2019-10-31 00:00:00,59.09
2019-10-30 00:00:00,58.87
2019-10-29 00:00:00,57.24
2019-10-28 00:00:00,57.88
2019-10-25 00:00:00,58.13
2019-10-24 00:00:00,57.92
2019-10-23 00:00:00,57.49
2019-10-22 00:00:00,55.58
2019-10-21 00:00:00,58.36
2019-10-18 00:00:00,57.17
2019-10-17 00:00:00,55.9
2019-10-16 00:00:00,55.9
2019-10-15 00:00:00,59.46
2019-10-14 00:00:00,54.05
2019-10-11 00:00:00,56.48
2019-10-10 00:00:00,57.87
2019-10-09 00:00:00,59.95
2019-10-08 00:00:00,58.8
2019-10-07 00:00:00,61.13
2019-10-04 00:00:00,61.13
2019-10-03 00:00:00,61.13
2019-10-02 00:00:00,56.03
2019-10-01 00:00:00,57.1
2019-09-30 00:00:00,58.12
2019-09-27 00:00:00,59.32
2019-09-26 00:00:00,60.02
2019-09-25 00:00:00,57.72
2019-09-24 00:00:00,60.57
2019-09-23 00:00:00,57.21
2019-09-20 00:00:00,58.53
2019-09-19 00:00:00,57.78
2019-09-18 00:00:00,59.84
2019-09-17 00:00:00,57.91
2019-09-16 00:00:00,57.73
2019-09-13 00:00:00,52.59
2019-09-12 00:00:00,59.17
2019-09-11 00:00:00,59.17
2019-09-10 00:00:00,57.57
2019-09-09 00:00:00,56.74
2019-09-06 00:00:00,55.7
2019-09-05 00:00:00,57.34
2019-09-04 00:00:00,59.36
2019-09-03 00:00:00,58.26
2019-09-02 00:00:00,58.79
2019-08-30 00:00:00,54.5
2019-08-29 00:00:00,57.46
2019-08-28 00:00:00,57.84
2019-08-27 00:00:00,56.62
2019-08-26 00:00:00,56.62
2019-08-23 00:00:00,56.71
2019-08-22 00:00:00,54.19
2019-08-21 00:00:00,55.92
2019-08-20 00:00:00,52.3
2019-08-19 00:00:00,53.1
2019-08-16 00:00:00,56.2
2019-08-15 00:00:00,57.98
2019-08-14 00:00:00,53.81
2019-08-13 00:00:00,58.6
2019-08-12 00:00:00,58.4
2019-08-09 00:00:00,56.85
2019-08-08 00:00:00,60.53
2019-08-07 00:00:00,58.9
2019-08-06 00:00:00,65.21
2019-08-05 00:00:00,62.73
2019-08-02 00:00:00,59.43
2019-08-01 00:00:00,58.53
2019-07-31 00:00:00,62.53
2019-07-30 00:00:00,60.8
2019-07-29 00:00:00,60.98
2019-07-26 00:00:00,58.3
2019-07-25 00:00:00,55.48
2019-07-24 00:00:00,57.06
2019-07-23 00:00:00,58.25
2019-07-22 00:00:00,58.35
2019-07-19 00:00:00,57.69
2019-07-18 00:00:00,60.03
2019-07-17 00:00:00,59.31
2019-07-16 00:00:00,57.62
2019-07-15 00:00:00,58.42
2019-07-12 00:00:00,57.91
2019-07-11 00:00:00,57.36
2019-07-10 00:00:00,59.94
2019-07-09 00:00:00,59.94
2019-07-08 00:00:00,61.02
2019-07-05 00:00:00,59.81
2019-07-04 00:00:00,58.59
2019-07-03 00:00:00,57.93
2019-07-02 00:00:00,56.9
2019-07-01 00:00:00,58.51
2019-06-28 00:00:00,60.48
2019-06-27 00:00:00,60.48
2019-06-26 00:00:00,60.47
2019-06-25 00:00:00,60.43
2019-06-24 00:00:00,59.38
2019-06-21 00:00:00,56.69
2019-06-20 00:00:00,57.02
2019-06-19 00:00:00,56.11
2019-06-18 00:00:00,58.25
2019-06-17 00:00:00,58.26
2019-06-14 00:00:00,58.16
2019-06-13 00:00:00,58.65
2019-06-12 00:00:00,55.4
2019-06-11 00:00:00,56.84
2019-06-10 00:00:00,55.06
2019-06-07 00:00:00,57.24
2019-06-06 00:00:00,55.56
2019-06-05 00:00:00,54.68
2019-06-04 00:00:00,57.97
2019-06-03 00:00:00,60.82
2019-05-31 00:00:00,59.37
2019-05-30 00:00:00,59.37
2019-05-29 00:00:00,58.53
2019-05-28 00:00:00,57.35
2019-05-27 00:00:00,57.35
2019-05-24 00:00:00,60.07
2019-05-23 00:00:00,57.3
2019-05-22 00:00:00,57.3
2019-05-21 00:00:00,58.98
2019-05-20 00:00:00,58.21
2019-05-17 00:00:00,58.21
2019-05-16 00:00:00,58.21
2019-05-15 00:00:00,60.25
2019-05-14 00:00:00,60.25
2019-05-13 00:00:00,59.54
2019-05-10 00:00:00,65.01
2019-05-09 00:00:00,60.94
2019-05-08 00:00:00,60.77
2019-05-07 00:00:00,59.57
2019-05-06 00:00:00,59.57
2019-05-03 00:00:00,60.22
2019-05-02 00:00:00,59.62
2019-05-01 00:00:00,59.5
2019-04-30 00:00:00,58.54
2019-04-29 00:00:00,58.9
2019-04-26 00:00:00,60.88
2019-04-25 00:00:00,59.74
2019-04-24 00:00:00,59.87
2019-04-23 00:00:00,59.45
2019-04-22 00:00:00,59.45
2019-04-19 00:00:00,59.46
2019-04-18 00:00:00,59.25
2019-04-17 00:00:00,59.92
2019-04-16 00:00:00,59.39
2019-04-15 00:00:00,58.41
2019-04-12 00:00:00,58.67
2019-04-11 00:00:00,58.77
2019-04-10 00:00:00,59.57
2019-04-09 00:00:00,60.01
2019-04-08 00:00:00,58.9
2019-04-05 00:00:00,59.6
2019-04-04 00:00:00,58.88
2019-04-03 00:00:00,58.89
2019-04-02 00:00:00,57.55
2019-04-01 00:00:00,58.32
2019-03-29 00:00:00,59.79
2019-03-28 00:00:00,59.92
2019-03-27 00:00:00,59.35
2019-03-26 00:00:00,60.24
2019-03-25 00:00:00,60.45
2019-03-22 00:00:00,60.25
2019-03-21 00:00:00,60.32
2019-03-20 00:00:00,60.67
2019-03-19 00:00:00,58.7
2019-03-18 00:00:00,59.36
2019-03-15 00:00:00,59.56
2019-03-14 00:00:00,58.73
2019-03-13 00:00:00,58.73
2019-03-12 00:00:00,60.41
2019-03-11 00:00:00,60.4
2019-03-08 00:00:00,59.83
2019-03-07 00:00:00,59.17
2019-03-06 00:00:00,59.39
2019-03-05 00:00:00,58.11
2019-03-04 00:00:00,57.67
2019-03-01 00:00:00,58.05
2019-02-28 00:00:00,58.15
2019-02-27 00:00:00,58.17
2019-02-26 00:00:00,58.05
2019-02-25 00:00:00,59.15
2019-02-22 00:00:00,58.74
2019-02-21 00:00:00,57.44
2019-02-20 00:00:00,57.83
2019-02-19 00:00:00,57.21
2019-02-18 00:00:00,57.21
2019-02-15 00:00:00,59.37
2019-02-14 00:00:00,57
2019-02-13 00:00:00,57.34
2019-02-12 00:00:00,58.27
2019-02-11 00:00:00,60.4
2019-02-08 00:00:00,60.4
2019-02-07 00:00:00,58.33
2019-02-06 00:00:00,56.97
2019-02-05 00:00:00,59.93
2019-02-04 00:00:00,58.71
2019-02-01 00:00:00,56.75
2019-01-31 00:00:00,57.65
2019-01-30 00:00:00,58.54
2019-01-29 00:00:00,59.95
2019-01-28 00:00:00,58.48
2019-01-25 00:00:00,60.76
2019-01-24 00:00:00,60.82
2019-01-23 00:00:00,61.7
2019-01-22 00:00:00,59.19
2019-01-21 00:00:00,58.44
2019-01-18 00:00:00,60.01
2019-01-17 00:00:00,60.01
2019-01-16 00:00:00,60
2019-01-15 00:00:00,61.35
2019-01-14 00:00:00,59.02
2019-01-11 00:00:00,58.14
2019-01-10 00:00:00,58.14
2019-01-09 00:00:00,58.74
2019-01-08 00:00:00,59.3
2019-01-07 00:00:00,57.33
2019-01-04 00:00:00,58.8
2019-01-03 00:00:00,62.61
2019-01-02 00:00:00,59.35
2019-01-01 00:00:00,58.79
2018-12-31 00:00:00,60.79
2018-12-28 00:00:00,63.45
2018-12-27 00:00:00,63.41
2018-12-26 00:00:00,63.58
2018-12-25 00:00:00,63.41
2018-12-24 00:00:00,63.41
2018-12-21 00:00:00,63.41
2018-12-20 00:00:00,60.22
2018-12-19 00:00:00,60.22
2018-12-18 00:00:00,61.8
2018-12-17 00:00:00,60.41
2018-12-14 00:00:00,57.47
2018-12-13 00:00:00,57.13
2018-12-12 00:00:00,59.38
2018-12-11 00:00:00,62.65
2018-12-10 00:00:00,58.63
2018-12-07 00:00:00,61.66
2018-12-06 00:00:00,59.71
2018-12-05 00:00:00,61.76
2018-12-04 00:00:00,57.44
2018-12-03 00:00:00,61.32
2018-11-30 00:00:00,61.04
2018-11-29 00:00:00,61.47
2018-11-28 00:00:00,62.12
2018-11-27 00:00:00,59.33
2018-11-26 00:00:00,63.19
2018-11-23 00:00:00,62.82
2018-11-22 00:00:00,59.65
2018-11-21 00:00:00,63.2
2018-11-20 00:00:00,63.85
2018-11-19 00:00:00,63.39
2018-11-16 00:00:00,64.55
2018-11-15 00:00:00,61.67
2018-11-14 00:00:00,63.41
2018-11-13 00:00:00,63.36
2018-11-12 00:00:00,63.08
2018-11-09 00:00:00,62.5
2018-11-08 00:00:00,64.47
2018-11-07 00:00:00,66.43
2018-11-06 00:00:00,65.63
2018-11-05 00:00:00,65.39
2018-11-02 00:00:00,64.81
2018-11-01 00:00:00,63.99
2018-10-31 00:00:00,66.69
2018-10-30 00:00:00,63.52
2018-10-29 00:00:00,66.86
2018-10-26 00:00:00,66.39
2018-10-25 00:00:00,65.34
2018-10-24 00:00:00,68.11
2018-10-23 00:00:00,64.97
2018-10-22 00:00:00,65.44
2018-10-19 00:00:00,66.66
2018-10-18 00:00:00,65.93
2018-10-17 00:00:00,64.49
2018-10-16 00:00:00,65.93
2018-10-15 00:00:00,66.17
2018-10-12 00:00:00,68.19
2018-10-11 00:00:00,66.19
2018-10-10 00:00:00,65.43
2018-10-09 00:00:00,68.15
2018-10-08 00:00:00,66.07
2018-10-05 00:00:00,66.47
2018-10-04 00:00:00,64.14
2018-10-03 00:00:00,68.93
2018-10-02 00:00:00,63.33
2018-10-01 00:00:00,66.88
2018-09-28 00:00:00,65.28
2018-09-27 00:00:00,62.33
2018-09-26 00:00:00,64.1
2018-09-25 00:00:00,65.24
2018-09-24 00:00:00,65.15
2018-09-21 00:00:00,59.58
2018-09-20 00:00:00,57.56
2018-09-19 00:00:00,59.9
2018-09-18 00:00:00,61.42
2018-09-17 00:00:00,59.48
2018-09-14 00:00:00,58.45
2018-09-13 00:00:00,60.45
2018-09-12 00:00:00,59.92
2018-09-11 00:00:00,58.16
2018-09-10 00:00:00,58.38
2018-09-07 00:00:00,59.32
2018-09-06 00:00:00,58.5
2018-09-05 00:00:00,59.85
2018-09-04 00:00:00,60.69
2018-09-03 00:00:00,61.31
2018-08-31 00:00:00,61.74
2018-08-30 00:00:00,61.76
2018-08-29 00:00:00,59.24
2018-08-28 00:00:00,60.43
2018-08-27 00:00:00,60.61
2018-08-24 00:00:00,59.64
2018-08-23 00:00:00,59.77
2018-08-22 00:00:00,58.06
2018-08-21 00:00:00,60.15
2018-08-20 00:00:00,60.5
2018-08-17 00:00:00,60.85
2018-08-16 00:00:00,63.14
2018-08-15 00:00:00,60.14
2018-08-14 00:00:00,61.66
2018-08-13 00:00:00,64.71
2018-08-10 00:00:00,60.7
2018-08-09 00:00:00,60.83
2018-08-08 00:00:00,58.91
2018-08-07 00:00:00,60.96
2018-08-06 00:00:00,61.36
2018-08-03 00:00:00,62.73
2018-08-02 00:00:00,60.44
2018-08-01 00:00:00,66.16
2018-07-31 00:00:00,62.07
2018-07-30 00:00:00,60.99
2018-07-27 00:00:00,57.7
2018-07-26 00:00:00,60.06
2018-07-25 00:00:00,57.83
2018-07-24 00:00:00,60.44
2018-07-23 00:00:00,60.95
2018-07-20 00:00:00,61.46
2018-07-19 00:00:00,60.96
2018-07-18 00:00:00,60.83
2018-07-17 00:00:00,59.05
2018-07-16 00:00:00,58.84
2018-07-13 00:00:00,66.16
2018-07-12 00:00:00,61.68
2018-07-11 00:00:00,66.15
2018-07-10 00:00:00,59.38
2018-07-09 00:00:00,58.5
