Date,CRMU
2022-07-20 00:00:00,211.62
2022-07-19 00:00:00,218.45
2022-07-18 00:00:00,218.8
2022-07-15 00:00:00,222.63
2022-07-14 00:00:00,222.93
2022-07-13 00:00:00,217.72
2022-07-12 00:00:00,203.53
2022-07-11 00:00:00,233.72
2022-07-08 00:00:00,234.82
2022-07-07 00:00:00,236.35
2022-07-06 00:00:00,239.04
2022-07-05 00:00:00,236.76
2022-07-04 00:00:00,233.76
2022-07-01 00:00:00,232.38
2022-06-30 00:00:00,233.88
2022-06-29 00:00:00,227.27
2022-06-28 00:00:00,225.92
2022-06-27 00:00:00,226.67
2022-06-24 00:00:00,228.46
2022-06-23 00:00:00,230.08
2022-06-22 00:00:00,226.26
2022-06-21 00:00:00,226.13
2022-06-20 00:00:00,217.31
2022-06-17 00:00:00,217.98
2022-06-16 00:00:00,167.26
2022-06-15 00:00:00,163.66
2022-06-14 00:00:00,164.91
2022-06-13 00:00:00,162.42
2022-06-10 00:00:00,157.84
2022-06-09 00:00:00,154.21
2022-06-08 00:00:00,153.67
2022-06-07 00:00:00,152.67
2022-06-06 00:00:00,141.05
2022-06-03 00:00:00,141.83
2022-06-02 00:00:00,141.78
2022-06-01 00:00:00,141.16
2022-05-31 00:00:00,141.74
2022-05-30 00:00:00,140.18
2022-05-27 00:00:00,141.32
2022-05-26 00:00:00,143.85
2022-05-25 00:00:00,146.16
2022-05-24 00:00:00,146.55
2022-05-23 00:00:00,145.77
2022-05-20 00:00:00,146.23
2022-05-19 00:00:00,145.92
2022-05-18 00:00:00,143.61
2022-05-17 00:00:00,142.92
2022-05-16 00:00:00,143.87
2022-05-13 00:00:00,143.51
2022-05-12 00:00:00,144.36
2022-05-11 00:00:00,146.49
2022-05-10 00:00:00,147.16
2022-05-09 00:00:00,158.01
2022-05-06 00:00:00,133.42
2022-05-05 00:00:00,130.31
2022-05-04 00:00:00,130.39
2022-05-03 00:00:00,128.63
2022-05-02 00:00:00,127.92
2022-04-29 00:00:00,128.13
2022-04-28 00:00:00,126.63
2022-04-27 00:00:00,124.76
2022-04-26 00:00:00,123.02
2022-04-25 00:00:00,122.69
2022-04-22 00:00:00,120.98
2022-04-21 00:00:00,120.17
2022-04-20 00:00:00,120.56
2022-04-19 00:00:00,121.46
2022-04-18 00:00:00,120.15
2022-04-15 00:00:00,120.43
2022-04-14 00:00:00,120.51
2022-04-13 00:00:00,120.2
2022-04-12 00:00:00,119.48
2022-04-11 00:00:00,118.92
2022-04-08 00:00:00,110.73
2022-04-07 00:00:00,104.27
2022-04-06 00:00:00,108.16
2022-04-05 00:00:00,106.22
2022-04-04 00:00:00,104.73
2022-04-01 00:00:00,102.2
2022-03-31 00:00:00,102.72
2022-03-30 00:00:00,102.95
2022-03-29 00:00:00,101.92
2022-03-28 00:00:00,104.67
2022-03-25 00:00:00,103.58
2022-03-24 00:00:00,103.92
2022-03-23 00:00:00,102.61
2022-03-22 00:00:00,102.18
2022-03-21 00:00:00,102.92
2022-03-18 00:00:00,101.84
2022-03-17 00:00:00,101.94
2022-03-16 00:00:00,104.27
2022-03-15 00:00:00,107.51
2022-03-14 00:00:00,106.05
2022-03-11 00:00:00,107.56
2022-03-10 00:00:00,107.84
2022-03-09 00:00:00,108.14
2022-03-08 00:00:00,112.42
2022-03-07 00:00:00,113.37
2022-03-04 00:00:00,108.59
2022-03-03 00:00:00,105.37
2022-03-02 00:00:00,104.55
2022-03-01 00:00:00,103.47
2022-02-28 00:00:00,102.64
2022-02-25 00:00:00,104.48
2022-02-24 00:00:00,107.57
2022-02-23 00:00:00,104.08
2022-02-22 00:00:00,104.93
