Date,SWED
2021-08-26 00:00:00,82.75
2021-08-25 00:00:00,82.79
2021-08-24 00:00:00,82.98
2021-08-23 00:00:00,84.1
2021-08-20 00:00:00,83.33
2021-08-19 00:00:00,86.36
2021-08-18 00:00:00,80.41
2021-08-17 00:00:00,80.91
2021-08-16 00:00:00,80.76
2021-08-13 00:00:00,80.58
2021-08-12 00:00:00,80.48
2021-08-11 00:00:00,80.63
2021-08-10 00:00:00,82.1
2021-08-09 00:00:00,83.25
2021-08-06 00:00:00,83.26
2021-08-05 00:00:00,84.28
2021-08-04 00:00:00,88.22
2021-08-03 00:00:00,87.36
2021-08-02 00:00:00,84.13
2021-07-30 00:00:00,85.63
2021-07-29 00:00:00,83.48
2021-07-28 00:00:00,83.22
2021-07-27 00:00:00,87.82
2021-07-26 00:00:00,87.82
2021-07-23 00:00:00,87.82
2021-07-22 00:00:00,87.82
2021-07-21 00:00:00,87.82
2021-07-20 00:00:00,87.82
2021-07-19 00:00:00,87.82
2021-07-16 00:00:00,87.82
2021-07-15 00:00:00,87.82
2021-07-14 00:00:00,87.82
2021-07-13 00:00:00,87.82
2021-07-12 00:00:00,89.14
2021-07-09 00:00:00,86.52
2021-07-08 00:00:00,86.52
2021-07-07 00:00:00,86.51
2021-07-06 00:00:00,86.51
2021-07-05 00:00:00,87.45
2021-07-02 00:00:00,89.01
2021-07-01 00:00:00,90.69
2021-06-30 00:00:00,90.83
2021-06-29 00:00:00,91.79
2021-06-28 00:00:00,91.17
2021-06-25 00:00:00,91.37
2021-06-24 00:00:00,91.37
2021-06-23 00:00:00,91.37
2021-06-22 00:00:00,93.44
2021-06-21 00:00:00,92.33
2021-06-18 00:00:00,91.61
2021-06-17 00:00:00,91.31
2021-06-16 00:00:00,91.4
2021-06-15 00:00:00,91.25
2021-06-14 00:00:00,91.98
2021-06-11 00:00:00,91.34
2021-06-10 00:00:00,92.84
2021-06-09 00:00:00,91.41
2021-06-08 00:00:00,90.82
2021-06-07 00:00:00,95.27
2021-06-04 00:00:00,95.27
2021-06-03 00:00:00,95.87
2021-06-02 00:00:00,95.55
2021-06-01 00:00:00,94.54
2021-05-31 00:00:00,94.54
2021-05-28 00:00:00,94.54
2021-05-27 00:00:00,95.14
2021-05-26 00:00:00,94.59
2021-05-25 00:00:00,93.02
2021-05-24 00:00:00,93.02
2021-05-21 00:00:00,94.14
2021-05-20 00:00:00,95.97
2021-05-19 00:00:00,95.5
2021-05-18 00:00:00,92.52
2021-05-17 00:00:00,92.94
2021-05-14 00:00:00,92.41
2021-05-13 00:00:00,94.32
2021-05-12 00:00:00,92.79
2021-05-11 00:00:00,91.49
2021-05-10 00:00:00,90.83
2021-05-07 00:00:00,91.08
2021-05-06 00:00:00,91.23
2021-05-05 00:00:00,90.13
2021-05-04 00:00:00,90.81
2021-05-03 00:00:00,90.51
2021-04-30 00:00:00,90.51
2021-04-29 00:00:00,90.79
2021-04-28 00:00:00,90.77
2021-04-27 00:00:00,91.34
2021-04-26 00:00:00,90.14
2021-04-23 00:00:00,90.54
2021-04-22 00:00:00,90.74
2021-04-21 00:00:00,90.7
2021-04-20 00:00:00,91.13
2021-04-19 00:00:00,91.43
2021-04-16 00:00:00,91.1
2021-04-15 00:00:00,90.68
2021-04-14 00:00:00,91.75
2021-04-13 00:00:00,91.6
2021-04-12 00:00:00,90.88
2021-04-09 00:00:00,91.07
2021-04-08 00:00:00,91.37
2021-04-07 00:00:00,91.5
2021-04-06 00:00:00,91.99
2021-04-05 00:00:00,96.96
2021-04-02 00:00:00,96.96
2021-04-01 00:00:00,96.96
2021-03-31 00:00:00,96.96
2021-03-30 00:00:00,100.23
2021-03-29 00:00:00,100.23
2021-03-26 00:00:00,90.77
2021-03-25 00:00:00,91.22
2021-03-24 00:00:00,91.37
2021-03-23 00:00:00,91.95
2021-03-22 00:00:00,92.97
2021-03-19 00:00:00,91.12
2021-03-18 00:00:00,90.99
2021-03-17 00:00:00,91.3
2021-03-16 00:00:00,91.43
2021-03-15 00:00:00,91.47
2021-03-12 00:00:00,91.48
2021-03-11 00:00:00,91.29
2021-03-10 00:00:00,92.29
2021-03-09 00:00:00,93.9
2021-03-08 00:00:00,92.32
2021-03-05 00:00:00,93.32
2021-03-04 00:00:00,97.65
2021-03-03 00:00:00,93.29
2021-03-02 00:00:00,94.9
2021-03-01 00:00:00,94.07
2021-02-26 00:00:00,92.02
2021-02-25 00:00:00,91.26
2021-02-24 00:00:00,94.92
2021-02-23 00:00:00,92.87
2021-02-22 00:00:00,93.93
2021-02-19 00:00:00,94.44
2021-02-18 00:00:00,92.63
2021-02-17 00:00:00,92.5
2021-02-16 00:00:00,93.48
2021-02-15 00:00:00,95.85
2021-02-12 00:00:00,107.27
2021-02-11 00:00:00,99.85
2021-02-10 00:00:00,102.06
2021-02-09 00:00:00,113.32
2021-02-08 00:00:00,115.54
2021-02-05 00:00:00,114.3
2021-02-04 00:00:00,116.36
2021-02-03 00:00:00,115.78
2021-02-02 00:00:00,115.71
2021-02-01 00:00:00,115.43
2021-01-29 00:00:00,119.25
2021-01-28 00:00:00,113.3
2021-01-27 00:00:00,114.03
2021-01-26 00:00:00,113.28
2021-01-25 00:00:00,115.19
2021-01-22 00:00:00,121.15
2021-01-21 00:00:00,114.47
2021-01-20 00:00:00,113.42
2021-01-19 00:00:00,114.1
2021-01-18 00:00:00,118.2
2021-01-15 00:00:00,117.8
2021-01-14 00:00:00,114.06
2021-01-13 00:00:00,116.22
2021-01-12 00:00:00,114
2021-01-11 00:00:00,114.97
2021-01-08 00:00:00,115.98
2021-01-07 00:00:00,115.04
2021-01-06 00:00:00,114.75
2021-01-05 00:00:00,121.88
2021-01-04 00:00:00,123.95
2021-01-01 00:00:00,123.96
2020-12-31 00:00:00,123.95
2020-12-30 00:00:00,123.96
2020-12-29 00:00:00,122.91
2020-12-28 00:00:00,122.91
2020-12-25 00:00:00,122.91
2020-12-24 00:00:00,123.22
2020-12-23 00:00:00,118.22
2020-12-22 00:00:00,122.09
2020-12-21 00:00:00,120.75
2020-12-18 00:00:00,118.53
2020-12-17 00:00:00,117.04
2020-12-16 00:00:00,111.58
2020-12-15 00:00:00,107.21
2020-12-14 00:00:00,108.24
2020-12-11 00:00:00,108.78
2020-12-10 00:00:00,108.77
2020-12-09 00:00:00,108.31
2020-12-08 00:00:00,108.68
2020-12-07 00:00:00,108.08
2020-12-04 00:00:00,113.58
2020-12-03 00:00:00,113.99
2020-12-02 00:00:00,106.97
2020-12-01 00:00:00,107.73
2020-11-30 00:00:00,109.2
2020-11-27 00:00:00,107.72
2020-11-26 00:00:00,121.83
2020-11-25 00:00:00,121.72
2020-11-24 00:00:00,106.16
2020-11-23 00:00:00,107.69
2020-11-20 00:00:00,108.22
2020-11-19 00:00:00,108.75
2020-11-18 00:00:00,120.86
2020-11-17 00:00:00,120.17
2020-11-16 00:00:00,121.15
2020-11-13 00:00:00,122.8
2020-11-12 00:00:00,122.77
2020-11-11 00:00:00,120.79
2020-11-10 00:00:00,119.57
2020-11-09 00:00:00,116.61
2020-11-06 00:00:00,119.95
2020-11-05 00:00:00,118.73
2020-11-04 00:00:00,120.17
2020-11-03 00:00:00,121.71
2020-11-02 00:00:00,121.48
2020-10-30 00:00:00,120.28
2020-10-29 00:00:00,120.09
2020-10-28 00:00:00,121.99
2020-10-27 00:00:00,119.67
2020-10-26 00:00:00,120.11
2020-10-23 00:00:00,119.93
2020-10-22 00:00:00,119.87
2020-10-21 00:00:00,119.91
2020-10-20 00:00:00,121.38
2020-10-19 00:00:00,119.95
2020-10-16 00:00:00,119.93
2020-10-15 00:00:00,118.22
2020-10-14 00:00:00,119.82
2020-10-13 00:00:00,119.82
2020-10-12 00:00:00,119.19
2020-10-09 00:00:00,119.72
2020-10-08 00:00:00,115.97
2020-10-07 00:00:00,117.12
2020-10-06 00:00:00,119.67
2020-10-05 00:00:00,118.99
2020-10-02 00:00:00,119.85
2020-10-01 00:00:00,119.34
2020-09-30 00:00:00,117.22
2020-09-29 00:00:00,119.85
2020-09-28 00:00:00,117.35
2020-09-25 00:00:00,122.15
2020-09-24 00:00:00,119.45
2020-09-23 00:00:00,125.31
2020-09-22 00:00:00,125.78
2020-09-21 00:00:00,118.83
2020-09-18 00:00:00,109.84
2020-09-17 00:00:00,109.47
2020-09-16 00:00:00,108.7
2020-09-15 00:00:00,108.88
2020-09-14 00:00:00,109.63
2020-09-11 00:00:00,109.39
2020-09-10 00:00:00,107.48
2020-09-09 00:00:00,107.05
2020-09-08 00:00:00,106.8
2020-09-07 00:00:00,108.72
2020-09-04 00:00:00,105.85
2020-09-03 00:00:00,105.99
2020-09-02 00:00:00,106.2
2020-09-01 00:00:00,109.27
2020-08-31 00:00:00,114.76
2020-08-28 00:00:00,114.27
2020-08-27 00:00:00,114.08
2020-08-26 00:00:00,113.89
2020-08-25 00:00:00,113.48
2020-08-24 00:00:00,114.5
2020-08-21 00:00:00,116.11
2020-08-20 00:00:00,116.18
2020-08-19 00:00:00,115.46
2020-08-18 00:00:00,112.92
2020-08-17 00:00:00,113.15
2020-08-14 00:00:00,112.29
2020-08-13 00:00:00,118.91
2020-08-12 00:00:00,128.49
2020-08-11 00:00:00,129.9
2020-08-10 00:00:00,130.15
2020-08-07 00:00:00,131.38
2020-08-06 00:00:00,118.93
2020-08-05 00:00:00,118.77
2020-08-04 00:00:00,120.24
2020-08-03 00:00:00,120.95
2020-07-31 00:00:00,116.1
2020-07-30 00:00:00,116.06
2020-07-29 00:00:00,113.87
2020-07-28 00:00:00,114.88
2020-07-27 00:00:00,114.93
2020-07-24 00:00:00,116.75
2020-07-23 00:00:00,118.97
2020-07-22 00:00:00,118.32
2020-07-21 00:00:00,118.97
2020-07-20 00:00:00,117.55
2020-07-17 00:00:00,118.13
2020-07-16 00:00:00,118.43
2020-07-15 00:00:00,117.9
2020-07-14 00:00:00,122.15
2020-07-13 00:00:00,121.6
2020-07-10 00:00:00,125.14
2020-07-09 00:00:00,125.59
2020-07-08 00:00:00,125.14
2020-07-07 00:00:00,125.42
2020-07-06 00:00:00,125.34
2020-07-03 00:00:00,125.54
2020-07-02 00:00:00,125.51
2020-07-01 00:00:00,130.82
2020-06-30 00:00:00,135.38
2020-06-29 00:00:00,139.19
2020-06-26 00:00:00,135.78
2020-06-25 00:00:00,134.75
2020-06-24 00:00:00,132.83
2020-06-23 00:00:00,130.05
2020-06-22 00:00:00,135.99
2020-06-19 00:00:00,130.36
2020-06-18 00:00:00,133.25
2020-06-17 00:00:00,133.39
2020-06-16 00:00:00,133.43
2020-06-15 00:00:00,137.63
2020-06-12 00:00:00,138.67
2020-06-11 00:00:00,146.51
2020-06-10 00:00:00,138.61
2020-06-09 00:00:00,134.13
2020-06-08 00:00:00,131.55
2020-06-05 00:00:00,128.94
2020-06-04 00:00:00,150
2020-06-03 00:00:00,154.37
2020-06-02 00:00:00,152.87
2020-06-01 00:00:00,162.47
2020-05-29 00:00:00,162.41
2020-05-28 00:00:00,168.43
2020-05-27 00:00:00,167.42
2020-05-26 00:00:00,182.86
2020-05-25 00:00:00,186.75
2020-05-22 00:00:00,187.03
2020-05-21 00:00:00,185.37
2020-05-20 00:00:00,186.29
2020-05-19 00:00:00,191.42
2020-05-18 00:00:00,196.73
2020-05-15 00:00:00,200
2020-05-14 00:00:00,200
2020-05-13 00:00:00,196.06
2020-05-12 00:00:00,195.84
2020-05-11 00:00:00,195.37
2020-05-08 00:00:00,194.88
2020-05-07 00:00:00,194.23
2020-05-06 00:00:00,193.26
2020-05-05 00:00:00,194.61
2020-05-04 00:00:00,198.11
2020-05-01 00:00:00,196.93
2020-04-30 00:00:00,197.46
2020-04-29 00:00:00,200.01
2020-04-28 00:00:00,205.43
2020-04-27 00:00:00,205.99
2020-04-24 00:00:00,212.06
2020-04-23 00:00:00,206.97
2020-04-22 00:00:00,212.25
2020-04-21 00:00:00,222.99
2020-04-20 00:00:00,213.53
2020-04-17 00:00:00,213.52
2020-04-16 00:00:00,215.94
2020-04-15 00:00:00,209.68
2020-04-14 00:00:00,200.55
2020-04-13 00:00:00,202.38
2020-04-10 00:00:00,202.45
2020-04-09 00:00:00,201.02
2020-04-08 00:00:00,210.69
2020-04-07 00:00:00,210.64
2020-04-06 00:00:00,220.21
2020-04-03 00:00:00,225.01
2020-04-02 00:00:00,206.49
2020-04-01 00:00:00,212.75
2020-03-31 00:00:00,213.4
2020-03-30 00:00:00,212.8
2020-03-27 00:00:00,203.32
2020-03-26 00:00:00,193.22
2020-03-25 00:00:00,197.15
2020-03-24 00:00:00,208.39
2020-03-23 00:00:00,233.76
2020-03-20 00:00:00,226.27
2020-03-19 00:00:00,225.62
2020-03-18 00:00:00,230.68
2020-03-17 00:00:00,220
2020-03-16 00:00:00,202.44
2020-03-13 00:00:00,201.21
2020-03-12 00:00:00,208.8
2020-03-11 00:00:00,165.22
2020-03-10 00:00:00,161.94
2020-03-09 00:00:00,149.76
2020-03-06 00:00:00,131.88
2020-03-05 00:00:00,120.29
2020-03-04 00:00:00,108.44
2020-03-03 00:00:00,107.83
2020-03-02 00:00:00,111.68
2020-02-28 00:00:00,109.47
2020-02-27 00:00:00,102.07
2020-02-26 00:00:00,98.71
2020-02-25 00:00:00,98.99
2020-02-24 00:00:00,94.75
2020-02-21 00:00:00,90.27
2020-02-20 00:00:00,89.85
2020-02-19 00:00:00,80.68
2020-02-18 00:00:00,80.71
2020-02-17 00:00:00,80.6
2020-02-14 00:00:00,80.56
2020-02-13 00:00:00,86.43
2020-02-12 00:00:00,88.76
2020-02-11 00:00:00,88.78
2020-02-10 00:00:00,82.99
2020-02-07 00:00:00,87.93
2020-02-06 00:00:00,90.07
2020-02-05 00:00:00,86.92
2020-02-04 00:00:00,89.86
2020-02-03 00:00:00,93.59
2020-01-31 00:00:00,92.06
2020-01-30 00:00:00,89.4
2020-01-29 00:00:00,100.6
2020-01-28 00:00:00,105.05
2020-01-27 00:00:00,100.67
2020-01-24 00:00:00,101.95
2020-01-23 00:00:00,104.02
2020-01-22 00:00:00,103.47
2020-01-21 00:00:00,105
2020-01-20 00:00:00,103.73
2020-01-17 00:00:00,101.51
2020-01-16 00:00:00,100.19
2020-01-15 00:00:00,103.3
2020-01-14 00:00:00,106.2
2020-01-13 00:00:00,102.74
2020-01-10 00:00:00,100.35
2020-01-09 00:00:00,109.73
2020-01-08 00:00:00,110.43
2020-01-07 00:00:00,111.29
2020-01-06 00:00:00,113.2
2020-01-03 00:00:00,112.03
2020-01-02 00:00:00,111.75
2020-01-01 00:00:00,133.01
2019-12-31 00:00:00,132.87
2019-12-30 00:00:00,133.19
2019-12-27 00:00:00,133.87
2019-12-26 00:00:00,133.41
2019-12-25 00:00:00,133.39
2019-12-24 00:00:00,133.52
2019-12-23 00:00:00,132.42
2019-12-20 00:00:00,132.99
2019-12-19 00:00:00,132.98
2019-12-18 00:00:00,132.23
2019-12-17 00:00:00,132.59
2019-12-16 00:00:00,132.56
2019-12-13 00:00:00,115.76
2019-12-12 00:00:00,116.25
2019-12-11 00:00:00,117.97
2019-12-10 00:00:00,116.39
2019-12-09 00:00:00,117.49
2019-12-06 00:00:00,116.74
2019-12-05 00:00:00,116.1
2019-12-04 00:00:00,117.58
2019-12-03 00:00:00,116.61
2019-12-02 00:00:00,117.36
2019-11-29 00:00:00,120.61
2019-11-28 00:00:00,117.44
2019-11-27 00:00:00,117.44
2019-11-26 00:00:00,117.51
2019-11-25 00:00:00,116.15
2019-11-22 00:00:00,117.37
2019-11-21 00:00:00,117.4
2019-11-20 00:00:00,116.49
2019-11-19 00:00:00,115.64
2019-11-18 00:00:00,113.07
2019-11-15 00:00:00,111.15
2019-11-14 00:00:00,110.75
2019-11-13 00:00:00,111.7
2019-11-12 00:00:00,110.87
2019-11-11 00:00:00,110.39
2019-11-08 00:00:00,110.72
2019-11-07 00:00:00,110.92
2019-11-06 00:00:00,110.58
2019-11-05 00:00:00,111.14
2019-11-04 00:00:00,115
2019-11-01 00:00:00,115
2019-10-31 00:00:00,115
2019-10-30 00:00:00,113.78
2019-10-29 00:00:00,112.97
2019-10-28 00:00:00,115.11
2019-10-25 00:00:00,115
2019-10-24 00:00:00,115
2019-10-23 00:00:00,115.51
2019-10-22 00:00:00,115
2019-10-21 00:00:00,115
2019-10-18 00:00:00,117.37
2019-10-17 00:00:00,114.8
2019-10-16 00:00:00,116.48
2019-10-15 00:00:00,116.51
2019-10-14 00:00:00,118.26
2019-10-11 00:00:00,117.75
2019-10-10 00:00:00,118.97
2019-10-09 00:00:00,118.75
2019-10-08 00:00:00,118.43
2019-10-07 00:00:00,118.42
2019-10-04 00:00:00,122.99
2019-10-03 00:00:00,121.08
2019-10-02 00:00:00,122.65
2019-10-01 00:00:00,117.17
2019-09-30 00:00:00,115.7
2019-09-27 00:00:00,114.8
2019-09-26 00:00:00,115.05
2019-09-25 00:00:00,115.47
2019-09-24 00:00:00,116.88
2019-09-23 00:00:00,115.73
2019-09-20 00:00:00,113.53
2019-09-19 00:00:00,109.45
2019-09-18 00:00:00,105.83
2019-09-17 00:00:00,105.6
2019-09-16 00:00:00,106.8
2019-09-13 00:00:00,107.01
2019-09-12 00:00:00,106.11
2019-09-11 00:00:00,109.12
2019-09-10 00:00:00,110.34
2019-09-09 00:00:00,105.5
2019-09-06 00:00:00,106.8
2019-09-05 00:00:00,107.46
2019-09-04 00:00:00,108.23
2019-09-03 00:00:00,110.53
2019-09-02 00:00:00,109.27
2019-08-30 00:00:00,108.49
2019-08-29 00:00:00,111.26
2019-08-28 00:00:00,109.46
2019-08-27 00:00:00,110.18
2019-08-26 00:00:00,110.46
2019-08-23 00:00:00,109.27
2019-08-22 00:00:00,113
2019-08-21 00:00:00,110.77
2019-08-20 00:00:00,110.81
2019-08-19 00:00:00,111.83
2019-08-16 00:00:00,108.88
2019-08-15 00:00:00,109.16
2019-08-14 00:00:00,108.81
2019-08-13 00:00:00,110.13
2019-08-12 00:00:00,109.78
2019-08-09 00:00:00,107.38
2019-08-08 00:00:00,109.32
2019-08-07 00:00:00,107.45
2019-08-06 00:00:00,107.49
2019-08-05 00:00:00,110.96
2019-08-02 00:00:00,107.38
2019-08-01 00:00:00,107.72
2019-07-31 00:00:00,107.85
2019-07-30 00:00:00,112.6
2019-07-29 00:00:00,108.01
2019-07-26 00:00:00,110.1
2019-07-25 00:00:00,114.85
2019-07-24 00:00:00,108.93
2019-07-23 00:00:00,113.79
2019-07-22 00:00:00,114.32
2019-07-19 00:00:00,110.76
2019-07-18 00:00:00,114.33
2019-07-17 00:00:00,110.52
2019-07-16 00:00:00,113.49
2019-07-15 00:00:00,114.65
2019-07-12 00:00:00,113.95
2019-07-11 00:00:00,114.69
2019-07-10 00:00:00,115.92
2019-07-09 00:00:00,121.99
2019-07-08 00:00:00,119.98
2019-07-05 00:00:00,111.37
2019-07-04 00:00:00,110.17
2019-07-03 00:00:00,112.32
2019-07-02 00:00:00,113.63
2019-07-01 00:00:00,114.14
2019-06-28 00:00:00,123.18
2019-06-27 00:00:00,126.51
2019-06-26 00:00:00,134.72
2019-06-25 00:00:00,134.55
2019-06-24 00:00:00,137.59
2019-06-21 00:00:00,141.97
2019-06-20 00:00:00,140.26
2019-06-19 00:00:00,142.19
2019-06-18 00:00:00,143.72
2019-06-17 00:00:00,147.37
2019-06-14 00:00:00,145.35
2019-06-13 00:00:00,144.88
2019-06-12 00:00:00,147.75
2019-06-11 00:00:00,145.74
2019-06-10 00:00:00,146.78
2019-06-07 00:00:00,146.97
2019-06-06 00:00:00,148.6
2019-06-05 00:00:00,148.56
2019-06-04 00:00:00,150.28
2019-06-03 00:00:00,153.41
2019-05-31 00:00:00,152.17
2019-05-30 00:00:00,153.7
2019-05-29 00:00:00,148.23
2019-05-28 00:00:00,150.22
2019-05-27 00:00:00,150.7
2019-05-24 00:00:00,150.56
2019-05-23 00:00:00,150.53
2019-05-22 00:00:00,150.21
2019-05-21 00:00:00,149.9
2019-05-20 00:00:00,149.46
2019-05-17 00:00:00,149.36
2019-05-16 00:00:00,150.4
2019-05-15 00:00:00,152.16
2019-05-14 00:00:00,151.98
2019-05-13 00:00:00,152.3
2019-05-10 00:00:00,151.65
2019-05-09 00:00:00,151.94
2019-05-08 00:00:00,151.93
2019-05-07 00:00:00,150.56
2019-05-06 00:00:00,151.74
2019-05-03 00:00:00,151.25
2019-05-02 00:00:00,148.53
2019-05-01 00:00:00,149.69
2019-04-30 00:00:00,151.15
2019-04-29 00:00:00,155.96
2019-04-26 00:00:00,154.75
2019-04-25 00:00:00,154.89
2019-04-24 00:00:00,153.54
2019-04-23 00:00:00,153.19
2019-04-22 00:00:00,156.13
2019-04-19 00:00:00,155.97
2019-04-18 00:00:00,156.07
2019-04-17 00:00:00,154.04
2019-04-16 00:00:00,155.22
2019-04-15 00:00:00,154.18
2019-04-12 00:00:00,155.6
2019-04-11 00:00:00,157.88
2019-04-10 00:00:00,160.79
2019-04-09 00:00:00,164.71
2019-04-08 00:00:00,160.48
2019-04-05 00:00:00,159.38
2019-04-04 00:00:00,165.14
2019-04-03 00:00:00,169.14
2019-04-02 00:00:00,167.75
2019-04-01 00:00:00,169.46
2019-03-29 00:00:00,160.79
2019-03-28 00:00:00,162.01
2019-03-27 00:00:00,155.4
2019-03-26 00:00:00,145.89
2019-03-25 00:00:00,143.68
2019-03-22 00:00:00,143.69
2019-03-21 00:00:00,139.3
2019-03-20 00:00:00,139.48
2019-03-19 00:00:00,132.95
2019-03-18 00:00:00,133.3
2019-03-15 00:00:00,132.52
2019-03-14 00:00:00,132.61
2019-03-13 00:00:00,131.34
2019-03-12 00:00:00,132.27
2019-03-11 00:00:00,136.38
2019-03-08 00:00:00,137.8
2019-03-07 00:00:00,137.59
2019-03-06 00:00:00,135.17
2019-03-05 00:00:00,138.02
2019-03-04 00:00:00,135.2
2019-03-01 00:00:00,137.14
2019-02-28 00:00:00,136.17
2019-02-27 00:00:00,136.69
2019-02-26 00:00:00,132.46
2019-02-25 00:00:00,132.46
2019-02-22 00:00:00,134.68
2019-02-21 00:00:00,124.8
2019-02-20 00:00:00,122.92
2019-02-19 00:00:00,118.78
2019-02-18 00:00:00,118.84
2019-02-15 00:00:00,121.45
2019-02-14 00:00:00,121.15
2019-02-13 00:00:00,123.24
2019-02-12 00:00:00,131.52
2019-02-11 00:00:00,132.72
2019-02-08 00:00:00,129.69
2019-02-07 00:00:00,131.85
2019-02-06 00:00:00,130.7
2019-02-05 00:00:00,130.87
2019-02-04 00:00:00,131.47
2019-02-01 00:00:00,127.26
2019-01-31 00:00:00,132.48
2019-01-30 00:00:00,133.22
2019-01-29 00:00:00,134.81
2019-01-28 00:00:00,133.41
2019-01-25 00:00:00,134.61
2019-01-24 00:00:00,132.09
2019-01-23 00:00:00,132.95
2019-01-22 00:00:00,132.48
2019-01-21 00:00:00,132.21
2019-01-18 00:00:00,140.16
2019-01-17 00:00:00,142.78
2019-01-16 00:00:00,140.61
2019-01-15 00:00:00,148.5
2019-01-14 00:00:00,147.43
2019-01-11 00:00:00,142.7
2019-01-10 00:00:00,141.75
2019-01-09 00:00:00,148.65
2019-01-08 00:00:00,131.3
2019-01-07 00:00:00,146.02
2019-01-04 00:00:00,143.08
2019-01-03 00:00:00,137.86
2019-01-02 00:00:00,139.24
2019-01-01 00:00:00,130.14
2018-12-31 00:00:00,130.71
2018-12-28 00:00:00,131.25
2018-12-27 00:00:00,130.76
2018-12-26 00:00:00,130.42
2018-12-25 00:00:00,130.08
2018-12-24 00:00:00,129.49
2018-12-21 00:00:00,128.27
2018-12-20 00:00:00,128.61
2018-12-19 00:00:00,129.82
2018-12-18 00:00:00,129.84
2018-12-17 00:00:00,126.57
2018-12-14 00:00:00,136
2018-12-13 00:00:00,141.46
2018-12-12 00:00:00,133.24
2018-12-11 00:00:00,136.92
2018-12-10 00:00:00,134.31
2018-12-07 00:00:00,134.25
2018-12-06 00:00:00,130.47
2018-12-05 00:00:00,134.43
2018-12-04 00:00:00,130.98
2018-12-03 00:00:00,131.58
2018-11-30 00:00:00,129.66
2018-11-29 00:00:00,129.09
2018-11-28 00:00:00,129.83
2018-11-27 00:00:00,131.28
2018-11-26 00:00:00,128.41
2018-11-23 00:00:00,130.42
2018-11-22 00:00:00,128.47
2018-11-21 00:00:00,127.61
2018-11-20 00:00:00,129.72
2018-11-19 00:00:00,130.83
2018-11-16 00:00:00,130.12
2018-11-15 00:00:00,127.84
2018-11-14 00:00:00,127.24
2018-11-13 00:00:00,127.15
2018-11-12 00:00:00,125.95
2018-11-09 00:00:00,127.5
2018-11-08 00:00:00,125.73
2018-11-07 00:00:00,127.35
2018-11-06 00:00:00,128.67
2018-11-05 00:00:00,132.12
2018-11-02 00:00:00,130.58
2018-11-01 00:00:00,132.91
2018-10-31 00:00:00,135.42
2018-10-30 00:00:00,138.68
2018-10-29 00:00:00,139.23
2018-10-26 00:00:00,139.46
2018-10-25 00:00:00,136.14
2018-10-24 00:00:00,140.78
2018-10-23 00:00:00,139.65
2018-10-22 00:00:00,140.14
2018-10-19 00:00:00,143.61
2018-10-18 00:00:00,143.93
2018-10-17 00:00:00,138.53
2018-10-16 00:00:00,142.8
2018-10-15 00:00:00,149.92
2018-10-12 00:00:00,149.37
2018-10-11 00:00:00,150
2018-10-10 00:00:00,143.67
2018-10-09 00:00:00,146.37
2018-10-08 00:00:00,144.75
2018-10-05 00:00:00,143.14
2018-10-04 00:00:00,121.94
2018-10-03 00:00:00,104.83
2018-10-02 00:00:00,91.56
2018-10-01 00:00:00,90.06
2018-09-28 00:00:00,91.57
2018-09-27 00:00:00,89
2018-09-26 00:00:00,89.59
2018-09-25 00:00:00,82.57
2018-09-24 00:00:00,87.89
2018-09-21 00:00:00,90.29
2018-09-20 00:00:00,88.73
2018-09-19 00:00:00,83.91
2018-09-18 00:00:00,82.96
2018-09-17 00:00:00,80.65
2018-09-14 00:00:00,82.84
2018-09-13 00:00:00,81.59
2018-09-12 00:00:00,82.76
2018-09-11 00:00:00,83.9
2018-09-10 00:00:00,82.17
2018-09-07 00:00:00,85.78
2018-09-06 00:00:00,84.54
2018-09-05 00:00:00,82.15
2018-09-04 00:00:00,81.47
2018-09-03 00:00:00,84.9
2018-08-31 00:00:00,82.49
2018-08-30 00:00:00,82.83
2018-08-29 00:00:00,81.85
2018-08-28 00:00:00,82.56
2018-08-27 00:00:00,82.56
2018-08-24 00:00:00,82.86
2018-08-23 00:00:00,82.79
2018-08-22 00:00:00,80.58
2018-08-21 00:00:00,81.21
2018-08-20 00:00:00,82.6
2018-08-17 00:00:00,83.17
2018-08-16 00:00:00,82.91
2018-08-15 00:00:00,80.92
2018-08-14 00:00:00,82.96
2018-08-13 00:00:00,82.61
2018-08-10 00:00:00,83.54
2018-08-09 00:00:00,81.84
2018-08-08 00:00:00,80.66
2018-08-07 00:00:00,82.57
2018-08-06 00:00:00,82.95
2018-08-03 00:00:00,83.58
2018-08-02 00:00:00,83.08
2018-08-01 00:00:00,82.74
2018-07-31 00:00:00,82.7
2018-07-30 00:00:00,82.63
2018-07-27 00:00:00,83.09
2018-07-26 00:00:00,78.95
2018-07-25 00:00:00,82.7
2018-07-24 00:00:00,84.22
2018-07-23 00:00:00,83.04
2018-07-20 00:00:00,83.41
2018-07-19 00:00:00,84.75
2018-07-18 00:00:00,83.49
2018-07-17 00:00:00,83.14
2018-07-16 00:00:00,82.4
2018-07-13 00:00:00,84.11
2018-07-12 00:00:00,83.05
2018-07-11 00:00:00,83.03
2018-07-10 00:00:00,83.99
2018-07-09 00:00:00,86.57
2018-07-06 00:00:00,86.12
2018-07-05 00:00:00,87.88
2018-07-04 00:00:00,93.56
2018-07-03 00:00:00,85.17
2018-07-02 00:00:00,86.03
2018-06-29 00:00:00,79.76
