Date,BNP
2022-08-24 00:00:00,167.3
2022-08-23 00:00:00,166.47
2022-08-22 00:00:00,165.22
2022-08-19 00:00:00,153.39
2022-08-18 00:00:00,147.68
2022-08-17 00:00:00,149.47
2022-08-16 00:00:00,146.06
2022-08-15 00:00:00,143.07
2022-08-12 00:00:00,142.99
2022-08-11 00:00:00,146.27
2022-08-10 00:00:00,152.17
2022-08-09 00:00:00,156.67
2022-08-08 00:00:00,154.82
2022-08-05 00:00:00,160.22
2022-08-04 00:00:00,160.32
2022-08-03 00:00:00,165.22
2022-08-02 00:00:00,168.5
2022-08-01 00:00:00,162.91
2022-07-29 00:00:00,163.47
2022-07-28 00:00:00,174.7
2022-07-27 00:00:00,178.2
2022-07-26 00:00:00,180.87
2022-07-25 00:00:00,167.62
2022-07-22 00:00:00,171.18
2022-07-21 00:00:00,177
2022-07-20 00:00:00,177.13
2022-07-19 00:00:00,181.66
2022-07-18 00:00:00,193.4
2022-07-15 00:00:00,198.57
2022-07-14 00:00:00,203.45
2022-07-13 00:00:00,197.51
2022-07-12 00:00:00,195.53
2022-07-11 00:00:00,193.58
2022-07-08 00:00:00,191.32
2022-07-07 00:00:00,192.26
2022-07-06 00:00:00,205.13
2022-07-05 00:00:00,203.48
2022-07-04 00:00:00,197.39
2022-07-01 00:00:00,195.36
2022-06-30 00:00:00,200.34
2022-06-29 00:00:00,192.3
2022-06-28 00:00:00,187.29
2022-06-27 00:00:00,182.93
2022-06-24 00:00:00,188.52
2022-06-23 00:00:00,191.81
2022-06-22 00:00:00,180.57
2022-06-21 00:00:00,176.33
2022-06-20 00:00:00,183.87
2022-06-17 00:00:00,188.85
2022-06-16 00:00:00,190.4
2022-06-15 00:00:00,182.58
2022-06-14 00:00:00,192.04
2022-06-13 00:00:00,187.81
2022-06-10 00:00:00,173.35
2022-06-09 00:00:00,161.99
2022-06-08 00:00:00,157.17
2022-06-07 00:00:00,154.69
2022-06-06 00:00:00,151.71
2022-06-03 00:00:00,152.45
2022-06-02 00:00:00,152.17
2022-06-01 00:00:00,152.4
2022-05-31 00:00:00,152.98
2022-05-30 00:00:00,148.35
2022-05-27 00:00:00,154.83
2022-05-26 00:00:00,161.31
2022-05-25 00:00:00,168.47
2022-05-24 00:00:00,171.51
2022-05-23 00:00:00,169.22
2022-05-20 00:00:00,174.57
2022-05-19 00:00:00,172.42
2022-05-18 00:00:00,168.47
2022-05-17 00:00:00,161.8
2022-05-16 00:00:00,166.9
2022-05-13 00:00:00,166.37
2022-05-12 00:00:00,170.03
2022-05-11 00:00:00,168.42
2022-05-10 00:00:00,171.28
2022-05-09 00:00:00,177.55
2022-05-06 00:00:00,174.76
2022-05-05 00:00:00,166.39
2022-05-04 00:00:00,165.39
2022-05-03 00:00:00,164.71
2022-05-02 00:00:00,167.5
2022-04-29 00:00:00,168.23
2022-04-28 00:00:00,160.57
2022-04-27 00:00:00,159.15
2022-04-26 00:00:00,153.86
2022-04-25 00:00:00,147.03
2022-04-22 00:00:00,141.09
2022-04-21 00:00:00,139.45
2022-04-20 00:00:00,143.98
2022-04-19 00:00:00,148.78
2022-04-18 00:00:00,145.1
2022-04-15 00:00:00,145.22
2022-04-14 00:00:00,145.42
2022-04-13 00:00:00,149.46
2022-04-12 00:00:00,147.9
2022-04-11 00:00:00,148.28
2022-04-08 00:00:00,152.17
2022-04-07 00:00:00,151.63
2022-04-06 00:00:00,153.01
2022-04-05 00:00:00,152.02
2022-04-04 00:00:00,141.1
2022-04-01 00:00:00,133.8
2022-03-31 00:00:00,133.7
2022-03-30 00:00:00,136.89
2022-03-29 00:00:00,135.68
2022-03-28 00:00:00,143.55
2022-03-25 00:00:00,146.01
2022-03-24 00:00:00,150.93
2022-03-23 00:00:00,149.45
2022-03-22 00:00:00,145.73
2022-03-21 00:00:00,147.13
2022-03-18 00:00:00,137.99
2022-03-17 00:00:00,136
2022-03-16 00:00:00,143.06
2022-03-15 00:00:00,156.01
2022-03-14 00:00:00,154.47
2022-03-11 00:00:00,156.79
2022-03-10 00:00:00,159.66
