Date,SAB
2022-08-11 00:00:00,388.87
2022-08-10 00:00:00,386.79
2022-08-09 00:00:00,389.73
2022-08-08 00:00:00,391.17
2022-08-05 00:00:00,393.79
2022-08-04 00:00:00,361.49
2022-08-03 00:00:00,372.95
2022-08-02 00:00:00,374.92
2022-08-01 00:00:00,371.38
2022-07-29 00:00:00,384.5
2022-07-28 00:00:00,399.95
2022-07-27 00:00:00,407.39
2022-07-26 00:00:00,404.48
2022-07-25 00:00:00,403.22
2022-07-22 00:00:00,417.99
2022-07-21 00:00:00,410.44
2022-07-20 00:00:00,398.41
2022-07-19 00:00:00,423.91
2022-07-18 00:00:00,422.16
2022-07-15 00:00:00,432.78
2022-07-14 00:00:00,419.01
2022-07-13 00:00:00,371.35
2022-07-12 00:00:00,371.4
2022-07-11 00:00:00,359.14
2022-07-08 00:00:00,353.8
2022-07-07 00:00:00,356.3
2022-07-06 00:00:00,357.73
2022-07-05 00:00:00,353.37
2022-07-04 00:00:00,348.19
2022-07-01 00:00:00,361.58
2022-06-30 00:00:00,355.74
2022-06-29 00:00:00,332.93
2022-06-28 00:00:00,326.28
2022-06-27 00:00:00,328.61
2022-06-24 00:00:00,317.51
2022-06-23 00:00:00,314.36
2022-06-22 00:00:00,307.35
2022-06-21 00:00:00,316.07
2022-06-20 00:00:00,306.2
2022-06-17 00:00:00,307.14
2022-06-16 00:00:00,312.23
2022-06-15 00:00:00,302.48
2022-06-14 00:00:00,302.73
2022-06-13 00:00:00,280.89
2022-06-10 00:00:00,277.55
2022-06-09 00:00:00,271.88
2022-06-08 00:00:00,269.61
2022-06-07 00:00:00,269.98
2022-06-06 00:00:00,268.76
2022-06-03 00:00:00,267.92
2022-06-02 00:00:00,267.68
2022-06-01 00:00:00,265.6
2022-05-31 00:00:00,267.23
2022-05-30 00:00:00,279.77
2022-05-27 00:00:00,282.2
2022-05-26 00:00:00,285.62
2022-05-25 00:00:00,286.27
2022-05-24 00:00:00,275.7
2022-05-23 00:00:00,275.57
2022-05-20 00:00:00,281.52
2022-05-19 00:00:00,281.58
2022-05-18 00:00:00,273.01
2022-05-17 00:00:00,269.52
2022-05-16 00:00:00,274.33
2022-05-13 00:00:00,273.86
2022-05-12 00:00:00,276.56
2022-05-11 00:00:00,277.58
2022-05-10 00:00:00,274.2
2022-05-09 00:00:00,282.09
2022-05-06 00:00:00,274.5
2022-05-05 00:00:00,264.73
2022-05-04 00:00:00,259.92
2022-05-03 00:00:00,257.89
2022-05-02 00:00:00,265.77
2022-04-29 00:00:00,258.33
2022-04-28 00:00:00,252.36
2022-04-27 00:00:00,255.59
2022-04-26 00:00:00,256.19
2022-04-25 00:00:00,254.81
2022-04-22 00:00:00,254.99
2022-04-21 00:00:00,244.9
2022-04-20 00:00:00,243.82
2022-04-19 00:00:00,248.62
2022-04-18 00:00:00,260.03
2022-04-15 00:00:00,259.01
2022-04-14 00:00:00,248.32
2022-04-13 00:00:00,240.97
2022-04-12 00:00:00,240.62
2022-04-11 00:00:00,240
2022-04-08 00:00:00,237.91
2022-04-07 00:00:00,253.99
2022-04-06 00:00:00,254.28
2022-04-05 00:00:00,253.77
2022-04-04 00:00:00,255.26
2022-04-01 00:00:00,255.4
2022-03-31 00:00:00,254.26
2022-03-30 00:00:00,260
2022-03-29 00:00:00,267.64
2022-03-28 00:00:00,269.95
2022-03-25 00:00:00,272.2
2022-03-24 00:00:00,272.57
2022-03-23 00:00:00,272.93
2022-03-22 00:00:00,268.96
2022-03-21 00:00:00,274.12
2022-03-18 00:00:00,265.7
2022-03-17 00:00:00,266.02
2022-03-16 00:00:00,259.86
2022-03-15 00:00:00,263.9
2022-03-14 00:00:00,248.32
2022-03-11 00:00:00,248.67
2022-03-10 00:00:00,249.67
2022-03-09 00:00:00,246.06
2022-03-08 00:00:00,244.13
2022-03-07 00:00:00,275.32
2022-03-04 00:00:00,250.36
2022-03-03 00:00:00,252.13
2022-03-02 00:00:00,254.01
2022-03-01 00:00:00,249.74
