Date,SWED
2022-05-24 00:00:00,146.56
2022-05-23 00:00:00,145.78
2022-05-20 00:00:00,146.71
2022-05-19 00:00:00,146.43
2022-05-18 00:00:00,146.88
2022-05-17 00:00:00,146.76
2022-05-16 00:00:00,145.93
2022-05-13 00:00:00,143.54
2022-05-12 00:00:00,146.21
2022-05-11 00:00:00,143.91
2022-05-10 00:00:00,143.78
2022-05-09 00:00:00,145.76
2022-05-06 00:00:00,139.48
2022-05-05 00:00:00,131.29
2022-05-04 00:00:00,130.39
2022-05-03 00:00:00,133.46
2022-05-02 00:00:00,142.22
2022-04-29 00:00:00,133.66
2022-04-28 00:00:00,135.34
2022-04-27 00:00:00,131.35
2022-04-26 00:00:00,131.29
2022-04-25 00:00:00,130.19
2022-04-22 00:00:00,127.33
2022-04-21 00:00:00,126.28
2022-04-20 00:00:00,135.79
2022-04-19 00:00:00,132.36
2022-04-18 00:00:00,135.77
2022-04-15 00:00:00,132.37
2022-04-14 00:00:00,135.76
2022-04-13 00:00:00,132.36
2022-04-12 00:00:00,139.34
2022-04-11 00:00:00,132.36
2022-04-08 00:00:00,126.26
2022-04-07 00:00:00,133.39
2022-04-06 00:00:00,131.64
2022-04-05 00:00:00,132.34
2022-04-04 00:00:00,133.61
2022-04-01 00:00:00,132.99
2022-03-31 00:00:00,138.91
2022-03-30 00:00:00,138.05
2022-03-29 00:00:00,132.18
2022-03-28 00:00:00,136.8
2022-03-25 00:00:00,138.44
2022-03-24 00:00:00,139.55
2022-03-23 00:00:00,137.96
2022-03-22 00:00:00,137.2
2022-03-21 00:00:00,138.75
2022-03-18 00:00:00,130.85
2022-03-17 00:00:00,133.43
2022-03-16 00:00:00,129.9
2022-03-15 00:00:00,130.28
2022-03-14 00:00:00,117.27
2022-03-11 00:00:00,118.82
2022-03-10 00:00:00,124.32
2022-03-09 00:00:00,124.06
2022-03-08 00:00:00,122.67
2022-03-07 00:00:00,132.82
2022-03-04 00:00:00,118.13
2022-03-03 00:00:00,115.14
2022-03-02 00:00:00,114.05
2022-03-01 00:00:00,117.65
2022-02-28 00:00:00,111.72
2022-02-25 00:00:00,109.36
2022-02-24 00:00:00,109
2022-02-23 00:00:00,106.35
2022-02-22 00:00:00,107.6
2022-02-21 00:00:00,105.9
2022-02-18 00:00:00,108.1
2022-02-17 00:00:00,105.19
2022-02-16 00:00:00,105.03
2022-02-15 00:00:00,106.82
2022-02-14 00:00:00,105.1
2022-02-11 00:00:00,104.84
2022-02-10 00:00:00,105.57
2022-02-09 00:00:00,105.7
2022-02-08 00:00:00,104.91
2022-02-07 00:00:00,103.53
2022-02-04 00:00:00,103.62
2022-02-03 00:00:00,103.78
2022-02-02 00:00:00,103.95
2022-02-01 00:00:00,103.81
2022-01-31 00:00:00,103.58
2022-01-28 00:00:00,103.61
2022-01-27 00:00:00,103.39
2022-01-26 00:00:00,103.54
2022-01-25 00:00:00,103.77
2022-01-24 00:00:00,103.58
2022-01-21 00:00:00,103.98
2022-01-20 00:00:00,103.53
2022-01-19 00:00:00,103.6
2022-01-18 00:00:00,104.15
2022-01-17 00:00:00,103.52
2022-01-14 00:00:00,103.4
2022-01-13 00:00:00,103.6
2022-01-12 00:00:00,103.59
2022-01-11 00:00:00,103.58
2022-01-10 00:00:00,103.92
2022-01-07 00:00:00,103.11
2022-01-06 00:00:00,103.69
2022-01-05 00:00:00,103.72
2022-01-04 00:00:00,103.92
2022-01-03 00:00:00,103.99
2021-12-31 00:00:00,103.84
2021-12-30 00:00:00,103.26
2021-12-29 00:00:00,103.2
2021-12-28 00:00:00,105.25
2021-12-27 00:00:00,105.72
2021-12-24 00:00:00,102.75
2021-12-23 00:00:00,103.23
2021-12-22 00:00:00,103.56
2021-12-21 00:00:00,104.23
2021-12-20 00:00:00,103.8
2021-12-17 00:00:00,103.59
2021-12-16 00:00:00,103.7
2021-12-15 00:00:00,103.55
2021-12-14 00:00:00,103.83
2021-12-13 00:00:00,103.61
2021-12-10 00:00:00,103.58
2021-12-09 00:00:00,103.15
2021-12-08 00:00:00,103.52
2021-12-07 00:00:00,103.65
2021-12-06 00:00:00,103.62
2021-12-03 00:00:00,103.43
2021-12-02 00:00:00,103.68
2021-12-01 00:00:00,103.46
2021-11-30 00:00:00,103.89
2021-11-29 00:00:00,103.56
2021-11-26 00:00:00,103.52
2021-11-25 00:00:00,103.49
2021-11-24 00:00:00,103.54
2021-11-23 00:00:00,103.54
2021-11-22 00:00:00,103.55
2021-11-19 00:00:00,103.76
2021-11-18 00:00:00,103.85
2021-11-17 00:00:00,103.63
2021-11-16 00:00:00,104.11
2021-11-15 00:00:00,103.56
2021-11-12 00:00:00,103.97
2021-11-11 00:00:00,101.22
2021-11-10 00:00:00,101.17
2021-11-09 00:00:00,101.51
2021-11-08 00:00:00,101.5
2021-11-05 00:00:00,101.67
2021-11-04 00:00:00,101.74
2021-11-03 00:00:00,102.16
2021-11-02 00:00:00,102.38
2021-11-01 00:00:00,100.87
2021-10-29 00:00:00,102.15
2021-10-28 00:00:00,103.27
2021-10-27 00:00:00,102.06
2021-10-26 00:00:00,102.31
2021-10-25 00:00:00,102.55
2021-10-22 00:00:00,102.92
2021-10-21 00:00:00,103.43
2021-10-20 00:00:00,103.32
2021-10-19 00:00:00,104.29
2021-10-18 00:00:00,105.05
2021-10-15 00:00:00,103.89
2021-10-14 00:00:00,103.5
2021-10-13 00:00:00,101.56
2021-10-12 00:00:00,101.82
2021-10-11 00:00:00,101.48
2021-10-08 00:00:00,102.19
2021-10-07 00:00:00,101.44
2021-10-06 00:00:00,103.61
2021-10-05 00:00:00,102.14
2021-10-04 00:00:00,101.81
2021-10-01 00:00:00,101.75
2021-09-30 00:00:00,101.43
2021-09-29 00:00:00,101.11
2021-09-28 00:00:00,100.91
2021-09-27 00:00:00,100.43
2021-09-24 00:00:00,100.7
2021-09-23 00:00:00,101.75
2021-09-22 00:00:00,101.48
2021-09-21 00:00:00,101.24
2021-09-20 00:00:00,102.14
2021-09-17 00:00:00,95.99
2021-09-16 00:00:00,96.35
2021-09-15 00:00:00,96.14
2021-09-14 00:00:00,96.55
2021-09-13 00:00:00,95.62
2021-09-10 00:00:00,96.31
2021-09-09 00:00:00,96.06
2021-09-08 00:00:00,96.47
2021-09-07 00:00:00,96.02
2021-09-06 00:00:00,100
2021-09-03 00:00:00,100
2021-09-02 00:00:00,100
2021-09-01 00:00:00,100
