Date,HESLN
2021-11-03 00:00:00,37.895
2021-11-02 00:00:00,37.86
2021-11-01 00:00:00,37.875
2021-10-29 00:00:00,37.895
2021-10-28 00:00:00,35.65
2021-10-27 00:00:00,33.625
2021-10-26 00:00:00,34.305
2021-10-25 00:00:00,31.365
2021-10-22 00:00:00,32.75
2021-10-21 00:00:00,32.735
2021-10-20 00:00:00,32.715
2021-10-19 00:00:00,35.56
2021-10-18 00:00:00,32.715
2021-10-15 00:00:00,32.7
2021-10-14 00:00:00,32.725
2021-10-13 00:00:00,35.17
2021-10-12 00:00:00,38.275
2021-10-11 00:00:00,38.27
2021-10-08 00:00:00,38.06
2021-10-07 00:00:00,36.24
2021-10-06 00:00:00,38.415
2021-10-05 00:00:00,39.18
2021-10-04 00:00:00,36.925
2021-10-01 00:00:00,35.285
2021-09-30 00:00:00,39.265
2021-09-29 00:00:00,37.385
2021-09-28 00:00:00,39.375
2021-09-27 00:00:00,38.445
2021-09-24 00:00:00,39.365
2021-09-23 00:00:00,38.105
2021-09-22 00:00:00,38.12
2021-09-21 00:00:00,36.185
2021-09-20 00:00:00,37.525
2021-09-17 00:00:00,38.665
2021-09-16 00:00:00,38.685
2021-09-15 00:00:00,38.67
2021-09-14 00:00:00,38.495
2021-09-13 00:00:00,35.41
2021-09-10 00:00:00,35.4
2021-09-09 00:00:00,35.405
2021-09-08 00:00:00,35.405
2021-09-07 00:00:00,35.41
2021-09-06 00:00:00,35.41
2021-09-03 00:00:00,35.405
