Date,UNIC
2021-12-03 00:00:00,214.885
2021-12-02 00:00:00,218.1
2021-12-01 00:00:00,213.68
2021-11-30 00:00:00,214.195
2021-11-29 00:00:00,213.585
2021-11-26 00:00:00,223.63
2021-11-25 00:00:00,208.92
2021-11-24 00:00:00,207.445
2021-11-23 00:00:00,202.72
2021-11-22 00:00:00,196.22
2021-11-19 00:00:00,193.81
2021-11-18 00:00:00,192.515
2021-11-17 00:00:00,191.65
2021-11-16 00:00:00,189.54
2021-11-15 00:00:00,187.96
2021-11-12 00:00:00,186.105
2021-11-11 00:00:00,182.52
2021-11-10 00:00:00,180.645
2021-11-09 00:00:00,177.505
2021-11-08 00:00:00,177.155
2021-11-05 00:00:00,177.245
2021-11-04 00:00:00,179.425
2021-11-03 00:00:00,186.515
2021-11-02 00:00:00,187.935
2021-11-01 00:00:00,196.84
2021-10-29 00:00:00,191.81
2021-10-28 00:00:00,179.44
2021-10-27 00:00:00,174.39
2021-10-26 00:00:00,175.07
2021-10-25 00:00:00,177.75
2021-10-22 00:00:00,175.85
2021-10-21 00:00:00,176.005
2021-10-20 00:00:00,176.32
2021-10-19 00:00:00,177.955
2021-10-18 00:00:00,180.555
2021-10-15 00:00:00,178.2
2021-10-14 00:00:00,181.585
2021-10-13 00:00:00,186.53
2021-10-12 00:00:00,190.1
2021-10-11 00:00:00,187.49
2021-10-08 00:00:00,183.635
2021-10-07 00:00:00,182.43
2021-10-06 00:00:00,185.02
2021-10-05 00:00:00,179.97
2021-10-04 00:00:00,179.27
2021-10-01 00:00:00,176.965
2021-09-30 00:00:00,174.55
2021-09-29 00:00:00,172.38
2021-09-28 00:00:00,174.25
2021-09-27 00:00:00,171
2021-09-24 00:00:00,171.84
2021-09-23 00:00:00,169.975
2021-09-22 00:00:00,178.13
2021-09-21 00:00:00,185.14
2021-09-20 00:00:00,187.62
2021-09-17 00:00:00,162.61
2021-09-16 00:00:00,162.545
2021-09-15 00:00:00,164.57
2021-09-14 00:00:00,166.21
2021-09-13 00:00:00,167.36
2021-09-10 00:00:00,166.51
2021-09-09 00:00:00,166.525
2021-09-08 00:00:00,167.78
2021-09-07 00:00:00,167.4
2021-09-06 00:00:00,165.995
2021-09-03 00:00:00,165.265
