Date,DANK
2023-03-03 00:00:00,157.565
2023-03-02 00:00:00,157.285
2023-03-01 00:00:00,157.165
2023-02-28 00:00:00,158.37
2023-02-27 00:00:00,159.355
2023-02-24 00:00:00,164.935
2023-02-23 00:00:00,160.585
2023-02-22 00:00:00,164.57
2023-02-21 00:00:00,162.805
2023-02-20 00:00:00,157.875
2023-02-17 00:00:00,157.36
2023-02-16 00:00:00,154.03
2023-02-15 00:00:00,155.91
2023-02-14 00:00:00,156.215
2023-02-13 00:00:00,157.515
2023-02-10 00:00:00,156
2023-02-09 00:00:00,151.185
2023-02-08 00:00:00,151.27
2023-02-07 00:00:00,152.16
2023-02-06 00:00:00,155.16
2023-02-03 00:00:00,151.275
2023-02-02 00:00:00,150.425
2023-02-01 00:00:00,157.745
2023-01-31 00:00:00,161.025
2023-01-30 00:00:00,162.69
2023-01-27 00:00:00,160.195
2023-01-26 00:00:00,159.625
2023-01-25 00:00:00,161.635
2023-01-24 00:00:00,160.92
2023-01-23 00:00:00,163.37
2023-01-20 00:00:00,162.985
2023-01-19 00:00:00,162.115
2023-01-18 00:00:00,154.885
2023-01-17 00:00:00,157.615
2023-01-16 00:00:00,154.44
2023-01-13 00:00:00,152.855
2023-01-12 00:00:00,153.26
2023-01-11 00:00:00,158.81
2023-01-10 00:00:00,161.725
2023-01-09 00:00:00,161.345
2023-01-06 00:00:00,173.53
2023-01-05 00:00:00,180.19
2023-01-04 00:00:00,174.915
2023-01-03 00:00:00,181.765
2023-01-02 00:00:00,189.66
2022-12-30 00:00:00,190.705
2022-12-29 00:00:00,193.47
2022-12-28 00:00:00,194.07
2022-12-27 00:00:00,195.405
2022-12-26 00:00:00,193.87
2022-12-23 00:00:00,194.665
2022-12-22 00:00:00,194.68
2022-12-21 00:00:00,194.535
2022-12-20 00:00:00,196.105
2022-12-19 00:00:00,190.98
2022-12-16 00:00:00,190.64
2022-12-15 00:00:00,185.73
2022-12-14 00:00:00,177.325
2022-12-13 00:00:00,177.965
2022-12-12 00:00:00,183.595
2022-12-09 00:00:00,181.53
2022-12-08 00:00:00,181.915
2022-12-07 00:00:00,181.215
2022-12-06 00:00:00,179.575
2022-12-05 00:00:00,177.05
2022-12-02 00:00:00,176.94
2022-12-01 00:00:00,173.69
2022-11-30 00:00:00,179.455
2022-11-29 00:00:00,180.32
2022-11-28 00:00:00,182.015
2022-11-25 00:00:00,175.77
2022-11-24 00:00:00,176.635
2022-11-23 00:00:00,178.77
2022-11-22 00:00:00,186.77
2022-11-21 00:00:00,191.015
2022-11-18 00:00:00,196.75
2022-11-17 00:00:00,196.395
2022-11-16 00:00:00,189.86
2022-11-15 00:00:00,187.135
2022-11-14 00:00:00,191.655
2022-11-11 00:00:00,191.24
2022-11-10 00:00:00,197.41
2022-11-09 00:00:00,205.435
2022-11-08 00:00:00,203.955
2022-11-07 00:00:00,204.765
2022-11-04 00:00:00,210.505
2022-11-03 00:00:00,220.18
2022-11-02 00:00:00,217.36
2022-11-01 00:00:00,214.74
2022-10-31 00:00:00,217.03
2022-10-28 00:00:00,219.415
2022-10-27 00:00:00,234.885
2022-10-26 00:00:00,265.395
2022-10-25 00:00:00,275.5
2022-10-24 00:00:00,285.07
2022-10-21 00:00:00,290.75
2022-10-20 00:00:00,286.145
2022-10-19 00:00:00,284.485
2022-10-18 00:00:00,285.285
2022-10-17 00:00:00,290.285
2022-10-14 00:00:00,297.325
2022-10-13 00:00:00,307.19
2022-10-12 00:00:00,305.69
2022-10-11 00:00:00,304.605
2022-10-10 00:00:00,300.375
2022-10-07 00:00:00,290.35
2022-10-06 00:00:00,288.225
2022-10-05 00:00:00,294.48
2022-10-04 00:00:00,287.44
2022-10-03 00:00:00,307.7
2022-09-30 00:00:00,305.62
2022-09-29 00:00:00,318.935
2022-09-28 00:00:00,308.365
2022-09-27 00:00:00,304.12
2022-09-26 00:00:00,306.245
2022-09-23 00:00:00,296.055
2022-09-22 00:00:00,287.205
2022-09-21 00:00:00,284.07
2022-09-20 00:00:00,282.775
2022-09-19 00:00:00,265.78
2022-09-16 00:00:00,264.6
2022-09-15 00:00:00,257.9
2022-09-14 00:00:00,258.66
2022-09-13 00:00:00,258.925
2022-09-12 00:00:00,254.61
2022-09-09 00:00:00,264.62
2022-09-08 00:00:00,277.445
2022-09-07 00:00:00,279.88
2022-09-06 00:00:00,281.545
2022-09-05 00:00:00,288.75
