Date,KBCB
2022-06-27 00:00:00,198.69
2022-06-24 00:00:00,198.335
2022-06-23 00:00:00,198.315
2022-06-22 00:00:00,198.15
2022-06-21 00:00:00,197.965
2022-06-20 00:00:00,196.49
2022-06-17 00:00:00,196.69
2022-06-16 00:00:00,196.41
2022-06-15 00:00:00,196.035
2022-06-14 00:00:00,196.465
2022-06-13 00:00:00,196.39
2022-06-10 00:00:00,196.445
2022-06-09 00:00:00,196.81
2022-06-08 00:00:00,197.31
2022-06-07 00:00:00,199.195
2022-06-06 00:00:00,202.945
2022-06-03 00:00:00,202.935
2022-06-02 00:00:00,202.85
2022-06-01 00:00:00,206.08
2022-05-31 00:00:00,210.615
2022-05-30 00:00:00,214.69
2022-05-27 00:00:00,219.185
2022-05-26 00:00:00,221.435
2022-05-25 00:00:00,221.49
2022-05-24 00:00:00,221.545
2022-05-23 00:00:00,221.64
2022-05-20 00:00:00,221.425
2022-05-19 00:00:00,221.54
2022-05-18 00:00:00,221.71
2022-05-17 00:00:00,222.2
2022-05-16 00:00:00,223.4
2022-05-13 00:00:00,224.7
2022-05-12 00:00:00,227.78
2022-05-11 00:00:00,227.52
2022-05-10 00:00:00,227.465
2022-05-09 00:00:00,227.44
2022-05-06 00:00:00,227.315
2022-05-05 00:00:00,227.37
2022-05-04 00:00:00,226.73
2022-05-03 00:00:00,227.615
2022-05-02 00:00:00,227.465
2022-04-29 00:00:00,227.53
2022-04-28 00:00:00,227.595
2022-04-27 00:00:00,227.645
2022-04-26 00:00:00,227.68
2022-04-25 00:00:00,227.445
2022-04-22 00:00:00,227.44
2022-04-21 00:00:00,227.245
2022-04-20 00:00:00,226.68
2022-04-19 00:00:00,227.62
2022-04-18 00:00:00,227.65
2022-04-15 00:00:00,227.645
2022-04-14 00:00:00,227.655
2022-04-13 00:00:00,227.615
2022-04-12 00:00:00,227.76
2022-04-11 00:00:00,227.525
2022-04-08 00:00:00,227.6
2022-04-07 00:00:00,227.615
2022-04-06 00:00:00,227.435
2022-04-05 00:00:00,227.57
2022-04-04 00:00:00,227.69
2022-04-01 00:00:00,228.5
2022-03-31 00:00:00,228.405
2022-03-30 00:00:00,228.185
2022-03-29 00:00:00,227.92
2022-03-28 00:00:00,224.375
2022-03-25 00:00:00,224.415
2022-03-24 00:00:00,224.54
2022-03-23 00:00:00,224.515
2022-03-22 00:00:00,224.385
2022-03-21 00:00:00,224.435
2022-03-18 00:00:00,213.025
2022-03-17 00:00:00,212.955
2022-03-16 00:00:00,212.995
2022-03-15 00:00:00,212.945
2022-03-14 00:00:00,212.985
2022-03-11 00:00:00,146.08
2022-03-10 00:00:00,132.435
2022-03-09 00:00:00,144.61
2022-03-08 00:00:00,154.695
2022-03-07 00:00:00,161.215
2022-03-04 00:00:00,151.655
2022-03-03 00:00:00,151.6
2022-03-02 00:00:00,149.26
2022-03-01 00:00:00,154.05
2022-02-28 00:00:00,132.405
2022-02-25 00:00:00,153.62
2022-02-24 00:00:00,150.825
2022-02-23 00:00:00,143.215
2022-02-22 00:00:00,149.25
2022-02-21 00:00:00,150.49
2022-02-18 00:00:00,148.99
2022-02-17 00:00:00,145.895
2022-02-16 00:00:00,140.415
2022-02-15 00:00:00,149.015
2022-02-14 00:00:00,146.375
2022-02-11 00:00:00,135.66
2022-02-10 00:00:00,135.715
2022-02-09 00:00:00,139.64
2022-02-08 00:00:00,142.06
2022-02-07 00:00:00,155.16
2022-02-04 00:00:00,150.83
2022-02-03 00:00:00,139.425
2022-02-02 00:00:00,139.33
2022-02-01 00:00:00,138.46
2022-01-31 00:00:00,148.825
2022-01-28 00:00:00,147.08
2022-01-27 00:00:00,138.54
2022-01-26 00:00:00,138.875
2022-01-25 00:00:00,147.34
2022-01-24 00:00:00,147.71
2022-01-21 00:00:00,142.955
2022-01-20 00:00:00,141.765
2022-01-19 00:00:00,143.435
2022-01-18 00:00:00,144.385
2022-01-17 00:00:00,145.55
2022-01-14 00:00:00,144.355
2022-01-13 00:00:00,137.25
2022-01-12 00:00:00,140.09
2022-01-11 00:00:00,146.085
2022-01-10 00:00:00,144.05
2022-01-07 00:00:00,148.21
