Date,SWEN
2023-03-17 00:00:00,127.07
2023-03-16 00:00:00,135.97
2023-03-15 00:00:00,131.585
2023-03-14 00:00:00,129.905
2023-03-13 00:00:00,129.905
2023-03-10 00:00:00,129.08
2023-03-09 00:00:00,126.72
2023-03-08 00:00:00,128.52
2023-03-07 00:00:00,126.55
2023-03-06 00:00:00,127.645
2023-03-03 00:00:00,128.93
2023-03-02 00:00:00,127.27
2023-03-01 00:00:00,128.755
2023-02-28 00:00:00,130.805
2023-02-27 00:00:00,132.43
2023-02-24 00:00:00,136.31
2023-02-23 00:00:00,135.895
2023-02-22 00:00:00,139.695
2023-02-21 00:00:00,142.64
2023-02-20 00:00:00,138.935
2023-02-17 00:00:00,141.265
2023-02-16 00:00:00,146.52
2023-02-15 00:00:00,145
2023-02-14 00:00:00,144.68
2023-02-13 00:00:00,143.985
2023-02-10 00:00:00,145.765
2023-02-09 00:00:00,144.145
2023-02-08 00:00:00,144.195
2023-02-07 00:00:00,144.75
2023-02-06 00:00:00,141.34
2023-02-03 00:00:00,142.905
2023-02-02 00:00:00,144.095
2023-02-01 00:00:00,148.245
2023-01-31 00:00:00,147.41
2023-01-30 00:00:00,145.28
2023-01-27 00:00:00,146.825
2023-01-26 00:00:00,144.89
2023-01-25 00:00:00,146.945
2023-01-24 00:00:00,145.24
2023-01-23 00:00:00,147.43
2023-01-20 00:00:00,143.535
2023-01-19 00:00:00,149.915
2023-01-18 00:00:00,148.635
2023-01-17 00:00:00,146.675
2023-01-16 00:00:00,150.03
2023-01-13 00:00:00,149.695
2023-01-12 00:00:00,144.295
2023-01-11 00:00:00,144.945
2023-01-10 00:00:00,147.645
2023-01-09 00:00:00,149.06
2023-01-06 00:00:00,150.86
2023-01-05 00:00:00,152.04
2023-01-04 00:00:00,153.125
2023-01-03 00:00:00,153.155
2023-01-02 00:00:00,152.97
2022-12-30 00:00:00,154.13
2022-12-29 00:00:00,151.225
2022-12-28 00:00:00,151.775
2022-12-27 00:00:00,151.995
2022-12-26 00:00:00,152.285
2022-12-23 00:00:00,152.76
2022-12-22 00:00:00,153.875
2022-12-21 00:00:00,154.77
2022-12-20 00:00:00,153.81
2022-12-19 00:00:00,152.855
2022-12-16 00:00:00,143.23
2022-12-15 00:00:00,145.105
2022-12-14 00:00:00,145.85
2022-12-13 00:00:00,139.615
2022-12-12 00:00:00,144.36
2022-12-09 00:00:00,144.11
2022-12-08 00:00:00,147.935
2022-12-07 00:00:00,139.665
2022-12-06 00:00:00,144.915
2022-12-05 00:00:00,145.05
2022-12-02 00:00:00,140.485
2022-12-01 00:00:00,143.495
2022-11-30 00:00:00,145.395
2022-11-29 00:00:00,144.055
2022-11-28 00:00:00,141.345
2022-11-25 00:00:00,145.05
2022-11-24 00:00:00,148.3
2022-11-23 00:00:00,141.615
2022-11-22 00:00:00,148.565
2022-11-21 00:00:00,147.8
2022-11-18 00:00:00,148
2022-11-17 00:00:00,148.49
2022-11-16 00:00:00,146.955
2022-11-15 00:00:00,146.95
2022-11-14 00:00:00,148.715
2022-11-11 00:00:00,149.19
2022-11-10 00:00:00,150.99
2022-11-09 00:00:00,150.965
2022-11-08 00:00:00,150.81
2022-11-07 00:00:00,150.755
2022-11-04 00:00:00,150.995
2022-11-03 00:00:00,148.99
2022-11-02 00:00:00,148.975
2022-11-01 00:00:00,149.075
2022-10-31 00:00:00,149.075
2022-10-28 00:00:00,149.005
2022-10-27 00:00:00,149.425
2022-10-26 00:00:00,149.49
2022-10-25 00:00:00,150.255
2022-10-24 00:00:00,150.675
2022-10-21 00:00:00,150.985
2022-10-20 00:00:00,151.01
2022-10-19 00:00:00,151.21
2022-10-18 00:00:00,154.68
2022-10-17 00:00:00,153.62
2022-10-14 00:00:00,155
2022-10-13 00:00:00,156.915
2022-10-12 00:00:00,154.375
2022-10-11 00:00:00,153.73
2022-10-10 00:00:00,154.07
2022-10-07 00:00:00,154.115
2022-10-06 00:00:00,155.125
2022-10-05 00:00:00,155.265
2022-10-04 00:00:00,154.845
2022-10-03 00:00:00,153.77
2022-09-30 00:00:00,153.215
2022-09-29 00:00:00,152.645
2022-09-28 00:00:00,147.09
2022-09-27 00:00:00,147.31
2022-09-26 00:00:00,143.235
2022-09-23 00:00:00,143.33
2022-09-22 00:00:00,142.76
2022-09-21 00:00:00,143.76
2022-09-20 00:00:00,147.365
2022-09-19 00:00:00,140.305
2022-09-16 00:00:00,137.31
2022-09-15 00:00:00,137.11
2022-09-14 00:00:00,138.02
2022-09-13 00:00:00,137.76
2022-09-12 00:00:00,137.4
2022-09-09 00:00:00,138.72
2022-09-08 00:00:00,136.34
2022-09-07 00:00:00,137.89
2022-09-06 00:00:00,137.62
2022-09-05 00:00:00,137.555
2022-09-02 00:00:00,137.7
2022-09-01 00:00:00,137.06
2022-08-31 00:00:00,137.175
2022-08-30 00:00:00,135.645
2022-08-29 00:00:00,133.975
2022-08-26 00:00:00,135.66
2022-08-25 00:00:00,135.735
2022-08-24 00:00:00,135.54
2022-08-23 00:00:00,134.605
2022-08-22 00:00:00,133.6
2022-08-19 00:00:00,131.585
2022-08-18 00:00:00,133.635
2022-08-17 00:00:00,133.385
2022-08-16 00:00:00,133.29
2022-08-15 00:00:00,134.845
2022-08-12 00:00:00,130.55
2022-08-11 00:00:00,130.455
2022-08-10 00:00:00,133.575
2022-08-09 00:00:00,135.11
2022-08-08 00:00:00,131.06
2022-08-05 00:00:00,132.5
2022-08-04 00:00:00,136.295
2022-08-03 00:00:00,140.625
2022-08-02 00:00:00,136.44
2022-08-01 00:00:00,139.98
2022-07-29 00:00:00,135.86
2022-07-28 00:00:00,138.85
2022-07-27 00:00:00,139.13
2022-07-26 00:00:00,137.855
2022-07-25 00:00:00,139.75
2022-07-22 00:00:00,136.29
2022-07-21 00:00:00,138.225
2022-07-20 00:00:00,138.97
2022-07-19 00:00:00,142.035
2022-07-18 00:00:00,142.03
2022-07-15 00:00:00,142.36
2022-07-14 00:00:00,142.825
2022-07-13 00:00:00,138.845
2022-07-12 00:00:00,139.975
2022-07-11 00:00:00,142.325
2022-07-08 00:00:00,140.305
2022-07-07 00:00:00,139.78
2022-07-06 00:00:00,142.43
2022-07-05 00:00:00,138.74
2022-07-04 00:00:00,128.89
2022-07-01 00:00:00,132.335
2022-06-30 00:00:00,127.9
2022-06-29 00:00:00,127.415
2022-06-28 00:00:00,126.775
2022-06-27 00:00:00,126.035
2022-06-24 00:00:00,123.94
2022-06-23 00:00:00,118.16
2022-06-22 00:00:00,118.12
