Date,SEB
2021-11-11 00:00:00,89.705
2021-11-10 00:00:00,89.64
2021-11-09 00:00:00,90.115
2021-11-08 00:00:00,90.1
2021-11-05 00:00:00,90.335
2021-11-04 00:00:00,90.425
2021-11-03 00:00:00,91.03
2021-11-02 00:00:00,91.785
2021-11-01 00:00:00,89.215
2021-10-29 00:00:00,91.005
2021-10-28 00:00:00,92.575
2021-10-27 00:00:00,90.89
2021-10-26 00:00:00,91.23
2021-10-25 00:00:00,91.565
2021-10-22 00:00:00,92.945
2021-10-21 00:00:00,93.18
2021-10-20 00:00:00,93.205
2021-10-19 00:00:00,94.105
2021-10-18 00:00:00,94.615
2021-10-15 00:00:00,93.45
2021-10-14 00:00:00,92.905
2021-10-13 00:00:00,90.18
2021-10-12 00:00:00,90.55
2021-10-11 00:00:00,90.07
2021-10-08 00:00:00,91.075
2021-10-07 00:00:00,90.01
2021-10-06 00:00:00,93.05
2021-10-05 00:00:00,90.425
2021-10-04 00:00:00,89.9
2021-10-01 00:00:00,89.795
2021-09-30 00:00:00,89.295
2021-09-29 00:00:00,88.785
2021-09-28 00:00:00,88.81
2021-09-27 00:00:00,88.98
2021-09-24 00:00:00,88.125
2021-09-23 00:00:00,89.795
2021-09-22 00:00:00,89.365
2021-09-21 00:00:00,88.995
2021-09-20 00:00:00,90.43
2021-09-17 00:00:00,82.185
2021-09-16 00:00:00,82.975
2021-09-15 00:00:00,82.51
2021-09-14 00:00:00,83.41
2021-09-13 00:00:00,81.375
2021-09-10 00:00:00,82.875
2021-09-09 00:00:00,82.34
2021-09-08 00:00:00,83.225
2021-09-07 00:00:00,82.24
2021-09-06 00:00:00,87.395
2021-09-03 00:00:00,86.095
2021-09-02 00:00:00,86.98
2021-09-01 00:00:00,86.215
2021-08-31 00:00:00,87.18
2021-08-30 00:00:00,86.935
2021-08-27 00:00:00,87.025
2021-08-26 00:00:00,86.655
