Date,SWED
2022-12-08 00:00:00,168.86
2022-12-07 00:00:00,159.995
2022-12-06 00:00:00,165.62
2022-12-05 00:00:00,165.77
2022-12-02 00:00:00,160.875
2022-12-01 00:00:00,164.105
2022-11-30 00:00:00,166.14
2022-11-29 00:00:00,164.705
2022-11-28 00:00:00,161.8
2022-11-25 00:00:00,165.765
2022-11-24 00:00:00,169.25
2022-11-23 00:00:00,161.795
2022-11-22 00:00:00,169.675
2022-11-21 00:00:00,169.1
2022-11-18 00:00:00,169.25
2022-11-17 00:00:00,169.62
2022-11-16 00:00:00,168.465
2022-11-15 00:00:00,168.46
2022-11-14 00:00:00,170.095
2022-11-11 00:00:00,170.49
2022-11-10 00:00:00,172.715
2022-11-09 00:00:00,172.69
2022-11-08 00:00:00,172.725
2022-11-07 00:00:00,172.24
2022-11-04 00:00:00,172.31
2022-11-03 00:00:00,172.7
2022-11-02 00:00:00,172.69
2022-11-01 00:00:00,172.28
2022-10-31 00:00:00,172.28
2022-10-28 00:00:00,171.79
2022-10-27 00:00:00,172.02
2022-10-26 00:00:00,171.77
2022-10-25 00:00:00,172.935
2022-10-24 00:00:00,172.975
2022-10-21 00:00:00,174.67
2022-10-20 00:00:00,174.42
2022-10-19 00:00:00,174.68
2022-10-18 00:00:00,172.16
2022-10-17 00:00:00,173.48
2022-10-14 00:00:00,173.405
2022-10-13 00:00:00,180.935
2022-10-12 00:00:00,173.875
2022-10-11 00:00:00,179.635
2022-10-10 00:00:00,183.89
2022-10-07 00:00:00,183.825
2022-10-06 00:00:00,184.895
2022-10-05 00:00:00,184.58
2022-10-04 00:00:00,185.16
2022-10-03 00:00:00,184.535
2022-09-30 00:00:00,184.83
2022-09-29 00:00:00,187.385
2022-09-28 00:00:00,174.765
2022-09-27 00:00:00,177.69
2022-09-26 00:00:00,175.23
2022-09-23 00:00:00,175.26
2022-09-22 00:00:00,174.05
2022-09-21 00:00:00,171.445
2022-09-20 00:00:00,174.54
2022-09-19 00:00:00,169.815
2022-09-16 00:00:00,163.955
2022-09-15 00:00:00,163.5
2022-09-14 00:00:00,165.885
2022-09-13 00:00:00,166.745
2022-09-12 00:00:00,164.15
2022-09-09 00:00:00,167.12
2022-09-08 00:00:00,161.77
2022-09-07 00:00:00,165.25
2022-09-06 00:00:00,164.645
2022-09-05 00:00:00,164.5
2022-09-02 00:00:00,164.83
2022-09-01 00:00:00,163.39
2022-08-31 00:00:00,163.95
2022-08-30 00:00:00,162.43
2022-08-29 00:00:00,164.63
2022-08-26 00:00:00,162.35
2022-08-25 00:00:00,162.075
2022-08-24 00:00:00,162.84
2022-08-23 00:00:00,160.765
2022-08-22 00:00:00,160.6
2022-08-19 00:00:00,160.265
2022-08-18 00:00:00,160.61
2022-08-17 00:00:00,160.565
2022-08-16 00:00:00,160.55
2022-08-15 00:00:00,160.81
2022-08-12 00:00:00,159.72
2022-08-11 00:00:00,159.595
2022-08-10 00:00:00,161.02
2022-08-09 00:00:00,161.46
2022-08-08 00:00:00,160.3
2022-08-05 00:00:00,160.715
2022-08-04 00:00:00,163.055
2022-08-03 00:00:00,168.515
2022-08-02 00:00:00,165.9
2022-08-01 00:00:00,168.11
2022-07-29 00:00:00,165.54
2022-07-28 00:00:00,167.405
2022-07-27 00:00:00,167.58
2022-07-26 00:00:00,166.785
2022-07-25 00:00:00,167.97
2022-07-22 00:00:00,164.745
2022-07-21 00:00:00,167.015
2022-07-20 00:00:00,167.48
2022-07-19 00:00:00,170
2022-07-18 00:00:00,170
2022-07-15 00:00:00,170
2022-07-14 00:00:00,170
2022-07-13 00:00:00,167.405
2022-07-12 00:00:00,168.11
2022-07-11 00:00:00,169.575
2022-07-08 00:00:00,168.315
2022-07-07 00:00:00,167.99
2022-07-06 00:00:00,169.645
2022-07-05 00:00:00,167.07
2022-07-04 00:00:00,162.115
2022-07-01 00:00:00,162.075
2022-06-30 00:00:00,160.34
2022-06-29 00:00:00,159.95
2022-06-28 00:00:00,159.84
2022-06-27 00:00:00,159.925
2022-06-24 00:00:00,153.99
2022-06-23 00:00:00,145.86
2022-06-22 00:00:00,143.17
2022-06-21 00:00:00,143.19
2022-06-20 00:00:00,144.745
2022-06-17 00:00:00,143.19
2022-06-16 00:00:00,145.87
2022-06-15 00:00:00,142.865
2022-06-14 00:00:00,141.555
2022-06-13 00:00:00,144.6
2022-06-10 00:00:00,140.365
2022-06-09 00:00:00,142.51
2022-06-08 00:00:00,139.17
2022-06-07 00:00:00,137.88
2022-06-06 00:00:00,140.445
2022-06-03 00:00:00,135.16
2022-06-02 00:00:00,135.22
2022-06-01 00:00:00,135.905
2022-05-31 00:00:00,134.015
2022-05-30 00:00:00,136.675
2022-05-27 00:00:00,135.965
2022-05-26 00:00:00,136.205
2022-05-25 00:00:00,137.955
2022-05-24 00:00:00,138.115
2022-05-23 00:00:00,136.56
2022-05-20 00:00:00,138.42
2022-05-19 00:00:00,137.855
2022-05-18 00:00:00,139.93
2022-05-17 00:00:00,139.735
2022-05-16 00:00:00,138.665
2022-05-13 00:00:00,134.95
2022-05-12 00:00:00,139.1
2022-05-11 00:00:00,136.14
2022-05-10 00:00:00,135.33
2022-05-09 00:00:00,137.61
