ERST,KBCB,DANK,NORD,BNP,CRAG,CRMU,SOCG,BAY,COMZ,DB,DZ,HESLN,LBBW,INTE,UNIC,ABN,INGB,RABO,BBVA,CAIX,SAB,SANT,SEB,SWED,SWEN,VB
42.827267,85.7831,25.135303,6.8017707,72.16321,29.097136,,106.87558,,189.5804,73.45759,,,,4.6197853,162.79195,,25.094255,,16.413692,,4.5267005,10.572108,8.786932,18.91611,6.523374,
41.3964,85.403946,25.068693,6.767287,73.23229,29.305946,,109.072845,,188.74129,73.49643,,,,4.712926,166.79176,,25.11729,,16.451511,,4.5267005,10.633626,8.741052,18.715649,6.4791155,
41.34706,84.50346,25.036,6.6788626,72.794945,29.233318,,108.45762,,186.58354,73.418755,,,,4.624442,167.32507,,24.856213,,16.460964,,4.5150294,10.633626,8.706293,18.52426,6.4058576,
40.606956,84.029526,25.281464,6.631955,71.968834,28.933722,,106.43611,,187.30278,72.61092,,,,4.615128,166.9251,,24.602814,,16.413692,,4.561714,10.659989,8.644725,18.407562,6.346862,
40.350388,83.602974,24.97429,6.588833,70.85115,28.570574,,104.6783,,184.5457,71.90408,,,,4.664027,166.9251,,24.034582,,16.281322,,4.518365,10.589685,8.587668,18.22733,6.2943783,
40.182632,83.03425,24.626873,6.6486535,71.43429,28.52518,,104.94197,,182.9274,71.22054,,,,4.5918427,162.92526,,24.072977,,16.196228,,4.516697,10.624837,8.666491,18.190908,6.34592,
40.606956,82.84467,24.61948,6.6862583,71.38569,28.80662,,104.32673,,182.02835,70.79332,,,,4.4754167,161.85867,,24.134407,,15.931493,,4.493355,10.545744,8.689033,18.662773,6.3931575,
40.893127,81.707214,24.457434,6.679157,71.58008,28.979116,,104.063065,,177.47314,70.28067,,,,4.461446,160.92537,,23.93476,,15.969311,,4.451672,10.536957,8.734394,18.686714,6.4539485,
41.74178,83.03425,24.61019,6.695697,73.37808,29.197002,,105.6451,,177.41321,69.44177,,,,4.40789,159.99211,,24.410845,,15.959855,,4.4683447,10.598474,8.701299,18.864605,6.436057,
40.70564,83.83994,24.733852,6.725161,73.28089,29.178844,,105.6451,,174.59616,70.187454,,,,4.382276,156.12563,,24.334057,,15.997676,,4.4883523,10.765448,8.713285,18.831375,6.441627,
40.153023,84.45607,24.671724,6.6714773,75.17609,29.641861,,107.84238,,176.33434,69.97773,,,,4.445146,153.9924,,24.564419,,15.893672,,4.5050263,10.677566,8.58651,18.825146,6.401665,
40.853657,84.50346,24.547245,6.7064223,75.127495,29.660013,,107.84238,,174.41635,69.06893,,,,4.4498034,155.32565,,24.625849,,16.026043,,4.618402,10.712718,8.604763,18.77701,6.347208,
41.44574,84.12431,24.55139,6.645699,74.20419,29.178844,,107.754486,,176.99364,70.358345,,,,4.386933,154.5257,,24.671923,,16.073315,,4.518365,10.61605,8.471351,18.533337,6.224695,
40.853657,84.029526,24.210997,6.674421,75.127495,29.278711,,108.98496,,173.93686,69.40293,,,,4.491717,156.92558,,25.032824,,16.205683,,4.4533396,10.61605,8.563703,18.731277,6.299985,
41.44574,83.982124,23.996777,6.586643,74.49576,29.151611,,109.072845,,173.03781,69.239815,,,,4.4567885,153.5924,,25.032824,,16.17732,,4.4266624,10.598474,8.422228,18.425869,6.239051,
42.136505,85.07219,23.966951,6.443167,73.81543,29.587385,,109.33653,,170.1009,68.36208,,,,4.489388,154.65901,,25.178722,,16.120588,,4.359972,10.624837,8.233199,17.977018,6.01823,
42.274654,83.93474,23.939537,6.554582,72.45478,29.08806,,108.54551,,167.52362,67.321236,,,,4.5592437,156.79227,,24.909964,,16.17732,,4.301616,10.624837,8.326061,18.219545,6.1105733,
43.320667,84.69304,23.942757,6.631814,72.11462,28.770306,,108.369736,,168.66243,67.93487,,,,4.4148755,155.45897,,24.664242,,16.10168,,4.273272,10.633626,8.480922,18.40717,6.21169,
44.149582,86.06747,23.570042,6.5825367,72.697754,29.197002,,108.897064,,173.81699,69.66704,,,,4.40789,156.39229,,24.75639,,16.026043,,4.2849436,10.668778,8.44328,18.384586,6.2040696,
43.85354,86.541405,23.254456,6.6235023,73.426674,29.55107,,110.30333,,167.76337,68.64948,,,,4.4567885,160.39207,,25.040504,,16.04495,,4.251597,10.572108,8.416917,18.370716,6.1342793,
43.912746,86.44661,23.437464,6.677292,73.91263,29.133453,,110.12755,,169.68134,67.91157,,,,4.361319,156.65894,,25.132648,,15.978766,,4.20658,10.475439,8.515665,18.349476,6.1775475,
43.409477,86.920555,23.186724,6.678304,74.20419,29.115295,,109.33653,,169.32172,67.26686,,,,4.3217344,156.12563,,25.094255,,15.751849,,4.189906,10.405134,8.409787,18.209423,6.142851,
42.6299,86.68358,23.619692,6.720382,74.78732,29.224237,,109.688095,,162.60878,66.1561,,,,4.2868066,157.32556,,25.002111,,15.836943,,4.216585,10.466651,8.493697,18.373735,6.2255025,
42.53122,86.304436,23.682154,6.649035,73.621056,29.36042,,109.33653,,159.43213,64.3618,,,,4.2937922,155.72565,,24.87925,,15.969311,,4.2132497,10.528169,8.401083,17.945242,6.130511,
42.92594,86.02007,23.434628,6.606434,73.13511,29.351341,,109.86388,,150.98103,63.678265,,,,4.1866803,150.79256,,24.618172,,15.836943,,4.203245,10.554532,8.291139,17.767569,6.1452103,
43.26146,84.029526,23.310808,6.6021414,73.08651,29.160686,,110.21544,,152.83908,64.25306,,,,4.1075106,147.99269,,24.602814,,16.035494,,4.2132497,10.730294,8.312566,17.67004,6.1744127,
43.419346,84.12431,23.683167,6.620488,73.57246,28.824778,,109.86388,,155.05675,64.56377,,,,4.1331244,149.32594,,24.510668,,16.309689,,4.2566,10.897269,8.310174,17.664955,6.172636,
43.715385,83.93474,23.529373,6.6991663,72.98932,28.543339,,107.490814,,157.03468,65.28614,,,,4.121482,149.0593,,24.418522,,16.148954,,4.2182517,10.765448,8.357815,17.895905,6.2413993,
44.89955,83.602974,23.653898,6.706638,73.08651,28.779385,,107.578705,,153.61826,64.58707,,,,4.191337,151.45918,,24.1728,,16.319143,,4.248263,10.853329,8.367136,17.915865,6.2316537,
45.73833,82.56031,23.56107,6.497163,71.67726,28.634127,,105.46932,,156.37535,65.7522,,,,4.1959944,151.72583,,23.796541,,16.196228,,4.1682324,10.747871,8.173814,17.316185,6.104527,
46.675793,80.56976,23.347347,6.5185676,70.75397,28.343607,,100.63531,,158.83278,66.6843,,,,4.209965,155.19234,,23.581533,,16.243504,,4.186573,10.8006,8.200743,17.373232,6.1412816,
46.340282,80.854126,23.55975,6.5113254,71.09413,28.225586,,99.40483,,160.03151,66.52118,,,,4.261193,156.25893,,23.458673,,16.092226,,4.198245,10.756659,8.24299,17.462734,6.189648,
46.182396,81.37546,23.83794,6.492602,71.288506,27.871517,,101.51421,,161.35011,67.40668,,,,4.207637,154.65901,,23.857971,,15.732938,,4.193242,10.51938,8.193602,17.44425,6.119305,
46.429096,83.88734,23.622278,6.3618493,71.46965,28.270979,,102.7447,,158.83278,67.35231,,,,4.237908,157.19225,,23.857971,,15.647843,,4.2182517,10.633626,8.12741,17.34577,6.046878,
46.537647,82.46552,23.56008,6.4489965,73.77668,27.78073,,102.83259,,155.71605,65.79102,,,,4.2029796,159.45877,,23.573856,,15.685666,,4.1749024,10.572108,8.136054,17.306911,6.083194,
46.82382,82.22855,23.653028,6.392479,74.401505,28.162035,,103.711494,,156.73497,65.67452,,,,4.1261387,154.25905,,23.788862,,15.7423935,,4.101541,10.510592,8.089009,16.9632,6.034887,
46.77448,83.4134,23.49879,6.377855,75.55501,28.561495,,105.38143,,156.49524,65.43372,,,,4.1377816,153.1924,,24.05762,,15.60057,,4.0798664,10.466651,8.121908,16.98907,6.076078,
46.577118,83.03425,23.220995,6.372468,74.641815,27.835201,,104.50252,,158.11351,64.858925,,,,4.1843514,153.32576,,24.211195,,15.723484,,4.0348496,10.493015,8.031853,17.040176,6.076384,
46.577118,83.93474,23.376022,6.213444,75.939514,27.85336,,106.6119,,159.79176,64.835625,,,,4.168052,152.25916,,24.63353,,15.751849,,4.0181756,10.457863,7.793948,16.618279,5.980156,
45.94556,84.266495,23.191229,6.2055097,76.13176,27.444818,,105.99666,,158.59302,63.49184,,,,4.244893,155.59233,,24.257267,,15.628937,,4.0098395,10.282101,7.8639183,16.477924,5.9083056,
46.77448,84.31388,23.130379,6.1890316,75.21857,27.236012,,105.908775,,157.21446,63.639423,,,,4.1843514,155.32565,,24.264946,,15.818032,,4.0198436,10.396346,7.8690076,16.27106,5.9121294,
44.99823,83.366005,23.38324,6.2766695,75.31469,27.390348,,105.38143,,155.9558,63.616123,,,,4.2006516,156.52559,,24.257267,,15.477657,,4.0065055,10.387558,7.848955,16.068031,5.7325478,
44.356808,82.46552,23.228989,6.1818266,74.209236,27.09983,,104.414635,,159.91164,64.14431,,,,4.168052,155.19234,,23.973152,,15.345288,,3.9798284,10.369982,7.6988387,15.678742,5.7519903,
44.40615,81.75461,23.07792,6.10603,73.05573,27.045359,,103.887276,,161.05045,64.42395,,,,4.2006516,156.52559,,23.950117,,15.335833,,3.9614882,10.282101,7.6506433,15.746343,5.759997,
44.011425,81.32807,23.018408,6.124569,72.86349,27.145224,,104.238846,,161.64978,64.3618,,,,4.1820235,156.25893,,23.93476,,15.515475,,3.9198065,10.246948,7.7010846,15.837781,5.811174,
43.912746,80.56976,22.959562,6.055724,72.04641,27.09983,,103.711494,,160.93056,64.31521,,,,4.1261387,155.85898,,23.61225,,15.628937,,3.9064672,10.246948,7.6635723,15.741631,5.7565017,
44.11011,80.38019,22.959185,6.198812,71.32546,26.782078,,99.7564,,161.11037,64.09771,,,,4.1168246,153.45908,,23.650644,,15.8747635,,3.9214742,10.413923,7.8530917,16.0886,5.8905096,
44.10024,81.51764,22.929008,6.173956,73.151855,27.127066,,100.98687,,160.511,64.221985,,,,4.1075106,155.72565,,23.666002,,15.71403,,3.846445,10.405134,7.7931757,16.121191,5.9201794,
44.287735,81.991585,22.993675,6.228414,72.911545,26.782078,,99.7564,,160.2113,63.52291,,,,4.1564097,153.05911,,23.55082,,15.515475,,3.841443,10.220583,7.809851,16.155685,5.94975,
44.20879,82.086365,22.902426,6.254563,71.22934,26.455244,,97.64702,,161.23024,63.484077,,,,4.1354527,152.25916,,23.36653,,15.373654,,3.86812,10.211796,7.8700604,16.311443,5.906834,
44.10024,82.27595,22.804888,6.3379784,71.70997,26.791155,,98.61381,,159.43213,64.0744,,,,4.081897,150.65923,,23.24367,,15.127826,,3.8531141,10.05361,8.005369,16.641539,6.0145807,
43.774597,81.37546,23.02039,6.4048986,69.21069,26.428009,,96.680214,,153.55833,63.1423,,,,3.9771132,149.32594,,22.944195,,14.702356,,3.8030953,9.877847,8.01084,16.697203,6.0699873,
43.981823,81.75461,22.99104,6.356102,70.41227,26.546032,,96.943886,,154.39745,63.243282,,,,3.907258,145.45949,,22.944195,,14.248521,,3.7397382,9.710873,7.8915668,16.545927,6.063242,
44.70219,81.37546,22.77305,6.321321,68.87425,26.373535,,96.416534,,154.15768,64.330734,,,,3.8979437,143.0596,,22.92116,,14.295795,,3.7764184,9.684509,7.872565,16.431135,6.0527673,
44.70219,80.52236,22.80595,6.312285,70.31614,26.41893,,95.97707,,155.17662,65.06865,,,,3.8676732,142.65962,,22.844372,,14.390345,,3.7847552,9.666932,7.8319926,16.417606,6.029868,
44.89955,80.52236,22.738783,6.428888,71.08515,26.609583,,96.15286,,154.15768,64.88223,,,,3.881644,142.65962,,22.66776,,14.437619,,3.7414048,9.807542,7.929936,16.493006,6.0927215,
45.24493,80.38019,22.736574,6.4477854,72.38286,26.818394,,97.47124,,154.15768,65.28614,,,,3.8700016,142.12633,,22.844372,,14.201247,,3.703057,9.719662,7.9274235,16.621107,6.1422625,
44.070637,78.34225,22.767519,6.4599433,70.55646,26.373535,,95.53762,,152.59932,65.29391,,,,3.8676732,141.19302,,22.55258,,14.38089,,3.7097266,9.842694,7.9166675,16.77608,6.202464,
44.11011,78.86358,22.701204,6.480634,69.547134,26.319065,,94.922386,,152.5394,65.7289,,,,3.8537016,139.99307,,22.652403,,14.532168,,3.7397382,9.930575,7.8610463,16.642385,6.150859,
44.258125,79.33752,22.705448,6.447102,70.07583,26.273672,,95.88918,,150.9211,65.16963,,,,3.8653445,138.52649,,22.759905,,14.465984,,3.719731,9.921788,7.790429,16.565561,5.933638,
44.50483,79.62188,22.922451,6.414058,68.87425,25.756187,,94.8345,,150.62141,65.94639,,,,3.8723297,140.65971,,22.375965,,14.598352,,3.7230647,10.05361,7.7505,16.43659,5.9032254,
43.616707,79.29012,22.982723,6.288717,67.28818,25.1116,,91.230965,,150.02203,65.58908,,,,3.8537016,143.19293,,21.992027,,14.456529,,3.7264001,9.983304,7.6395955,16.258266,5.9024777,
41.860195,77.86831,23.419025,6.2533436,66.423035,24.494251,,89.209465,,150.56148,64.571526,,,,3.8700016,142.79295,,21.362368,,14.371434,,3.6997235,9.869059,7.5645776,16.318342,5.738009,
41.93914,77.06261,23.578983,6.1922755,66.038536,24.793848,,89.9126,,150.4416,65.16963,,,,3.818774,140.12642,,21.370047,,14.626717,,3.7097266,9.939364,7.4835744,16.101091,5.654023,
41.44574,76.87303,23.521835,6.208699,66.423035,24.957264,,90.791504,,150.98103,64.74242,,,,3.8560302,141.45966,,21.423798,,14.636171,,3.6997235,9.939364,7.5861807,16.232256,5.737321,
40.478672,77.29958,23.361786,6.209877,67.3843,24.739376,,91.93409,,150.4416,65.03758,,,,3.8746583,143.45958,,21.746305,,14.569987,,3.728067,9.921788,7.560029,16.191095,5.755488,
40.37999,76.778244,23.448248,6.258373,66.999794,24.730297,,91.14307,,148.82332,64.8667,,,,3.8886297,142.65962,,21.515944,,14.390345,,3.7163966,9.851482,7.6235185,16.297329,5.7959595,
40.557613,77.67873,23.440025,6.1752424,68.39362,25.138838,,92.461426,,146.60562,65.12302,,,,3.8676732,143.19293,,22.030422,,14.333615,,3.7330692,9.851482,7.65153,16.386738,5.813353,
42.03782,78.437035,23.376339,6.2158504,68.730064,25.610928,,93.69191,,144.44792,64.16762,,,,3.8141167,144.12619,,22.260784,,14.257977,,3.694722,9.798754,7.650155,16.339514,5.8294044,
41.44574,77.9631,23.437641,6.2234006,69.066505,25.692636,,94.13136,,144.5678,63.92683,,,,3.7908318,142.92627,,22.452755,,14.286341,,3.6897202,9.81633,7.6317964,16.27069,5.6824427,
41.6431,77.58394,23.749613,6.2225504,70.220024,25.701714,,95.09816,,143.60878,63.282116,,,,3.7745318,142.52629,,22.936518,,14.276887,,3.6813831,9.789967,7.6584015,16.445782,5.6303263,
41.93914,77.34697,24.058079,6.203484,69.11457,25.420277,,94.8345,,144.14822,62.979183,,,,3.7815175,140.52637,,22.821335,,14.314706,,3.713062,9.798754,7.6329865,16.494936,5.6490917,
41.69244,76.87303,24.275545,6.164426,68.20137,25.247782,,93.164566,,139.95265,62.71509,,,,3.7489185,139.0598,,22.683119,,14.239066,,3.6613753,9.763601,7.6900873,16.558336,5.670805,
41.199036,77.44176,23.936958,6.1837487,68.34556,25.293175,,93.60402,,139.59302,63.77147,,,,3.74659,137.19322,,23.274384,,14.1917925,,3.6463695,9.754814,7.745052,16.542358,5.7015095,
41.44574,77.44176,23.780516,6.1372457,67.81687,25.166073,,93.95559,,137.1356,63.53845,,,,3.7489185,136.79324,,23.074736,,14.210702,,3.6113558,9.719662,7.6838193,16.485327,5.66291,
40.804314,77.06261,23.750706,6.1955314,67.67268,25.2387,,93.07667,,135.87694,63.53068,,,,3.80946,136.65991,,22.92116,,14.059423,,3.6046882,9.570264,7.7320957,16.662746,5.6952195,
39.83725,76.920425,23.936771,6.2181177,67.86493,24.848322,,93.164566,,132.46054,62.29564,,,,3.7535756,139.0598,,23.205275,,14.078334,,3.58468,9.543899,7.7064342,16.711628,5.7310534,
39.965534,75.403824,24.00128,6.2011824,66.278854,24.521488,,91.230965,,133.5394,62.14806,,,,3.711662,134.92667,,22.67544,,14.087788,,3.6146913,9.570264,7.683671,16.677944,5.7519236,
39.985268,74.97727,24.001867,6.215189,65.94241,24.394386,,90.967285,,133.35959,61.705307,,,,3.6907055,129.79358,,22.805979,,13.9554205,,3.5646725,9.438441,7.6454225,16.671041,5.730498,
40.320786,74.55073,23.817326,6.102619,65.702095,24.158342,,91.318855,,134.97787,61.728615,,,,3.6930337,130.26024,,22.498827,,13.964875,,3.58468,9.499959,7.5267677,16.504593,5.669528,
40.458935,75.35642,23.906004,6.1119375,66.47111,24.730297,,92.19777,,137.25548,61.86843,,,,3.7093337,130.79353,,22.813656,,13.927055,,3.5963507,9.508745,7.5953913,16.429096,5.64171,
40.804314,75.403824,24.028196,5.96787,66.038536,24.65767,,92.28565,,137.4353,61.88396,,,,3.6324923,132.79344,,22.706154,,13.974329,,3.6163588,9.491171,7.3768473,16.080088,5.59225,
41.69244,75.30903,23.563711,6.0091777,66.13467,24.639511,,92.90089,,134.55833,61.091675,,,,3.6604347,131.2602,,22.844372,,13.89869,,3.574676,9.438441,7.4315777,16.167538,5.6260552,
41.24838,74.83509,23.47118,5.933034,66.0866,24.557802,,93.07667,,131.86116,60.276077,,,,3.6231782,127.46038,,22.782942,,13.851415,,3.6180265,9.429653,7.413093,16.098803,5.598758,
41.435875,74.69291,23.686832,6.0289207,65.702095,24.821083,,92.637215,,130.90216,60.68776,,,,3.6208498,126.66041,,22.767584,,13.832506,,3.624695,9.412077,7.485438,16.297388,5.6762996,
40.82405,74.40855,23.461857,6.031535,65.60597,24.612276,,92.461426,,125.747604,59.03327,,,,3.6278353,124.19387,,22.7983,,13.8892355,,3.634699,9.403288,7.5992174,16.393066,5.730075,
41.297718,73.31848,23.311352,6.1084805,64.4044,24.348993,,91.230965,,126.70659,58.91676,,,,3.571951,121.194,,22.67544,,13.964875,,3.634699,9.412077,7.6463037,16.419802,5.877728,
41.169437,72.89194,23.62407,6.173683,64.74084,24.203733,,91.49464,,129.04414,59.740124,,,,3.585922,121.860634,,22.391323,,14.229611,,3.6296966,9.596627,7.761456,16.592209,5.996752,
40.73524,72.749756,23.532038,6.195601,64.83696,24.194656,,91.8462,,125.268105,59.336205,,,,3.6045501,124.79382,,22.29918,,14.343071,,3.6363666,9.6142025,7.7904005,16.551102,5.9467278,
40.36026,71.47012,23.537794,6.1854014,65.02921,23.8769,,90.8794,,126.34697,58.9789,,,,3.5300374,123.19391,,21.984348,,14.201247,,3.6263623,9.491171,7.7747903,16.413696,5.9428005,
40.902996,72.13363,23.446585,6.097707,64.9331,23.985847,,90.8794,,123.82963,58.225452,,,,3.5603082,123.46057,,21.861488,,14.229611,,3.6547058,9.53511,7.7695556,16.180986,5.9387994,
41.199036,71.84927,23.50446,6.1045732,64.981155,24.330835,,90.967285,,125.268105,58.41964,,,,3.5300374,121.860634,,22.214712,,14.267431,,3.641368,9.526322,7.833667,16.287971,5.945487,
41.060886,71.94406,23.26624,6.1387205,64.7889,24.412542,,90.70361,,125.02836,57.767166,,,,3.5253804,120.99402,,22.260784,,14.286341,,3.6363666,9.517534,7.8506002,16.323181,5.9411683,
41.84046,71.327934,23.57912,6.1132936,64.45246,24.421621,,89.73681,,129.76337,59.157562,,,,3.4881241,120.527374,,21.953634,,14.286341,,3.634699,9.543899,7.872577,16.444572,5.9711385,
41.34706,71.327934,23.584398,6.1576667,65.02921,24.294521,,90.08838,,131.50154,59.84887,,,,3.5626369,123.06059,,22.022743,,14.276887,,3.6230273,9.587838,7.9312396,16.495718,6.025061,
41.968742,70.99618,23.337046,6.2161837,65.41372,24.448858,,90.43993,,132.22076,59.390583,,,,3.585922,124.26052,,22.076494,,14.106698,,3.6113558,9.499959,7.954378,16.473238,5.98358,
41.24838,71.375336,23.524954,6.1482344,65.5579,24.530567,,90.70361,,130.66243,59.0022,,,,3.6092072,124.127205,,22.183996,,14.172882,,3.6363666,9.464807,7.80946,16.193396,5.8929534,
41.495075,71.375336,23.436882,6.1367054,64.74084,23.432047,,89.73681,,132.76021,59.93431,,,,3.5486655,123.72721,,21.953634,,14.135062,,3.644703,9.473594,7.8213296,16.306631,5.884803,
42.136505,71.5649,23.159618,6.1108856,65.461784,23.495596,,90.35205,,134.43846,60.47804,,,,3.5137377,124.52718,,21.953634,,14.087788,,3.6013532,9.412077,7.815004,16.249166,5.8287635,
42.116764,70.8066,23.027666,6.175509,65.75016,23.55007,,90.35205,,131.9211,60.571255,,,,3.5509942,123.19391,,21.623446,,14.031058,,3.5763435,9.35056,7.707108,16.298864,5.779407,
41.8898,69.90612,23.004068,6.141516,64.59665,23.323103,,88.8579,,130.42267,59.802258,,,,3.5393515,121.660645,,21.132004,,14.068878,,3.644703,9.359347,7.747101,16.385334,5.798609,
41.199036,70.23788,23.044725,6.1734915,65.5579,23.268631,,89.648926,,131.20186,59.957615,,,,3.5626369,121.12736,,21.2779,,14.012149,,3.6630435,9.332983,7.7612147,16.371058,5.7921367,
40.508274,69.10042,22.948328,6.130187,65.07728,23.295868,,89.473145,,134.37851,60.679996,,,,3.5975645,123.32723,,21.070574,,14.163427,,3.634699,9.403288,7.5957036,16.223213,5.669099,
40.153023,70.14309,23.201355,6.1607733,65.365654,23.304945,,89.561035,,136.35643,61.814056,,,,3.599893,124.06053,,20.986107,,14.040514,,3.621361,9.25389,7.554996,16.150845,5.6760893,
39.620155,69.14781,23.353779,6.1298447,64.9331,23.332184,,89.8247,,136.89586,61.014,,,,3.6208498,125.46046,,20.932356,,13.89869,,3.6296966,9.227526,7.704958,16.090418,5.651809,
39.965534,70.23788,23.420286,6.128592,65.84628,23.47744,,89.473145,,136.05675,60.446968,,,,3.6324923,125.72711,,21.070574,,13.974329,,3.6113558,9.236315,7.7594113,15.989158,5.6316285,
39.620155,70.14309,23.203379,6.0027504,64.7889,23.377577,,88.50633,,136.29648,60.384823,,,,3.6115358,125.06048,,21.062895,,13.93651,,3.6146913,9.183586,7.456347,15.502047,5.5451922,
39.44253,70.09569,22.801598,5.9984818,65.365654,23.459284,,88.59423,,136.776,60.470264,,,,3.6092072,124.860504,,21.093609,,13.927055,,3.6163588,9.25389,7.504125,15.368795,5.5773096,
39.30438,69.195206,22.959106,5.937089,64.74084,23.01443,,88.06688,,133.29965,58.91676,,,,3.6255066,125.59378,,21.047537,,14.116153,,3.6513715,9.341772,7.36972,15.2296095,5.5416665,
38.584007,68.29472,23.057404,5.907373,64.01989,22.851013,,87.3198,,134.1987,59.34398,,,,3.6115358,125.327126,,20.89396,,13.945965,,3.6430357,9.201162,7.222118,15.206182,5.499404,
36.807762,68.24733,22.723288,5.955346,64.26021,23.350338,,87.8911,,132.10092,58.031265,,,,3.6697488,125.72711,,20.617527,,13.908145,,3.729735,9.192373,7.3122354,15.267329,5.505697,
37.163013,69.053024,22.501806,6.0386477,64.74084,23.47744,,87.67137,,129.04414,57.59628,,,,3.6348207,123.72721,,20.732708,,13.908145,,3.6730464,9.35056,7.365721,15.4096365,5.5761986,
38.38665,69.38478,22.288979,5.9671507,65.17341,23.677172,,88.06688,,130.06305,58.17885,,,,3.6324923,122.860596,,20.725029,,13.558314,,3.5613377,9.148433,7.324736,15.394692,5.5697265,
38.7715,69.33739,22.289162,5.9483385,65.365654,23.8769,,87.8911,,130.6025,59.724586,,,,3.639478,124.06053,,20.602169,,13.56777,,3.5796776,9.051764,7.2996426,15.399629,5.520553,
37.498528,68.816055,22.345879,5.9521794,64.01989,23.377577,,86.83641,,129.58356,58.435177,,,,3.6767342,126.12709,,19.995544,,13.766322,,3.6230273,9.20995,7.386736,15.409574,5.558113,
36.62027,68.24733,22.060375,5.9191313,62.674126,23.023508,,85.518036,,130.54256,59.04105,,,,3.6767342,125.46046,,19.358206,,13.690682,,3.609689,9.25389,7.424771,15.475642,5.5660405,
35.88017,68.19993,22.034739,5.826261,62.77026,23.087059,,85.605934,,128.14507,58.12447,,,,3.6790628,125.86044,,19.496424,,13.577224,,3.6180265,9.552687,7.249247,15.263303,5.4692636,
36.56106,67.96296,21.88544,5.843459,62.86638,22.832855,,85.82565,,126.64666,58.551685,,,,3.644135,124.92716,,19.166235,,13.3503065,,3.5196555,9.403288,7.219444,15.069513,5.4467783,
36.413044,67.34685,21.641277,5.861231,62.674126,22.696674,,85.8696,,127.96526,58.41964,,,,3.6511207,125.86044,,18.882122,,13.388126,,3.5096524,9.394501,7.186748,14.940095,5.4126005,
37.005123,67.820786,21.766546,5.817314,62.86638,22.787462,,86.13328,,130.54256,59.895477,,,,3.6045501,124.32719,,18.782297,,13.3503065,,3.5163217,9.341772,7.1268196,14.898563,5.4124312,
37.22222,66.20939,21.795355,5.935531,61.184177,22.342607,,84.55123,,132.70027,59.973145,,,,3.6255066,126.32708,,18.682472,,13.47322,,3.58468,9.464807,7.281915,15.111796,5.4598927,
37.547867,65.3089,21.733068,5.96385,60.99193,22.206427,,84.37545,,134.49838,59.34398,,,,3.6278353,126.66041,,18.505861,,13.596133,,3.6063554,9.561474,7.2384295,15.122416,5.4478455,
35.98872,64.45581,21.572172,5.9034395,60.79967,22.197348,,83.71627,,133.11983,59.34398,,,,3.6371493,126.52707,,18.467466,,13.558314,,3.6046882,9.517534,7.244544,15.065057,5.4283094,
36.3637,63.27096,21.6988,5.9156027,59.501972,21.543682,,81.29927,,129.94318,59.12649,,,,3.6278353,126.92707,,18.091208,,13.435401,,3.5930161,9.324195,7.2070675,15.043679,5.403773,
37.005123,63.50793,21.755703,5.852463,59.501972,21.44382,,81.47505,,129.40376,56.454453,,,,3.6697488,124.32719,,18.160316,,13.558314,,3.6430357,9.464807,7.0941415,15.005238,5.3876143,
37.1038,64.266235,21.69073,5.816728,59.934536,21.716179,,82.09029,,127.78546,55.467976,,,,3.6790628,124.127205,,18.313892,,13.633954,,3.70806,9.491171,7.1281424,15.019388,5.392695,
36.99526,64.45581,21.688005,5.7801137,59.69422,21.498291,,80.85981,,127.48577,55.03299,,,,3.697691,124.66051,,18.152637,,13.633954,,3.7664156,9.517534,7.1045756,15.0413475,5.3654327,
37.695885,63.93447,21.77476,5.7074003,59.982605,21.84328,,81.29927,,126.34697,54.543644,,,,3.688377,125.06048,,18.252462,,13.719048,,3.7063923,9.412077,7.06228,14.935984,5.357988,
38.48533,63.03399,21.52124,5.867179,59.79035,21.380268,,80.11274,,126.10723,53.93777,,,,3.6371493,123.12724,,18.00674,,13.681228,,3.7247326,9.438441,7.245063,15.282163,5.4053645,
39.225433,63.27096,21.337576,5.8461394,60.078728,21.480133,,81.03559,,127.066216,54.139725,,,,3.599893,122.39396,,18.26782,,13.785232,,3.7414048,9.526322,7.407683,15.346611,5.461068,
38.682693,63.176174,21.249,5.898808,59.35778,21.480133,,80.02486,,126.406906,53.922234,,,,3.6324923,122.127304,,18.183353,,14.021605,,3.7264001,9.640568,7.5593023,15.429568,5.43879,
38.79124,64.31363,21.189926,5.926197,60.943863,21.825125,,82.31002,,130.3028,54.598015,,,,3.5882504,121.79399,,18.344606,,13.89869,,3.5830126,9.6142025,7.5394506,15.535588,5.53102,
38.495197,64.266235,21.071653,5.9268537,61.424496,22.25182,,83.14498,,130.54256,55.50681,,,,3.630164,122.06062,,18.39068,,13.794686,,3.5479996,9.605416,7.5672154,15.6826725,5.568737,
38.505066,64.97715,21.106064,5.800308,61.61674,22.360764,,83.05709,,128.32489,55.809742,,,,3.6697488,122.66061,,18.505861,,13.681228,,3.5246572,9.596627,7.4294972,15.57026,5.511597,
37.745228,65.07193,21.07531,5.770937,60.367104,21.97946,,82.002396,,131.50154,55.848587,,,,3.6650915,122.39396,,18.221746,,13.728502,,3.5346615,9.570264,7.446542,15.325003,5.4864297,
37.153145,66.161995,21.290895,5.7982697,60.895798,22.151955,,83.01314,,130.48262,55.669926,,,,3.6604347,122.92726,,18.367643,,13.444856,,3.5496674,9.394501,7.3990703,15.341798,5.5096602,
