ERST,KBCB,DANK,NORD,BNP,CRAG,CRMU,SOCG,BAY,COMZ,DB,DZ,HESLN,LBBW,INTE,UNIC,ABN,INGB,RABO,BBVA,CAIX,SAB,SANT,SEB,SWED,SWEN,VB
18570.94669,32261.25082,157929.7659,282838.1769,64146.74207,36581.08312,,46896.90883,,18657.0129,45189.99997,,,,70043.59204,83919.01667,#N/A,56390.5614,,64202.70212,17258.69696,8506.893507,90937.47256,159558.629,126266.4786,122477.2753,
18775.8885,31686.17302,155833.353,278422.8767,63141.90263,36597.55405,,46314.0779,,18617.58314,45105.00088,,,,70375.7565,81649.10026,#N/A,56234.72555,,64465.06594,17127.20225,8555.854,90874.92816,157165.6569,124462.6717,120295.8527,
18867.32468,32161.85479,155134.5488,285175.6864,64689.89684,38326.96335,,47684.89383,,18473.00652,44705.00316,,,,68952.47447,62672.39618,#N/A,58216.07436,,64165.22872,17258.69696,8543.614168,91938.15906,160565.2115,128070.2854,122809.0507,
18820.02977,32310.94884,157405.6627,279461.772,65812.41762,39183.43255,,48957.79815,,18400.71759,44730.00087,,,,68604.95276,63091.0612,#N/A,59663.127,,64240.18266,17061.4549,8506.893507,91562.9046,156074.5407,123689.6117,121540.7013,
18999.74851,32907.32772,158628.5701,278163.1578,65848.62886,40517.54596,,49004.42391,,18689.87207,45099.99981,,,,68700.13645,62569.02983,#N/A,60575.88348,,65102.22091,17225.8225,8568.094415,93814.44924,155080.0344,124720.3584,120906.5266,
19170.00875,32807.93169,159327.3744,276864.5436,65495.57791,40237.54654,,48085.8818,,19537.61877,45925.0006,,,,68604.95276,61680.77633,#N/A,60108.37593,,64090.26763,17258.69696,8445.693183,93314.10599,154097.6044,125751.1052,121546.5765,
19091.1847,32161.85479,161249.0862,285435.4053,64599.37219,39644.60585,,47694.22112,,18762.15976,46125.00137,,,,69166.14855,62204.21863,#N/A,60531.36199,,63715.46932,17127.20225,8384.492275,91500.36021,159890.1311,130389.4656,125316.3735,
18618.2404,31356.03466,163170.7979,287513.1761,62091.79743,38574.02093,,46626.47443,,18992.16898,47085.00048,,,,69056.98283,62725.81588,#N/A,60620.40922,,62666.03549,17127.20225,8372.252444,89936.78605,162331.4082,132708.6458,127817.821,
18779.04213,31487.37826,162646.6947,289071.529,63829.90236,40188.13377,,48454.23137,,17999.84441,45155.00012,,,,70014.25365,63142.96144,#N/A,62757.59813,,62103.8416,17225.8225,8298.811121,88498.29473,164344.5732,134254.766,127509.5465,
19233.06823,31984.36111,160550.2819,286214.5619,64001.89711,41225.77998,,49023.07493,,17690.97568,44064.99993,,,,70179.3683,64290.4941,#N/A,64716.68407,,62253.76378,17160.07515,8262.091043,86434.37732,163669.4928,133481.7059,125950.5482,
18567.79305,32854.08178,160899.684,289331.2479,63983.79495,41835.18846,,49610.5695,,17894.69756,44985.00194,,,,68860.58898,61838.53917,#N/A,66030.16374,,63528.07374,17291.57142,8445.693183,87997.95148,164344.5732,135027.8261,126584.7229,
18681.29988,32623.33945,160724.983,291149.2999,63685.0574,42263.42305,,49582.5912,,18650.44106,45590.0015,,,,67655.64314,60062.46631,#N/A,65941.1165,,63340.67101,17291.57142,8421.212936,87497.60822,162614.6053,132966.3325,126572.9725,
18693.91201,32765.33494,159851.4776,289331.2479,64744.21024,42592.83525,,50659.66518,,18519.00812,45099.99981,,,,67281.51089,60743.23235,#N/A,66453.14979,,64427.58539,17587.43373,8555.854,88873.55515,161240.2919,131935.5858,123140.8261,
18649.77074,33635.0529,160724.983,288552.0714,66083.99846,43729.30072,,52552.6989,,18729.30183,45169.99951,,,,67365.03862,62048.84848,#N/A,67544.005,,64390.10484,17521.68638,8568.094415,88936.09955,162638.7578,132966.3325,124065.6497,
18602.47583,34327.27718,163170.7979,284915.9477,68881.24932,44948.12396,,54021.43356,,18545.29421,44410.00116,,,,67143.00679,60899.79636,#N/A,69102.372,,64277.66321,17423.06613,8543.614168,88623.38352,159841.8261,132193.2725,123419.7245,
18381.76825,33574.7057,162471.9936,283617.3335,67550.52255,44536.36028,,52790.49492,,18801.59077,44849.9998,,,,67202.24916,60378.63324,#N/A,67811.15096,,64502.53933,17258.69696,8543.614168,86997.26497,156810.0024,130131.7789,122174.876,
18271.41506,33365.26175,161947.8904,281020.1051,67125.04913,44338.71234,,52664.60144,,19833.34509,46185.00274,,,,65976.32225,59803.94687,#N/A,67788.89233,,65064.74037,17357.31878,8568.094415,87122.35377,154724.3798,127812.5987,121540.7013,
18413.29859,33241.01671,164917.8086,281799.2816,66934.9453,44058.71292,,52035.14475,,19872.77485,46110.00198,,,,66229.62763,60116.42867,#N/A,67544.005,,65739.37589,17455.93902,8604.815076,86434.37732,156406.0427,128070.2854,121226.5515,
18271.41506,32910.87835,168935.9332,284656.2288,66799.15488,43762.24257,,52408.15797,,20365.65121,47095.00262,,,,68407.20065,63040.89749,#N/A,68501.28722,,64952.29873,17390.19167,8617.054908,85808.95124,157828.6611,129874.0922,121854.851,
18353.39154,32751.13512,169110.6342,281799.2816,66491.36281,43531.65592,,52137.72356,,19951.63562,45759.99968,,,,68461.7861,63510.59449,#N/A,68701.64881,,64390.10484,#N/A,8592.574661,85683.86244,155435.689,128070.2854,121244.1772,
18523.65178,34412.4761,168586.531,281279.8438,67432.8343,43811.65534,,53084.24042,,19774.19982,45314.99997,,,,70492.88906,65964.82862,#N/A,69414.0437,,64952.29873,#N/A,8617.054908,86121.66726,154037.2232,128585.6588,121226.5515,
18397.53281,34021.98783,169110.6342,281279.8438,67432.8343,43531.65592,,53084.24042,,19662.48113,44995.00026,,,,70538.1494,65755.71317,#N/A,69280.47072,,64652.46152,#N/A,8617.054908,86684.54895,157509.2353,130131.7789,122494.901,
18700.21808,34114.2853,169460.0364,280500.6674,68501.04167,43861.06497,,54403.7705,,19307.60955,45050.00057,,,,70282.50753,65703.16173,#N/A,70326.80018,,65027.25982,#N/A,8617.054908,87184.8922,155730.9623,129101.0322,122157.2503,
18917.77203,34735.51319,169285.3353,278682.6154,69370.09069,44305.77049,,54949.2994,,19340.46872,45025.00286,,,,69903.71837,65442.47164,#N/A,69970.60273,,64165.22872,#N/A,8555.854,86434.37732,151987.8294,126781.8519,121546.5765,
18533.11028,34795.8604,169809.4385,279202.0532,70293.46001,44766.94693,,55672.01118,,19465.33109,45820.00105,,,,69986.27874,64658.66982,#N/A,70994.66932,,64165.22872,#N/A,8482.413261,86496.92172,152355.5603,128327.9721,120912.4018,
18271.41506,34618.36671,171032.346,280682.4845,69949.4567,44799.88878,,55546.1177,,19386.47032,45570.00104,,,,70017.55229,63720.14407,#N/A,70927.88496,,64090.26763,#N/A,8457.933014,86809.63774,151324.8253,127039.5386,121860.7262,
18255.65049,34895.25913,171207.0471,277310.1559,71044.82768,44832.82749,,55951.76931,,19583.62036,45580.00318,,,,71327.00084,66173.61846,#N/A,71306.34102,,62066.36105,#N/A,8286.571289,85308.60799,146834.1544,124462.6717,121238.302,
18239.88471,35438.38937,170333.5417,279644.8571,72330.29558,45557.53243,,57252.64838,,19642.76563,46565.00001,,,,71459.48455,66069.27532,#N/A,72241.36462,,61616.6088,#N/A,8262.091043,85246.06359,147852.8132,125235.7318,123117.3252,
18318.70876,35654.93188,171381.7481,283017.1857,72737.65993,45623.41613,,57676.94744,,19728.19823,46355.00092,,,,71605.95506,65912.49424,#N/A,71862.90006,,61766.52384,#N/A,8188.650304,85558.77961,151276.5202,128070.2854,124368.049,
18602.47583,35516.48702,168935.9332,280941.9112,72855.34819,46002.23795,,58231.80363,,19879.34668,46735.00199,,,,71358.27439,65651.91269,#N/A,71974.21866,,61579.12826,#N/A,8151.929642,84558.09311,151336.9015,127039.5386,125013.9742,
18220.96771,35782.72755,167538.3246,285870.7006,73552.39554,46990.47139,,58982.49015,,19754.48432,47425.00064,,,,71504.74489,64502.64847,#N/A,72107.7874,,61316.77159,#N/A,8127.449396,83745.03383,153717.7973,130647.1523,127823.6962,
18098.00239,35331.89208,169460.0364,284314.2398,76657.94826,46809.29437,,59402.12913,,18985.59714,45825.00212,,,,71327.00084,64556.17173,#N/A,71328.60814,,62291.24433,#N/A,8262.091043,84120.28829,153030.6407,129616.4055,126881.247,
18183.1313,35906.97258,170158.8407,286908.3478,77229.60343,47369.29322,,59583.9721,,19478.4735,46715.00154,,,,71239.784,63927.52299,#N/A,71462.17688,,62403.67882,#N/A,8262.091043,83932.66106,155387.384,131420.2124,128137.846,
18350.23911,35757.87854,171032.346,284833.0733,76048.80667,46858.70714,,59150.34574,,19353.6124,47165.00231,,,,69041.62603,61265.69289,#N/A,71195.03092,,62478.63991,#N/A,8298.811121,83807.57227,156785.8498,129874.0922,127503.6713,
18233.57985,35211.19767,171905.8513,284054.8329,75477.1515,46562.2368,,57980.02024,,19642.76563,48575.0022,,,,71128.68357,63564.23126,#N/A,71105.98368,,63153.27543,#N/A,8372.252444,84120.28829,154037.2232,129358.7189,125624.648,
18608.78189,34771.01139,174002.2642,279644.8571,74861.00756,46018.70888,,57854.13032,,19130.17501,47595.00263,,,,71661.90444,64763.33359,#N/A,70140.43361,,60417.25994,#N/A,8066.249072,80993.13998,150981.2469,126266.4786,125008.099,
19390.71633,34611.26816,176448.0791,279644.8571,73034.44675,45211.65245,,55578.75609,,19695.33905,49166.88807,,,,70375.7565,62937.97024,#N/A,69875.17117,,58468.31445,#N/A,7894.886763,78553.96812,148907.7007,124978.0451,124059.7745,
19198.38545,35031.89275,175399.8727,283795.4261,71882.30345,44552.82807,,54870.03525,,20582.51676,51181.43448,,,,71909.5799,65233.68179,#N/A,68814.10876,,59742.62084,#N/A,8225.370965,79867.37065,153018.5644,128327.9721,126875.3718,
18914.61959,34919.32986,174701.0684,284054.8329,71479.52246,44882.24026,,56026.37338,,20418.22464,50513.24533,,,,72918.13754,66852.97358,#N/A,68615.16403,,60754.57055,#N/A,8396.73269,80680.42396,151951.6007,124720.3584,125328.1239,
18760.12393,34657.89739,175749.2748,282498.372,69559.29315,44552.82807,,55014.57618,,19406.18582,48618.37385,,,,71512.13529,65807.39634,#N/A,68195.16025,,60792.05109,#N/A,8347.772197,79867.37065,151252.3677,125493.4185,126258.8227,
18949.30117,33960.74598,179592.6983,292874.8043,69596.76198,44371.65419,,54529.66042,,19143.31743,49062.17203,,,,69632.1602,63720.36113,#N/A,67775.15647,,61279.29104,#N/A,8396.73269,80492.79673,158160.1632,130131.7789,130645.1688,
18728.59479,34436.40614,180291.5026,294431.2652,70552.19214,45079.88821,,55466.85355,,19991.06537,50114.32381,,,,70138.77572,64712.95778,#N/A,67974.10541,,56867.02194,#N/A,8249.850628,79304.483,157828.6611,131420.2124,130651.044,
18593.01732,34697.83861,182387.9154,297544.1869,72191.41594,45359.88763,,56226.8638,,20076.49673,49266.62035,,,,70325.83925,65338.67613,#N/A,68548.84632,,58110.21239,#N/A,8384.492275,80430.25233,158859.3961,133481.7059,130651.044,
18851.56011,34941.11774,180990.3069,295728.3192,72256.98461,45409.29726,,56334.10626,,20819.09782,50313.78457,,,,69668.09586,63878.01047,#N/A,68416.2151,,59566.51907,#N/A,8629.295323,82806.88576,156098.6932,131420.2124,128155.4717,
18942.9963,35213.44277,178893.8941,294431.2652,73062.54659,45952.82518,,56562.57499,,20221.0746,48369.04885,,,,71074.09811,65554.8462,#N/A,68526.74041,,59744.11481,#N/A,8714.975893,82556.71414,155080.0344,131162.5257,126892.9974,
19024.97278,33862.71019,182737.3176,296247.1329,69493.72449,44981.06266,,52921.04847,,20838.81207,48797.88815,,,,69315.91204,63407.23311,#N/A,66493.04343,,61129.38048,#N/A,8874.097787,84870.80317,157448.854,133739.3926,127835.4467,
18747.51179,33190.97568,182038.5133,297284.7801,67395.51287,43564.59777,,51699.43356,,21003.10419,49097.07738,,,,69594.86061,63458.69426,#N/A,65653.04008,,60561.06601,#N/A,8812.896879,84182.83269,157804.5086,133997.0793,128149.5964,
18687.60594,34084.20143,179942.1005,296506.5595,69053.47466,44190.47717,,52921.04847,,21785.13629,50513.24533,,,,68047.05562,63772.69551,#N/A,66294.09449,,59992.75154,#N/A,8739.45614,83807.57227,156454.3478,132708.6458,132053.9538,
18949.30117,34487.2427,179592.6983,297803.6136,70102.57332,44635.18269,,54124.01237,,22080.86011,51301.10942,,,,68202.85169,65339.00172,#N/A,66691.99237,,59530.99857,#N/A,8714.975893,83057.05739,157509.2353,131677.8991,132053.9538,
18851.56011,33586.75339,179243.2962,301435.349,69484.35549,44355.18326,,53764.98652,,22376.58642,52343.28987,,,,67842.70667,66122.69502,#N/A,65498.29874,,59104.75933,#N/A,8751.696555,82431.63131,156761.6973,131162.5257,133676.5344,
18665.53531,33782.82774,180291.5026,297803.6136,68866.13051,44075.18384,,53508.54305,,22166.29271,51784.80051,,,,69001.03345,67270.33621,#N/A,65233.0363,,58891.6431,#N/A,8751.696555,82181.45968,155055.8819,128327.9721,131398.8935,
18665.53531,32900.49454,177845.6877,301175.9422,67779.56302,43037.53763,,52631.96305,,22797.17385,52936.68457,,,,68508.41081,66750.04136,#N/A,64370.92704,,59637.56008,#N/A,8837.377125,83870.11666,157840.7374,130389.4656,134319.5387,
18438.52166,33263.59458,175749.2748,302991.8297,68491.4565,43564.59777,,53107.55508,,22665.74216,52612.56132,,,,69781.92979,68209.94231,#N/A,65034.08736,,59744.11481,#N/A,8923.05828,83870.11666,159202.9744,130647.1523,132702.986,
18425.90952,34098.72577,175050.4706,302472.9962,70908.13531,44898.71118,,55266.35957,,22948.32231,53505.14525,,,,68846.60175,67584.11544,#N/A,65829.88311,,59886.19681,#N/A,8959.778941,83807.57227,160932.9424,130131.7789,133027.5022,
18381.76825,34291.16834,177146.8834,303510.6434,71413.95379,44717.53416,,55205.74643,,23276.90655,53968.8899,,,,69339.22439,68002.56836,#N/A,65498.29874,,60383.47028,#N/A,9082.180173,84307.91552,160908.7899,130647.1523,131747.5216,
18447.98016,34599.80282,179243.2962,297284.7801,73343.55924,45211.65245,,56870.31143,,23053.47167,53589.91484,,,,69827.18448,68837.72776,#N/A,66537.25524,,59673.0738,#N/A,9106.66042,83745.03383,160601.4403,130904.839,131086.4334,
18271.41506,34004.31898,179942.1005,289502.4559,72472.42859,45228.12024,,55690.66219,,23119.18752,52812.02208,,,,69434.40808,68575.08408,#N/A,65697.24768,,60312.42928,#N/A,9155.620912,84182.83269,160601.4403,131935.5858,131753.5495,
18447.98016,33412.46415,179592.6983,286648.941,72519.25927,45623.41613,,55191.75906,,22784.03018,52413.10056,,,,68179.53934,68314.39399,#N/A,65255.1422,,60490.03178,#N/A,9033.21968,84745.72034,158172.2394,129358.7189,130124.9409,
18942.9963,33379.78648,181339.709,290799.5099,71582.55996,45310.47486,,54343.15737,,22968.03906,52941.66833,,,,68033.06839,67531.56896,#N/A,64437.24054,,58714.04736,#N/A,8800.657048,81368.4004,159558.629,130389.4656,131092.4613,
18917.77203,33209.12902,179942.1005,290540.1031,71226.61679,44289.29957,,54282.54067,,23434.62809,54118.48261,,,,68202.85169,68472.15187,#N/A,63973.02916,,60845.22325,#N/A,9155.620912,84495.54871,160884.6373,130389.4656,132066.0097,
18829.48948,33013.05466,178544.4919,295728.3192,71058.01063,44421.06382,,54338.49372,,23382.05591,54073.60594,,,,69393.80985,69880.37461,#N/A,64171.9781,,61804.25646,#N/A,9216.821237,84558.09311,166074.5411,133997.0793,134337.6226,
18400.68645,33797.35207,181689.1112,292355.9708,73530.89625,45705.7676,,55947.10567,,23152.04544,53455.27721,,,,69393.80985,69880.15755,#N/A,65520.40464,,62727.76917,#N/A,9400.423376,85996.57847,162626.6815,132966.3325,132390.5259,
18287.17963,33296.27225,177845.6877,296765.9664,72790.90293,45277.53301,,55597.40711,,23447.77176,54148.40039,,,,69909.74485,69305.90531,#N/A,65564.61645,,61271.46249,#N/A,9278.022144,83995.20546,165031.7299,130647.1523,132078.0657,
18189.43737,32969.48443,174701.0684,300138.295,73437.22775,45326.94578,,55779.25008,,23283.47964,54153.38796,,,,70608.08646,70140.19644,#N/A,65608.82827,,63686.80239,#N/A,9559.54527,86809.63774,166074.5411,133224.0192,134662.1388,
17782.70619,32490.1925,176098.677,302991.8297,73680.77157,45623.41613,,55620.72177,,23053.47167,53230.88624,,,,70731.23896,69983.51893,#N/A,65365.66752,,64645.8356,#N/A,9681.946502,87997.95148,170221.6336,134512.4527,133688.5904,
17893.05937,32573.70395,173827.5631,302732.4031,73362.29009,44931.65303,,54972.61406,,23322.91065,53759.45401,,,,70297.86434,68889.41093,#N/A,64813.03251,,63438.16565,#N/A,9584.025516,85996.57847,167129.4286,138635.4397,133039.5581,
17820.54139,32639.06207,172954.0577,306104.7515,73343.55924,45046.94636,,54995.92516,,22981.18274,53250.8327,,,,70366.43182,69253.1368,#N/A,65122.50677,,62159.4547,#N/A,9547.305439,83557.40064,168835.244,138893.1264,134337.6226,
18403.83888,32370.36882,172604.6556,301694.7757,73249.88359,44931.65303,,55093.84389,,22665.74216,52697.3309,,,,69708.69409,69202.10483,#N/A,64857.24433,,62834.33068,#N/A,9547.305439,84495.54871,166134.9224,137089.3196,134343.6506,
18447.98016,31389.99706,170682.9439,297025.3732,69943.33616,43317.53705,,53098.2278,,23053.47167,53779.40047,,,,69549.60548,69044.99815,#N/A,62668.81022,,63615.76138,#N/A,9608.505763,85496.23522,164013.0711,133997.0793,140178.913,
18719.13508,32424.83438,170682.9439,299100.6676,72172.6851,44206.94809,,54212.60025,,23303.19389,54352.84871,,,,70357.1067,69097.65315,#N/A,64481.45235,,63260.56314,#N/A,9571.785685,85058.43636,167485.0832,136316.2595,139217.4206,
18552.02848,32461.14383,170682.9439,301435.349,73231.15275,44519.88936,,55485.50457,,23460.91543,55075.88967,,,,70754.55131,70402.72662,#N/A,65719.35358,,64397.19209,#N/A,9730.906995,87059.80937,170541.0595,138120.0663,144067.0786,
17997.1077,32787.93441,176448.0791,293393.618,75872.64454,45788.11908,,58157.20312,,23730.35441,55574.53966,,,,71138.00869,70559.07854,#N/A,67421.4704,,62905.3649,#N/A,9559.54527,84745.72034,163681.569,132966.3325,141158.4894,
18003.41256,32123.46068,178195.0898,296506.5595,73971.14607,44421.06382,,56977.55033,,24104.94024,56746.37018,,,,71476.19963,70924.758,#N/A,66095.14555,,63544.72038,#N/A,9596.265931,85683.86244,165730.9628,135027.8261,141470.9496,
18145.29609,32766.14653,177146.8834,297544.1869,77343.26218,45722.23853,,59975.63633,,24065.50923,56247.72019,,,,72174.54079,72125.70539,#N/A,68283.57966,,63118.48791,#N/A,9584.025516,84433.00431,166086.6174,135800.8861,141801.4937,
18034.94291,34004.31898,176797.4813,298322.4273,80040.95363,47682.23449,,62619.35658,,24242.94502,56147.98791,,,,72657.83876,72333.95754,#N/A,70737.28042,,65072.06807,#N/A,9743.14741,86934.72057,164013.0711,135285.5127,141464.9216,
17814.23532,33495.97838,174351.6663,302732.4031,77717.94333,46331.647,,61696.15438,,24177.22918,55838.82735,,,,72567.31719,72229.6144,#N/A,67996.21131,,65001.02706,#N/A,9718.667163,87122.35377,159215.0507,131420.2124,139193.3087,
17707.03457,32860.55331,179243.2962,300916.5353,74889.1074,44602.24084,,59798.45345,,23329.48123,54916.32183,,,,72813.63439,72542.42179,#N/A,66095.14555,,64290.63736,#N/A,9792.107903,88310.6675,157828.6611,129874.0922,138219.7603,
17877.29481,33663.00406,178544.4919,297803.6136,75366.82605,44849.29841,,59649.24888,,23125.7581,53953.9272,,,,71207.9453,71445.81257,#N/A,66470.93752,,64006.48012,#N/A,9706.426748,87435.06383,156122.8457,126781.8519,137252.2399,
18318.70876,34131.40344,181339.709,299619.4813,76622.00685,45574.00336,,60563.12735,,23171.75969,53894.09164,,,,70184.03086,70296.86899,#N/A,67863.58009,,65391.7458,#N/A,9841.068396,89686.61443,157509.2353,127812.5987,138544.2764,
18397.53281,34124.14266,179592.6983,296506.5595,75544.80121,45639.88391,,58063.94803,,23546.34803,54273.06289,,,,69513.66981,69046.51761,#N/A,66979.36071,,64716.86983,#N/A,9804.348318,88123.04027,158907.7011,124204.985,136921.6958,
18350.23911,34890.28119,182038.5133,294690.672,76556.43818,46694.00105,,59420.78015,,23158.61853,53086.27729,,,,70084.19026,70560.59799,#N/A,69234.11254,,65320.7048,#N/A,9890.028888,89373.8984,156810.0024,124462.6717,136284.7194,
18444.82773,34026.1041,186580.7411,295987.7261,74252.15158,45228.12024,,57593.01965,,23296.62331,53450.29345,,,,70238.61632,70611.73851,#N/A,67907.78769,,65462.78681,#N/A,9853.308811,88998.63798,158184.3157,126781.8519,136921.6958,
18712.82901,34349.26291,188327.7518,292096.564,74608.10189,45458.71003,,58628.12795,,23894.64653,54357.83628,,,,70297.86434,70664.28497,#N/A,68261.47375,,64539.27409,#N/A,9816.588733,88560.83913,154417.0303,126524.1653,134974.599,
18902.00746,34022.47232,189375.9582,289243.049,74111.6524,45590.47428,,59122.371,,24492.66975,55724.13618,,,,71142.67125,71760.56859,#N/A,68593.05813,,63935.43912,#N/A,9816.588733,87685.24142,153374.219,126008.7919,134668.1668,
18555.18091,34657.89739,187279.5454,288724.2354,76584.53802,46792.82345,,61211.23506,,24315.23396,55798.93444,,,,71772.43407,73063.03728,#N/A,69985.69648,,63686.80239,#N/A,9804.348318,86371.83889,153741.9499,126266.4786,134343.6506,
19028.12522,35347.78801,187978.3496,287167.7547,77699.44859,47468.11562,,61971.24887,,24078.6529,56472.11116,,,,71215.9065,71498.90667,#N/A,71267.81374,,63651.28188,#N/A,9853.308811,86872.18214,155779.2673,125235.7318,133057.642,
18911.46596,35601.9597,187978.3496,287945.995,79322.65513,48505.76183,,63272.12437,,24026.08073,56377.36645,,,,71805.0711,72126.03098,#N/A,72284.66012,,65001.02706,#N/A,10061.3912,87622.69702,156822.0786,128070.2854,134355.7066,
18602.47583,35518.44547,190773.5667,285351.887,78585.68029,48505.76183,,62541.49621,,23980.07913,56068.20589,,,,72183.86591,72854.79008,#N/A,72041.49937,,65249.67057,#N/A,10061.3912,87872.86865,155483.994,127297.2253,133376.1302,
18470.052,35692.73471,188677.1539,290021.2894,81011.16288,49032.81883,,64008.83031,,24223.23077,56192.86839,,,,72544.00484,73427.63637,#N/A,72726.76981,,65072.06807,#N/A,10049.15078,86496.92172,159227.1269,129358.7189,135329.255,
18602.47583,35587.43536,187628.9475,290540.1031,80330.16559,48818.69996,,63584.32046,,23947.2187,55848.79868,,,,72028.07029,72647.41116,#N/A,72527.82087,,65391.7458,#N/A,10036.91037,86809.63774,158220.5445,128327.9721,134998.7109,
18602.47583,35943.27185,186580.7411,287167.7547,82167.93731,49592.81767,,64502.55104,,24006.36397,57648.92544,,,,72202.51571,73585.28571,#N/A,73456.24363,,64645.8356,#N/A,9963.470211,86121.66726,154772.6849,127039.5386,133388.1861,
18980.83151,36237.38476,185881.9368,285870.7006,82718.33219,49493.99213,,64022.67248,,24210.0871,58581.40229,,,,72079.35711,73169.22547,#N/A,73367.82,,64397.19209,#N/A,9914.509718,85308.60799,153754.0261,126266.4786,133706.6743,
19069.11406,36251.90633,186231.3389,281201.318,81505.59445,48950.46421,,62707.60937,,24157.51242,58162.53432,,,,72243.11393,72179.88481,#N/A,72770.97319,,64645.8356,#N/A,9975.709459,85621.31805,153434.6003,128585.6588,132408.6098,
19012.36065,36019.52252,187978.3496,272381.3466,80927.20724,48472.81998,,62421.52833,,23907.7902,57978.03245,,,,73639.78541,73536.85852,#N/A,72174.1348,,64468.23309,#N/A,9865.549226,85621.31805,149263.3553,125751.1052,129824.5367,
19229.91579,35725.41238,187628.9475,273937.8075,80040.97554,47945.76299,,61706.31869,,23658.06547,58167.52188,,,,73092.57731,73644.24058,#N/A,71201.4918,,63793.35711,#N/A,9804.348318,84995.89196,150625.5923,125751.1052,130467.541,
19091.1847,35761.72183,190773.5667,267193.1305,80777.94327,48390.46536,,62296.9417,,23460.91543,57439.49336,,,,73084.62176,74007.09818,#N/A,71687.8133,,64326.15786,#N/A,9828.82798,85183.51919,145188.7203,121628.1181,127552.9237,
18820.02977,36549.65102,186930.1432,274716.0479,82167.93731,48999.87698,,63639.68917,,23782.92658,57623.99142,,,,77598.85685,78442.93904,#N/A,72461.49894,,64610.3151,#N/A,9914.509718,85934.03407,151692.5561,128327.9721,132414.6377,
18712.82901,36371.73,184134.9261,279644.8571,82391.82615,49246.93456,,64041.12637,,23855.21552,58077.76473,,,,77060.97342,78181.05509,#N/A,72660.44787,,64148.55535,#N/A,9865.549226,85496.23522,154784.7611,131420.2124,134355.7066,
18630.85253,36324.528,184484.3283,280163.6708,81878.74015,49049.28975,,63044.45444,,24124.6545,58182.48077,,,,77311.94752,78130.89138,#N/A,72505.71075,,64539.27409,#N/A,9890.028888,85433.69082,155152.492,132193.2725,133724.7582,
18476.35686,36800.18816,184134.9261,281720.1317,82289.20895,49411.64065,,63496.64865,,24236.37444,58820.75215,,,,77352.54575,79381.89395,#N/A,72947.82044,,65462.78681,#N/A,10012.4307,86934.72057,155459.8415,131420.2124,133388.1861,
18952.4548,36546.01924,184134.9261,278347.8031,82513.09779,49345.75696,,63072.1388,,24032.65131,57743.67015,,,,77832.54463,78025.24584,#N/A,72925.71875,,65036.54756,#N/A,10036.91037,86434.37732,151336.9015,127812.5987,130479.5969,
18838.94798,35986.84485,183785.524,273159.587,81486.9329,49032.81883,,62984.46698,,24663.53245,58067.7896,,,,77960.36014,78023.72638,#N/A,72085.71118,,65462.78681,#N/A,9987.949874,86747.09335,147937.3469,126008.7919,130473.5689,
18961.9133,36317.26444,182387.9154,271862.5329,82429.14214,49724.58192,,63459.73383,,23993.2203,57718.73613,,,,78658.70131,78338.2703,#N/A,72483.60906,,66031.10128,#N/A,10134.83135,87560.15262,146575.1099,125493.4185,130798.0851,
18523.65178,35917.85496,183086.7197,277050.7491,81160.42686,49296.34733,,63099.82315,,24065.50923,57992.99515,,,,79343.05003,79746.49305,#N/A,71820.44874,,65072.06807,#N/A,10159.31218,87247.4366,148931.8532,128327.9721,130804.113,
18381.76825,35184.3941,181339.709,274716.0479,81020.49366,49049.28975,,63362.83859,,24242.94502,57100.41121,,,,79151.32439,78911.97988,#N/A,72107.81287,,62976.40591,#N/A,10085.87086,85683.86244,146195.3028,128843.3455,130479.5969,
18328.16847,35391.36101,180990.3069,276013.1019,81776.13006,49263.40548,,63967.30378,,23953.79179,56696.50214,,,,79827.71713,79068.11473,#N/A,72726.76981,,63189.52892,#N/A,10000.19029,85683.86244,147262.2665,123947.2983,130804.113,
18353.39154,35692.73471,178544.4919,283276.5926,82839.61095,49905.7558,,64917.83746,,24150.94184,56417.25936,,,,79151.32439,79328.91335,#N/A,73301.5065,,64042.00062,#N/A,9975.709459,87685.24142,154133.8332,128843.3455,135010.7668,
18429.06316,35765.35361,178544.4919,293134.2111,82606.39133,49938.69765,,65360.8012,,24150.94184,56497.04518,,,,78640.05151,79171.36758,#N/A,73920.45501,,63864.39812,#N/A,9963.470211,86997.26497,160282.0145,135285.5127,139229.4765,
18602.47583,36146.60975,179243.2962,291058.9168,83567.25502,49971.6395,,65143.93104,,24183.79976,56192.86839,,,,78895.68773,79380.80863,#N/A,73876.24319,,63970.95962,#N/A,9841.068396,86309.29449,158552.0465,137089.3196,136645.4034,
18570.94669,36230.12121,178544.4919,290280.6962,84985.22716,50251.63892,,66122.15613,,24164.08551,56751.35394,,,,78763.20446,79172.99556,#N/A,74406.77651,,65143.10907,#N/A,9963.470211,87935.41304,154441.1828,132450.9591,134049.2743,
18447.98016,36611.37736,177146.8834,290799.5099,84854.62474,50152.81652,,66306.72318,,23704.06707,56721.43616,,,,78512.2308,79068.11473,#N/A,73809.92969,,66563.89525,#N/A,10293.95325,89436.4428,158919.7774,140696.9333,134049.2743,
