Date,KBCB
2021-10-21 00:00:00,138.19
2021-10-20 00:00:00,137
2021-10-19 00:00:00,140.97
2021-10-18 00:00:00,137.28
2021-10-15 00:00:00,135.27
2021-10-14 00:00:00,138.05
2021-10-13 00:00:00,144.03
2021-10-12 00:00:00,144.05
2021-10-11 00:00:00,141.27
2021-10-08 00:00:00,134.02
2021-10-07 00:00:00,142.42
2021-10-06 00:00:00,137.95
2021-10-05 00:00:00,135.88
2021-10-04 00:00:00,135.79
2021-10-01 00:00:00,137.5
2021-09-30 00:00:00,135.17
2021-09-29 00:00:00,143.25
2021-09-28 00:00:00,143.04
2021-09-27 00:00:00,143.21
2021-09-24 00:00:00,134.82
2021-09-23 00:00:00,134.83
2021-09-22 00:00:00,134.82
2021-09-21 00:00:00,134.85
2021-09-20 00:00:00,134.85
2021-09-17 00:00:00,125.09
2021-09-16 00:00:00,125.23
2021-09-15 00:00:00,123.97
2021-09-14 00:00:00,125.33
2021-09-13 00:00:00,134.08
2021-09-10 00:00:00,133.7
2021-09-09 00:00:00,133.86
2021-09-08 00:00:00,126.52
2021-09-07 00:00:00,124.2
2021-09-06 00:00:00,125.33
2021-09-03 00:00:00,125.25
2021-09-02 00:00:00,133.25
