Date,DANK
2022-10-26 00:00:00,258.65
2022-10-25 00:00:00,268.45
2022-10-24 00:00:00,277.82
2022-10-21 00:00:00,282.11
2022-10-20 00:00:00,279.09
2022-10-19 00:00:00,277.44
2022-10-18 00:00:00,278.36
2022-10-17 00:00:00,282.64
2022-10-14 00:00:00,289.89
2022-10-13 00:00:00,300.56
2022-10-12 00:00:00,298.12
2022-10-11 00:00:00,297.19
2022-10-10 00:00:00,293.64
2022-10-07 00:00:00,283.62
2022-10-06 00:00:00,281.7
2022-10-05 00:00:00,288.13
2022-10-04 00:00:00,280.96
2022-10-03 00:00:00,300.79
2022-09-30 00:00:00,299.05
2022-09-29 00:00:00,313.38
2022-09-28 00:00:00,301.95
2022-09-27 00:00:00,296.76
2022-09-26 00:00:00,299.69
2022-09-23 00:00:00,290.33
2022-09-22 00:00:00,281.21
2022-09-21 00:00:00,276.67
2022-09-20 00:00:00,275.01
2022-09-19 00:00:00,258.95
2022-09-16 00:00:00,257.81
2022-09-15 00:00:00,251.58
2022-09-14 00:00:00,252.46
2022-09-13 00:00:00,252.58
2022-09-12 00:00:00,247.64
2022-09-09 00:00:00,258.63
2022-09-08 00:00:00,270.84
2022-09-07 00:00:00,272.66
2022-09-06 00:00:00,274.77
2022-09-05 00:00:00,281.18
2022-09-02 00:00:00,271.78
2022-09-01 00:00:00,276.58
2022-08-31 00:00:00,273.5
2022-08-30 00:00:00,265.97
2022-08-29 00:00:00,261.22
2022-08-26 00:00:00,261.67
2022-08-25 00:00:00,255.58
2022-08-24 00:00:00,256.59
2022-08-23 00:00:00,253.86
2022-08-22 00:00:00,247.17
2022-08-19 00:00:00,233.93
2022-08-18 00:00:00,227.65
2022-08-17 00:00:00,228.79
2022-08-16 00:00:00,225.21
2022-08-15 00:00:00,220.96
2022-08-12 00:00:00,215.03
2022-08-11 00:00:00,216.41
2022-08-10 00:00:00,225.08
2022-08-09 00:00:00,231.55
2022-08-08 00:00:00,230.43
2022-08-05 00:00:00,234.99
2022-08-04 00:00:00,232.64
2022-08-03 00:00:00,253.08
2022-08-02 00:00:00,261.43
2022-08-01 00:00:00,254.74
2022-07-29 00:00:00,257.24
2022-07-28 00:00:00,267.96
2022-07-27 00:00:00,273.11
2022-07-26 00:00:00,278.2
2022-07-25 00:00:00,268.89
2022-07-22 00:00:00,286.4
2022-07-21 00:00:00,292.53
2022-07-20 00:00:00,292.29
2022-07-19 00:00:00,300.16
2022-07-18 00:00:00,306.76
2022-07-15 00:00:00,311.68
2022-07-14 00:00:00,316.01
2022-07-13 00:00:00,307.78
2022-07-12 00:00:00,305.39
2022-07-11 00:00:00,299.33
2022-07-08 00:00:00,294.31
2022-07-07 00:00:00,289.83
2022-07-06 00:00:00,292.46
2022-07-05 00:00:00,296.79
2022-07-04 00:00:00,289.27
2022-07-01 00:00:00,288.35
2022-06-30 00:00:00,285.48
2022-06-29 00:00:00,270.97
2022-06-28 00:00:00,269.21
2022-06-27 00:00:00,265.22
2022-06-24 00:00:00,270.93
2022-06-23 00:00:00,266.14
2022-06-22 00:00:00,251.7
2022-06-21 00:00:00,245.91
2022-06-20 00:00:00,251.89
2022-06-17 00:00:00,261.54
2022-06-16 00:00:00,259.44
2022-06-15 00:00:00,245.99
2022-06-14 00:00:00,254.84
2022-06-13 00:00:00,250.49
2022-06-10 00:00:00,233.53
2022-06-09 00:00:00,221.57
2022-06-08 00:00:00,217.34
2022-06-07 00:00:00,214.97
2022-06-06 00:00:00,209.13
2022-06-03 00:00:00,212.22
2022-06-02 00:00:00,211.79
2022-06-01 00:00:00,212.18
2022-05-31 00:00:00,209.18
2022-05-30 00:00:00,206.47
2022-05-27 00:00:00,209.76
2022-05-26 00:00:00,215.82
2022-05-25 00:00:00,225.83
2022-05-24 00:00:00,227.03
2022-05-23 00:00:00,226.76
2022-05-20 00:00:00,229.4
2022-05-19 00:00:00,227.65
2022-05-18 00:00:00,221.2
2022-05-17 00:00:00,216.09
2022-05-16 00:00:00,220.11
2022-05-13 00:00:00,219.01
2022-05-12 00:00:00,222.4
2022-05-11 00:00:00,217.46
2022-05-10 00:00:00,223.14
2022-05-09 00:00:00,225.16
2022-05-06 00:00:00,225.63
2022-05-05 00:00:00,213.53
2022-05-04 00:00:00,213.57
