Date,KBCB
2022-08-10 00:00:00,197.79
2022-08-09 00:00:00,197.94
2022-08-08 00:00:00,197.49
2022-08-05 00:00:00,198.07
2022-08-04 00:00:00,197.75
2022-08-03 00:00:00,197.82
2022-08-02 00:00:00,198.1
2022-08-01 00:00:00,198.01
2022-07-29 00:00:00,198.33
2022-07-28 00:00:00,197.8
2022-07-27 00:00:00,198.49
2022-07-26 00:00:00,181.96
2022-07-25 00:00:00,181.55
2022-07-22 00:00:00,181.61
2022-07-21 00:00:00,181.61
2022-07-20 00:00:00,181.57
2022-07-19 00:00:00,181.64
2022-07-18 00:00:00,181.67
2022-07-15 00:00:00,181.72
2022-07-14 00:00:00,181.71
2022-07-13 00:00:00,181.69
2022-07-12 00:00:00,181.79
2022-07-11 00:00:00,181.61
2022-07-08 00:00:00,181.62
2022-07-07 00:00:00,181.73
2022-07-06 00:00:00,181.65
2022-07-05 00:00:00,181.95
2022-07-04 00:00:00,181.71
2022-07-01 00:00:00,181.72
2022-06-30 00:00:00,181.74
2022-06-29 00:00:00,181.61
2022-06-28 00:00:00,181.44
2022-06-27 00:00:00,181.06
2022-06-24 00:00:00,180.76
2022-06-23 00:00:00,180.73
2022-06-22 00:00:00,180.58
2022-06-21 00:00:00,180.41
2022-06-20 00:00:00,179.05
2022-06-17 00:00:00,179.23
2022-06-16 00:00:00,178.99
2022-06-15 00:00:00,178.68
2022-06-14 00:00:00,179.05
2022-06-13 00:00:00,178.98
2022-06-10 00:00:00,179.03
2022-06-09 00:00:00,179.35
2022-06-08 00:00:00,179.81
2022-06-07 00:00:00,181.53
2022-06-06 00:00:00,184.94
2022-06-03 00:00:00,184.93
2022-06-02 00:00:00,184.86
2022-06-01 00:00:00,187.79
2022-05-31 00:00:00,191.92
2022-05-30 00:00:00,195.64
2022-05-27 00:00:00,199.73
2022-05-26 00:00:00,201.78
2022-05-25 00:00:00,201.82
2022-05-24 00:00:00,201.88
2022-05-23 00:00:00,201.95
2022-05-20 00:00:00,201.77
2022-05-19 00:00:00,201.86
2022-05-18 00:00:00,202.02
2022-05-17 00:00:00,202.47
2022-05-16 00:00:00,203.56
2022-05-13 00:00:00,204.74
2022-05-12 00:00:00,207.53
2022-05-11 00:00:00,207.31
2022-05-10 00:00:00,207.26
2022-05-09 00:00:00,207.24
2022-05-06 00:00:00,207.13
2022-05-05 00:00:00,207.17
2022-05-04 00:00:00,206.6
2022-05-03 00:00:00,207.39
